u0,v0,u1,v1,u2,v2,u3,v3
84.5,86.0,67.0,86.0,84.0,70.0,67.5,69.5
84.0,86.0,67.0,86.0,83.5,70.0,67.0,69.5
84.0,86.0,67.0,86.0,83.0,70.0,67.0,69.0
84.0,86.0,67.0,85.5,83.0,70.0,66.5,69.0
84.0,86.0,66.0,85.5,83.0,70.0,66.0,69.0
83.0,85.5,66.0,85.5,83.0,70.0,66.0,69.0
83.0,86.0,66.0,85.5,83.0,69.5,66.0,69.0
83.0,85.5,66.0,85.0,83.0,69.0,66.0,69.0
83.0,85.5,66.0,85.0,82.5,69.5,65.5,69.0
83.0,85.0,66.0,85.0,82.0,70.0,65.5,69.0
83.0,85.0,65.0,85.0,82.0,69.5,65.0,69.0
82.0,85.0,65.0,85.0,82.0,69.0,65.0,69.0
82.0,85.0,65.0,85.0,82.0,69.0,65.0,68.5
82.0,85.0,65.0,85.0,82.0,69.0,65.0,69.0
82.0,85.0,65.0,85.0,81.5,69.0,65.0,69.0
81.5,85.0,65.0,85.0,81.0,69.0,64.5,69.0
81.0,85.0,64.0,85.0,81.0,69.0,64.0,69.0
81.0,85.0,64.0,85.0,81.0,69.0,64.0,69.0
81.0,85.0,64.0,85.0,80.0,69.0,64.0,69.0
80.0,85.0,63.5,84.5,80.0,69.0,64.0,69.0
80.0,85.0,63.5,84.5,80.0,69.0,64.0,69.0
80.0,85.0,63.5,84.5,79.0,69.0,63.5,68.5
79.0,85.0,63.0,85.0,79.0,69.0,63.5,68.5
79.0,85.0,63.0,85.0,79.0,68.5,63.0,68.0
79.0,85.0,63.0,85.0,79.0,68.5,62.5,68.0
79.0,84.5,62.0,84.0,78.0,68.5,62.0,68.0
78.5,84.5,62.0,84.0,78.0,68.5,62.0,68.0
78.0,84.0,62.0,84.0,78.0,68.5,62.0,68.0
78.0,84.0,61.0,84.0,77.5,68.0,61.0,68.0
77.5,84.0,61.0,84.0,77.0,68.0,61.0,68.0
77.0,84.0,61.0,84.0,77.0,68.0,61.0,68.0
77.0,84.0,60.0,84.0,77.0,68.0,60.5,68.0
77.0,84.0,60.0,84.0,76.0,68.0,60.0,68.0
76.0,84.0,60.0,84.0,76.0,68.0,60.0,68.0
76.0,84.0,60.0,84.0,76.0,68.0,60.0,68.0
75.5,84.0,59.5,84.0,76.0,68.0,60.0,68.0
75.5,84.0,59.5,84.0,76.0,68.0,59.5,68.0
75.5,84.0,59.0,84.0,75.5,68.0,59.0,67.5
75.5,84.0,59.0,83.5,75.0,68.0,59.0,67.0
75.0,84.0,58.0,83.0,75.0,67.5,58.0,67.0
75.0,84.0,58.0,83.0,75.0,67.0,58.0,67.0
75.0,83.5,58.0,83.0,75.0,67.0,58.0,67.0
75.0,83.0,58.0,83.0,75.0,67.0,58.0,67.0
75.0,83.0,58.0,83.0,74.0,67.0,58.0,67.0
74.5,83.0,57.0,83.0,74.0,67.0,57.0,67.0
74.5,83.0,57.5,83.0,74.0,66.0,57.0,67.0
74.0,83.0,57.0,83.0,74.0,67.0,57.0,67.0
74.0,82.5,57.0,83.0,74.0,67.0,57.0,67.0
73.5,82.5,57.0,83.0,73.5,66.5,57.0,66.5
73.5,82.5,57.0,83.0,73.0,66.0,57.0,67.0
73.0,83.0,57.0,83.0,73.0,66.5,57.0,66.5
73.0,83.0,56.0,82.5,73.0,66.0,56.5,66.5
73.0,83.0,56.0,82.0,73.0,66.0,56.0,66.0
73.0,83.0,56.0,82.0,73.0,67.0,56.0,66.0
73.0,83.0,56.0,82.0,73.0,67.0,56.0,66.0
72.5,83.0,56.0,82.0,72.0,66.0,56.0,66.5
72.0,83.0,56.0,82.0,72.0,66.0,56.0,67.0
72.0,83.0,55.5,82.5,72.0,66.0,55.5,66.5
72.0,83.0,55.5,82.5,72.0,66.0,55.5,66.5
72.0,83.0,55.5,82.5,72.0,66.5,55.5,66.5
72.0,83.0,55.5,82.5,72.0,66.5,55.5,66.5
71.5,82.5,55.0,83.0,72.0,66.0,55.0,66.0
71.5,82.5,55.0,82.5,72.0,66.0,55.0,66.0
71.0,82.0,54.5,82.5,71.0,66.0,55.0,66.0
71.0,82.0,54.0,82.0,71.0,66.0,55.0,66.0
71.0,82.0,54.0,82.0,71.0,66.0,54.5,66.0
71.0,82.0,53.5,82.0,71.0,66.0,54.0,66.0
71.0,82.0,53.5,82.0,71.0,66.0,54.0,66.0
70.5,82.0,53.5,82.0,71.0,66.0,54.0,66.0
70.0,82.0,53.5,82.0,70.0,66.0,54.0,66.0
70.0,82.0,53.0,82.0,70.0,65.5,54.0,66.0
70.0,82.0,53.0,82.0,70.0,65.0,53.5,65.5
70.0,82.0,53.0,82.0,70.0,65.0,53.5,65.5
70.0,82.0,53.0,82.0,70.0,65.0,54.0,65.0
70.0,82.0,53.0,82.0,70.0,65.0,54.0,65.0
70.0,82.0,53.0,82.0,70.0,65.0,53.0,65.0
70.0,82.0,53.0,82.0,69.5,65.0,53.0,65.0
69.5,81.5,53.0,82.0,69.5,65.0,53.0,65.0
69.0,81.0,53.0,81.0,69.0,65.0,53.0,65.0
69.0,81.0,52.5,81.5,69.0,64.5,53.0,65.0
69.0,81.0,52.0,81.0,69.0,64.5,53.0,65.0
69.0,81.0,52.0,81.0,69.0,65.0,53.0,65.0
69.0,81.0,52.0,81.0,69.0,65.0,53.0,65.0
69.0,81.0,52.0,81.0,69.0,65.0,52.0,65.0
69.0,81.0,52.0,81.0,69.0,65.0,52.0,65.0
69.0,81.0,51.0,81.0,69.0,65.0,52.0,65.0
68.5,81.0,52.0,81.0,69.0,64.5,52.0,65.0
69.0,81.0,52.0,81.0,68.5,64.0,52.0,64.5
68.0,81.0,51.0,81.0,68.5,64.0,52.0,64.0
68.0,81.0,51.0,81.0,68.5,64.0,52.0,64.0
68.0,81.0,51.0,81.0,69.0,64.0,52.0,64.0
68.0,81.0,51.0,81.0,69.0,64.0,52.0,64.0
68.0,81.0,51.0,81.0,68.5,64.0,52.0,64.0
68.0,81.0,51.0,80.5,68.5,64.0,52.0,64.0
68.0,81.0,51.0,80.0,68.0,64.0,52.0,64.0
68.0,81.0,51.0,80.0,68.0,64.0,52.0,64.0
68.0,81.0,51.0,80.0,68.0,64.0,52.0,64.0
68.0,81.0,51.0,80.0,68.0,64.0,52.0,64.0
68.0,81.0,51.0,80.0,68.0,64.0,52.0,64.0
68.0,81.0,51.0,80.0,68.0,64.0,52.0,64.0
68.0,80.0,51.0,80.0,68.0,64.0,51.5,64.0
68.0,80.0,51.0,80.0,68.0,63.5,51.5,64.0
68.0,80.0,51.0,80.0,68.0,63.5,51.5,64.0
68.0,80.0,51.0,80.0,68.0,63.0,51.5,64.0
68.0,80.0,51.0,80.0,68.0,63.0,52.0,63.5
67.5,80.0,51.0,80.0,68.0,63.0,52.0,63.5
68.0,80.0,51.0,80.0,68.0,63.0,52.0,63.5
68.0,80.0,51.0,80.0,68.0,63.0,52.0,63.0
68.0,80.0,51.5,79.5,68.0,63.0,51.5,63.0
68.0,80.0,51.0,80.0,68.0,63.0,51.0,63.0
68.0,80.0,51.5,79.5,68.0,63.0,51.0,63.0
68.0,80.0,51.5,79.5,68.0,63.0,51.0,63.0
68.0,79.5,51.0,79.0,68.0,63.0,51.0,63.0
68.0,79.0,51.0,79.0,68.0,63.0,51.0,63.0
68.0,79.0,51.0,79.0,68.0,63.0,51.0,63.0
68.0,79.0,51.5,79.0,68.0,63.0,51.0,63.0
68.0,79.0,52.0,79.0,68.0,63.0,51.0,63.0
68.0,79.0,52.0,79.0,68.0,63.0,51.0,63.0
68.0,79.0,52.0,79.0,68.5,63.0,51.5,62.5
68.0,79.0,52.0,79.0,69.0,62.5,51.5,62.5
68.0,79.0,52.0,79.0,69.0,62.5,51.5,62.5
68.0,79.0,52.0,79.0,69.0,62.0,51.5,62.5
69.0,78.5,52.0,79.0,69.0,62.0,51.5,62.5
69.0,79.0,52.0,79.0,69.0,62.0,51.5,62.5
69.0,79.0,52.0,79.0,69.0,62.0,52.0,62.0
69.0,78.5,52.0,79.0,69.0,62.0,52.0,62.0
69.0,78.0,52.0,79.0,69.0,62.0,52.0,62.0
69.0,78.0,52.0,79.0,69.0,62.0,52.0,62.0
69.5,78.5,52.0,79.0,69.0,62.0,52.0,62.0
69.5,78.5,52.5,79.0,69.0,62.0,53.0,62.0
69.5,78.5,53.0,79.0,69.0,62.0,53.0,62.0
69.5,78.5,53.0,79.0,69.0,62.0,53.0,62.0
70.0,78.0,53.0,78.0,69.0,62.0,53.0,62.0
70.0,78.0,53.0,78.5,70.0,62.0,53.0,62.0
69.5,78.0,53.0,78.0,70.0,62.0,53.0,62.0
69.5,78.0,54.0,78.0,70.0,62.0,53.0,62.0
70.0,78.0,54.0,78.0,70.0,62.0,53.0,62.0
70.0,78.0,54.0,78.0,70.0,62.0,53.0,62.0
70.0,78.0,54.0,78.0,70.0,62.0,53.5,61.5
70.5,78.0,54.0,78.0,70.0,62.0,53.5,61.5
71.0,78.0,54.0,78.0,70.0,61.5,54.0,61.0
71.0,78.0,54.0,78.0,70.0,61.0,54.0,61.0
71.0,78.0,54.0,78.0,71.0,61.0,54.0,61.0
71.5,77.5,54.0,78.0,71.0,61.0,54.0,61.0
71.5,77.5,54.0,78.0,71.0,61.0,54.0,61.0
72.0,78.0,54.0,78.0,71.0,61.0,54.0,61.0
71.5,77.5,54.0,78.0,71.5,61.0,54.0,61.0
72.0,78.0,54.0,78.0,71.5,61.0,54.0,61.0
72.0,78.0,54.0,78.0,71.5,61.0,54.0,61.0
72.0,78.0,54.0,78.0,72.0,61.0,54.5,60.5
72.0,78.0,55.0,77.5,72.0,61.0,54.5,60.5
72.0,77.0,55.0,77.0,72.0,61.0,55.0,61.0
72.0,77.0,55.0,77.0,72.0,61.0,55.0,61.0
72.0,77.0,55.0,77.0,72.0,61.0,55.0,61.0
72.0,77.0,55.0,77.0,72.0,61.0,55.0,61.0
72.0,77.0,55.0,77.0,72.0,61.0,55.5,60.5
72.0,77.0,55.0,77.0,72.0,61.0,55.0,61.0
73.0,77.0,55.5,77.0,72.5,60.5,55.5,61.0
73.0,77.0,55.0,77.0,73.0,60.0,56.0,61.0
73.0,77.0,56.0,77.0,73.0,60.5,56.0,61.0
73.0,77.0,56.0,77.0,73.0,60.0,56.0,61.0
73.0,77.0,56.0,77.0,73.5,60.5,56.5,60.5
