u0,v0,u1,v1,u2,v2,u3,v3
92.5,94.5,75.0,94.0,91.5,77.5,74.5,77.0
93.0,95.0,75.0,94.0,92.0,78.0,74.5,77.0
93.0,95.0,75.0,94.0,92.0,78.0,74.5,77.0
93.0,95.0,75.0,95.0,92.0,78.0,75.0,77.5
93.0,95.0,75.0,95.0,92.0,78.0,75.0,78.0
93.0,96.0,75.0,95.0,92.0,79.0,74.0,78.0
92.0,96.0,75.0,95.0,91.0,79.0,74.0,78.0
92.0,96.0,74.5,95.0,91.0,79.0,74.0,78.5
92.0,96.0,73.5,95.5,90.0,79.0,73.0,79.0
91.0,96.5,73.0,96.0,89.5,79.5,73.0,79.0
90.0,96.0,73.0,96.0,89.0,79.5,72.0,79.0
89.0,97.0,72.0,96.0,88.0,79.5,71.0,79.0
88.0,96.5,71.0,96.0,87.0,80.0,70.0,79.0
87.0,97.0,70.0,96.0,86.0,80.0,69.5,79.5
86.0,97.0,69.0,96.0,85.0,80.0,68.0,79.0
84.0,97.0,67.0,96.0,84.0,80.0,67.5,79.5
83.0,97.0,66.0,96.0,82.0,80.0,66.0,79.5
82.0,97.0,65.0,96.0,81.5,80.0,65.0,79.5
81.0,97.0,65.0,96.5,80.0,80.0,64.0,79.5
80.0,97.0,63.0,96.0,79.0,79.5,63.0,79.5
78.0,96.0,61.5,96.0,78.0,79.5,61.5,79.5
77.0,96.0,60.0,96.0,76.5,79.5,60.0,79.0
76.0,96.0,59.0,96.0,76.0,80.0,59.0,79.0
75.0,96.0,58.0,96.0,74.0,79.0,58.0,79.0
74.0,96.0,57.0,96.0,74.0,79.0,57.0,79.0
73.0,96.0,56.5,95.5,73.0,79.0,56.5,79.0
72.5,95.5,56.0,95.5,72.0,79.0,56.0,79.0
72.0,95.0,55.0,95.0,72.0,78.0,55.0,78.0
71.0,95.0,54.5,95.0,71.0,78.0,54.5,78.0
71.0,95.0,54.0,95.0,70.5,78.0,54.0,78.0
70.5,94.5,53.0,95.0,70.5,77.5,54.0,77.5
70.0,94.0,53.0,94.0,70.5,77.5,54.0,77.5
70.5,94.0,53.0,94.0,70.0,77.0,54.0,77.0
70.5,94.0,53.0,94.0,70.0,77.0,54.0,77.0
70.5,93.5,53.0,93.5,70.5,77.0,54.0,77.0
70.5,93.5,53.0,93.0,70.5,76.5,54.0,76.5
71.0,93.5,54.0,93.5,70.5,76.5,54.5,76.5
71.0,93.0,54.5,93.0,71.0,76.0,54.5,76.0
72.0,93.0,54.5,93.0,71.5,75.5,55.0,76.0
72.5,93.0,55.0,93.0,72.5,75.5,55.5,75.5
73.0,93.0,56.0,92.5,72.5,75.5,56.5,75.5
74.0,92.5,56.5,92.0,73.5,75.5,56.5,75.5
74.5,92.0,57.0,92.0,74.5,75.5,57.5,75.5
75.5,92.5,58.5,92.0,75.0,75.0,58.0,75.0
76.5,92.0,59.0,92.0,76.0,75.0,59.0,75.0
77.0,92.0,60.0,92.0,77.0,75.0,60.0,75.0
78.0,92.0,60.5,91.5,78.0,75.0,61.0,75.0
79.0,92.0,62.0,92.0,78.5,75.0,61.5,74.5
80.0,92.0,62.5,91.5,79.0,75.0,63.0,75.0
81.0,92.0,64.0,91.5,80.5,75.0,64.0,74.0
82.0,92.0,64.5,91.5,82.0,75.0,65.0,74.5
83.0,92.0,65.0,91.5,82.5,74.5,65.5,74.5
84.0,92.0,66.0,91.5,83.0,75.0,66.0,75.0
84.0,92.0,67.0,91.5,84.0,75.0,66.5,74.5
85.0,92.0,67.5,91.5,85.0,75.0,68.0,75.0
86.5,92.0,69.0,92.0,86.0,75.5,68.5,75.0
87.0,92.0,70.0,92.0,86.5,75.5,70.0,75.0
88.0,92.5,70.0,92.0,87.0,75.5,70.0,75.0
88.5,92.5,71.0,92.0,88.0,75.5,70.0,75.0
89.0,93.0,71.0,92.0,88.0,76.0,71.0,75.0
90.0,93.0,72.0,92.0,89.0,76.0,71.5,75.5
90.0,93.0,72.0,92.0,89.5,76.0,72.0,75.5
90.5,93.0,73.0,92.5,90.0,76.0,72.5,75.5
91.0,93.0,73.0,93.0,90.0,76.5,73.0,76.0
91.5,93.5,74.0,93.0,90.5,76.5,73.0,76.0
91.5,93.5,74.0,93.0,90.5,76.5,73.0,76.0
91.5,94.0,73.5,93.0,90.5,77.0,73.0,76.0
91.5,94.0,74.0,93.0,90.0,77.0,74.0,76.0
91.0,94.0,74.0,93.0,90.0,77.0,73.0,77.0
91.0,94.0,73.5,93.5,89.5,77.5,73.0,77.0
90.0,94.0,73.0,94.0,89.5,77.5,72.5,77.0
90.0,94.5,72.0,94.0,89.0,78.0,72.0,77.0
89.0,95.0,71.5,94.0,88.5,78.0,71.0,77.0
88.5,94.5,71.0,94.0,88.0,78.0,71.0,77.0
88.0,95.0,70.5,94.5,87.0,78.0,70.0,77.0
87.0,95.0,70.0,94.0,86.0,78.0,69.5,77.5
85.5,95.0,69.0,94.5,85.0,78.0,69.0,78.0
85.0,95.0,68.0,95.0,84.0,78.0,67.5,78.0
84.0,95.0,67.0,94.5,83.0,78.0,67.0,78.0
83.0,95.0,66.0,95.0,82.0,78.0,66.0,78.0
82.0,95.0,65.0,94.5,82.0,78.0,64.5,78.0
80.5,95.0,64.0,94.0,80.0,78.0,64.0,78.0
80.0,95.0,62.5,94.5,79.0,78.0,62.5,78.0
78.5,94.5,62.0,94.0,78.0,78.0,62.0,78.0
77.0,94.0,60.5,94.5,77.0,78.0,61.0,78.0
76.5,94.5,60.0,94.0,76.0,77.5,60.0,77.5
76.0,94.0,59.0,94.0,75.0,77.5,59.0,77.5
75.0,94.0,58.0,94.0,74.5,77.0,58.0,77.0
74.0,94.0,57.0,94.0,74.0,77.0,57.5,77.0
74.0,94.0,56.5,94.0,73.0,77.0,57.0,77.0
73.0,93.5,56.0,93.5,72.5,77.0,56.5,77.0
72.5,93.5,56.0,93.5,72.5,77.0,56.0,76.5
72.5,93.0,55.0,93.0,72.0,76.0,55.5,76.5
72.0,93.0,55.0,93.0,72.0,76.0,55.0,76.0
72.0,93.0,55.0,93.0,72.0,76.0,55.0,76.0
72.0,93.0,54.5,93.0,71.5,75.5,55.0,75.5
72.0,92.5,54.5,92.0,71.5,75.5,55.0,75.5
72.0,92.0,54.5,92.0,72.0,75.0,55.0,75.5
72.0,92.0,55.0,92.0,72.0,75.5,55.0,75.0
72.5,92.0,55.0,92.0,72.0,75.0,55.5,75.0
72.5,92.0,56.0,92.0,72.5,75.0,56.0,75.0
73.0,91.5,56.0,91.5,73.0,75.0,56.5,74.5
74.0,91.5,56.5,91.5,73.5,74.5,56.5,74.5
74.5,91.5,57.0,91.5,74.0,74.0,57.5,74.5
75.0,91.5,58.0,91.0,74.5,74.0,58.0,74.0
76.0,91.0,58.5,91.0,75.0,74.0,58.5,74.0
76.5,91.0,59.0,91.0,76.0,74.0,59.0,74.0
77.0,91.0,60.0,91.0,76.5,74.0,60.0,74.0
78.0,91.0,60.5,91.0,77.0,74.0,60.5,73.5
78.5,91.0,61.0,91.0,78.5,73.5,61.5,73.5
79.0,91.0,62.0,91.0,78.5,73.5,62.5,73.5
80.5,91.0,63.0,90.0,80.0,74.0,63.0,73.0
81.0,91.0,64.0,90.5,81.0,73.0,64.0,73.5
82.5,91.0,65.0,90.0,81.5,74.0,64.5,73.5
82.5,90.5,65.0,90.5,82.5,74.0,65.0,73.5
83.0,91.0,66.0,90.0,83.0,74.0,66.0,73.5
84.0,91.0,66.0,90.0,84.0,74.0,66.5,73.5
85.0,91.0,67.0,90.0,84.0,74.0,67.0,73.0
85.0,91.0,68.0,91.0,85.0,74.0,68.0,73.0
86.0,91.0,69.0,91.0,86.0,74.0,69.0,73.5
87.0,91.5,70.0,91.0,87.0,74.0,70.0,74.0
88.0,91.5,70.0,91.0,87.0,74.0,70.0,74.0
88.0,91.0,70.5,90.5,87.0,74.0,70.0,74.0
89.0,92.0,71.0,91.0,88.0,75.0,70.5,74.0
89.0,91.5,71.0,91.0,88.5,75.0,71.0,74.0
89.0,92.0,71.0,91.0,88.5,75.0,71.0,74.0
90.0,92.0,71.5,91.5,89.0,75.0,71.5,74.5
90.0,92.0,71.5,91.5,89.0,75.0,72.0,75.0
90.0,92.0,71.5,91.5,89.0,75.0,72.0,75.0
90.0,92.0,72.0,91.5,89.0,75.5,72.0,75.0
90.0,92.0,72.0,92.0,89.0,75.5,72.0,75.0
90.0,92.0,72.0,92.0,89.0,76.0,72.0,75.0
89.0,93.0,72.0,92.0,89.0,76.0,71.5,75.5
89.0,93.0,72.0,92.0,88.0,76.0,71.0,75.0
88.5,92.5,71.0,92.0,88.0,76.0,70.0,76.0
88.0,93.0,70.5,92.5,87.0,76.0,70.0,76.0
87.5,93.0,70.0,92.0,86.5,76.5,70.0,76.0
87.0,93.0,69.0,92.5,86.0,76.0,69.0,76.0
85.0,93.0,69.0,92.0,85.0,76.0,69.0,76.0
85.0,93.0,68.0,92.5,84.0,76.0,68.0,76.0
84.0,93.0,67.0,93.0,83.5,76.5,67.0,76.0
83.0,93.0,66.0,92.0,82.5,76.5,66.0,76.0
83.0,93.0,65.0,92.5,82.0,76.5,65.0,76.0
82.0,93.0,64.5,92.5,81.0,76.0,64.0,76.0
80.5,93.0,64.0,93.0,80.0,76.0,64.0,76.0
80.0,93.0,63.0,93.0,79.0,76.0,62.5,76.0
79.0,93.0,62.0,92.0,78.0,76.0,62.0,76.0
78.0,93.0,61.0,92.0,77.5,76.0,61.0,76.0
77.0,93.0,60.0,92.0,77.0,76.0,60.0,76.0
76.5,92.5,60.0,92.0,76.0,76.0,60.0,75.5
76.0,92.0,59.0,92.0,75.5,76.0,59.0,75.5
75.0,92.0,58.0,92.0,75.0,75.5,58.5,75.5
74.5,92.0,58.0,92.0,74.0,75.0,58.0,75.0
74.0,92.0,57.0,92.0,74.0,75.0,57.0,75.0
74.0,92.0,57.0,92.0,74.0,75.0,57.0,75.0
74.0,92.0,56.5,91.5,73.0,75.0,57.0,75.0
73.0,92.0,56.5,91.5,73.0,75.0,56.5,75.0
73.0,91.0,56.0,91.0,73.0,75.0,56.0,74.0
73.0,91.0,56.0,91.0,73.0,74.0,56.5,74.0
73.0,91.0,56.0,91.0,73.0,74.0,56.5,74.0
73.0,91.0,56.0,91.0,73.0,74.0,56.5,74.0
73.0,91.0,56.0,91.0,73.0,74.0,57.0,74.0
74.0,91.0,56.5,90.5,73.0,73.5,57.0,74.0
74.0,90.0,57.0,90.0,74.0,73.5,57.0,73.5
74.5,90.0,57.0,90.0,74.0,73.5,57.0,73.0
74.5,90.0,58.0,90.0,74.5,73.5,58.0,73.5
75.0,90.0,58.0,90.0,75.0,73.5,58.5,73.5
76.0,90.0,58.5,90.0,75.0,73.0,59.0,73.0
76.5,90.0,59.0,90.0,76.0,73.0,59.0,73.0
77.0,90.0,60.0,89.5,76.5,73.5,60.0,73.0
78.0,90.0,60.5,89.5,77.0,73.0,60.5,73.0
78.5,90.0,61.0,89.5,78.0,73.0,61.0,73.0
79.0,90.0,62.0,89.5,78.5,73.0,62.0,73.0
80.0,89.5,62.5,89.5,79.0,73.0,62.5,72.5
81.0,90.0,63.5,89.5,80.0,73.0,64.0,72.0
81.5,89.5,64.0,89.5,80.5,73.0,64.0,72.0
82.0,90.0,65.0,89.5,82.0,73.0,65.0,72.0
83.0,90.0,65.0,89.5,82.0,73.0,65.0,72.5
83.0,90.0,66.0,89.0,82.5,72.5,66.0,72.0
84.0,90.0,66.0,89.0,83.0,73.0,66.0,72.5
84.0,90.0,67.0,89.0,83.0,73.0,66.5,73.0
85.0,90.0,67.5,89.5,84.0,73.0,67.0,73.0
85.5,90.0,67.5,89.5,85.0,73.0,68.0,73.0
86.0,90.0,69.0,90.0,85.0,73.0,68.5,73.0
86.0,90.0,69.0,90.0,86.0,73.0,69.0,73.0
87.0,90.0,70.0,90.0,86.5,73.5,70.0,73.0
88.0,90.0,70.0,90.0,87.0,73.5,70.0,73.0
88.0,90.0,70.5,90.0,87.0,73.5,70.0,73.0
88.0,90.5,70.5,90.0,87.5,73.5,70.0,73.0
88.0,90.5,71.0,90.0,87.5,73.5,70.0,73.0
88.0,90.0,71.0,90.0,88.0,74.0,70.0,73.0
88.5,90.5,71.0,90.0,88.0,74.0,70.0,73.0
88.5,90.5,71.0,90.0,87.5,74.0,70.0,73.0
88.0,91.0,71.0,90.0,87.5,74.0,70.0,73.0
88.0,91.0,70.5,90.5,87.0,74.0,70.0,74.0
88.0,91.0,70.5,90.5,87.0,74.0,70.0,74.0
87.5,91.0,70.0,90.5,87.0,74.0,70.0,74.0
87.0,91.0,70.0,91.0,86.5,74.5,69.5,74.0
87.0,91.0,69.0,91.0,86.0,74.0,69.0,74.0
86.0,91.0,69.0,90.5,85.0,74.5,69.0,74.0
85.0,91.0,68.0,90.0,85.0,75.0,68.0,74.0
85.0,91.0,67.0,91.0,84.0,74.0,67.5,74.0
84.0,91.0,67.0,91.0,83.0,74.5,67.0,74.5
83.0,91.0,66.0,91.0,83.0,74.5,66.0,74.0
83.0,91.0,66.0,91.0,82.0,74.5,66.0,74.0
82.0,91.0,65.0,90.5,82.0,75.0,65.0,74.0
82.0,91.0,65.0,91.0,81.0,75.0,64.0,74.0
81.0,91.0,64.0,91.0,80.0,74.5,64.0,74.0
80.0,91.0,64.0,91.0,79.0,74.0,63.0,74.0
79.0,91.0,62.0,91.0,78.5,74.5,62.0,74.0
78.5,91.0,61.5,91.0,78.0,74.0,61.5,74.0
78.0,91.0,61.0,90.5,77.0,74.0,61.0,74.0
77.0,91.0,60.0,90.0,77.0,74.0,60.5,74.0
76.5,90.5,60.0,90.5,76.0,74.0,60.0,74.0
76.0,90.5,59.0,90.0,76.0,74.0,59.0,74.0
76.0,90.5,59.0,90.0,76.0,74.0,59.0,73.5
75.0,90.0,58.5,90.0,75.0,73.5,58.5,73.5
75.0,90.0,58.0,90.0,75.0,74.0,58.5,73.5
75.0,90.0,58.0,90.0,74.5,73.5,58.0,73.5
74.5,90.0,58.0,90.0,74.5,73.5,58.0,73.0
74.5,90.0,58.0,90.0,74.0,73.0,58.0,73.0
74.5,90.0,57.5,89.5,74.5,73.0,58.0,73.0
74.5,89.5,57.5,89.5,74.5,73.0,58.0,73.0
74.5,89.5,58.0,89.0,74.5,73.0,58.0,73.0
75.0,89.5,58.0,89.5,74.5,73.0,58.0,73.0
75.0,89.5,58.0,89.0,75.0,72.5,58.0,72.0
75.0,89.0,58.0,89.0,75.0,72.0,58.5,72.0
75.5,89.0,58.5,89.0,75.0,72.0,58.5,72.0
76.0,89.0,59.0,89.0,76.0,72.0,59.0,72.0
76.5,89.0,59.0,89.0,76.0,72.0,59.0,72.0
77.0,89.0,60.0,89.0,76.5,72.0,60.0,72.0
77.0,89.0,60.0,89.0,77.0,72.0,60.5,71.5
78.0,89.0,61.0,89.0,77.0,72.0,60.5,71.5
78.5,89.0,61.0,88.5,78.0,72.0,61.0,71.5
79.0,89.0,62.0,88.0,78.5,71.5,62.0,71.5
79.0,88.0,62.5,88.0,79.0,71.5,62.5,71.5
80.0,89.0,63.0,88.0,80.0,71.5,63.5,71.5
81.0,89.0,64.0,88.0,80.0,72.0,63.5,71.5
81.0,89.0,64.0,88.5,81.5,71.5,64.0,71.0
82.0,88.5,64.5,88.5,81.5,71.5,65.0,71.0
82.5,88.5,65.0,88.5,82.0,71.5,65.0,71.0
83.0,88.5,65.0,88.0,83.0,72.0,65.5,71.5
83.0,88.0,66.0,88.0,83.0,72.0,66.0,71.0
84.0,89.0,66.0,88.0,83.0,72.0,66.0,71.0
84.0,89.0,66.5,88.0,84.0,72.0,67.0,71.5
85.0,89.0,67.0,88.0,84.0,72.0,67.5,71.5
85.0,89.0,68.0,88.0,85.0,72.0,67.5,71.5
85.0,89.0,68.0,89.0,85.0,72.0,67.5,71.5
85.0,89.0,68.5,89.0,85.0,72.0,68.5,71.5
85.5,89.0,69.0,88.5,85.5,72.0,69.0,71.5
86.0,89.0,69.0,88.5,86.0,72.0,69.0,72.0
86.0,89.0,69.0,88.5,86.0,72.0,69.0,72.0
87.0,89.0,69.0,89.0,86.0,72.0,69.5,72.0
87.0,89.0,69.0,89.0,86.0,72.0,69.5,72.0
87.0,89.0,69.0,89.0,86.0,72.0,69.5,72.0
86.5,89.0,69.0,89.0,86.0,72.0,69.0,72.0
86.0,89.0,69.0,89.0,86.0,72.0,69.0,72.0
86.0,89.0,69.0,89.0,86.0,72.0,69.0,72.0
86.0,89.0,69.0,89.0,85.5,73.0,69.0,72.0
86.0,89.0,69.0,89.0,85.0,73.0,69.0,72.0
86.0,89.0,69.0,89.0,85.0,73.0,68.0,72.0
85.0,89.0,68.0,89.0,84.0,73.0,68.0,72.5
84.0,89.0,67.0,89.0,84.0,73.0,67.5,72.5
84.0,89.0,67.0,89.0,83.0,73.0,67.0,72.5
84.0,89.0,66.0,89.0,83.0,73.0,66.5,72.5
83.0,90.0,66.0,89.0,83.0,73.0,66.0,72.5
83.0,89.5,65.5,89.0,82.5,73.0,66.0,73.0
83.0,89.0,65.0,88.5,82.0,73.0,65.0,72.0
82.0,89.0,65.0,89.0,82.0,73.0,65.0,72.0
81.5,89.5,64.5,89.0,81.0,73.0,64.0,72.5
81.5,89.5,64.0,89.0,80.5,73.0,64.0,72.5
81.0,89.0,64.0,89.0,80.0,73.0,64.0,72.0
79.5,89.5,63.0,89.0,79.0,73.0,63.0,72.0
79.0,89.0,62.0,89.0,78.0,73.0,62.0,72.5
78.0,89.0,61.5,89.0,78.0,72.5,62.0,72.0
78.0,89.0,61.0,89.0,78.0,72.0,61.0,72.0
78.0,89.0,60.5,89.0,77.0,72.0,60.5,72.0
77.0,89.0,60.0,89.0,77.0,72.0,60.0,72.0
77.0,89.0,60.0,89.0,76.5,72.0,60.0,72.0
76.5,89.0,60.0,88.5,76.0,72.0,60.0,72.0
76.0,89.0,59.0,89.0,76.0,72.0,60.0,72.0
76.0,89.0,59.0,88.0,76.0,72.0,59.0,72.0
76.0,88.5,59.0,88.0,76.0,72.0,59.0,71.5
76.0,88.0,59.0,88.0,76.0,72.0,59.0,71.5
76.0,88.0,59.0,88.0,76.0,71.5,59.0,71.5
76.0,88.0,59.0,88.0,76.0,71.5,59.0,71.5
76.0,88.0,59.0,88.0,76.0,71.5,59.0,71.5
76.0,88.0,59.0,88.0,76.0,71.5,59.0,71.5
76.0,88.0,59.0,88.0,76.0,71.5,59.0,71.0
76.5,88.0,59.0,87.5,76.5,71.5,59.0,71.0
77.0,88.0,60.0,87.5,76.5,71.0,60.0,71.0
77.0,88.0,60.0,87.5,77.0,71.0,60.0,71.0
77.0,88.0,60.5,87.5,77.0,71.0,60.5,71.0
78.0,87.5,60.5,87.5,77.0,71.0,61.0,71.0
78.0,87.5,61.0,87.5,78.0,71.0,61.0,71.0
78.5,87.5,61.0,87.5,78.5,71.0,61.0,71.0
79.0,87.5,62.0,87.5,78.5,71.0,62.0,70.5
79.0,88.0,62.0,87.0,79.0,71.0,62.0,70.0
80.0,87.5,63.0,87.0,79.0,71.0,63.0,70.5
80.0,87.0,63.5,87.0,80.0,71.0,64.0,70.0
81.0,87.0,64.0,87.0,80.5,71.0,64.0,70.0
81.5,87.5,64.0,87.0,81.0,70.5,64.0,70.5
82.0,87.0,64.5,87.0,82.0,71.0,64.5,70.5
82.5,87.0,65.0,87.0,82.0,70.5,65.0,70.0
83.0,87.0,65.0,87.0,82.0,70.5,65.0,70.0
83.0,87.0,65.5,87.0,82.5,70.5,65.0,70.0
83.0,87.0,66.0,87.0,83.0,70.5,66.0,70.0
84.0,87.0,66.0,87.0,83.0,70.5,66.0,70.0
84.0,87.0,66.0,87.0,83.0,71.0,66.5,70.5
84.0,87.0,67.0,87.0,83.0,70.5,67.0,70.5
84.0,87.0,67.0,87.0,83.0,71.0,67.0,70.5
84.0,87.0,67.0,87.0,83.5,71.0,67.0,70.5
84.5,87.0,67.0,87.0,84.0,71.0,67.5,70.5
85.0,87.0,68.0,87.0,84.0,71.0,68.0,70.0
85.0,87.5,68.0,87.0,84.0,71.0,68.0,71.0
85.5,87.5,68.0,87.0,84.0,71.0,68.0,71.0
85.0,88.0,68.0,87.0,84.5,71.0,68.0,71.0
85.0,88.0,68.0,87.0,84.5,71.0,68.0,71.0
85.0,88.0,68.0,87.0,84.5,71.0,67.5,71.0
85.0,88.0,68.0,87.0,84.5,71.0,67.5,71.0
85.0,87.5,68.0,87.0,84.0,71.0,67.5,71.0
85.0,87.5,67.5,87.5,84.0,71.0,67.0,71.0
84.0,88.0,67.0,87.0,84.0,71.0,67.0,71.0
84.0,88.0,67.0,87.0,84.0,71.0,67.0,71.0
84.0,88.0,66.0,87.0,83.5,71.0,67.0,71.0
83.5,88.0,66.0,87.0,83.0,71.0,66.0,71.0
83.0,88.0,66.0,87.0,83.0,71.0,66.0,71.0
83.0,88.0,66.0,87.0,83.0,71.0,66.0,71.0
83.0,88.0,66.0,88.0,82.0,71.0,65.0,71.0
83.0,87.5,65.0,87.0,82.0,71.0,65.0,71.0
82.5,88.0,65.0,87.0,82.0,71.0,65.0,71.0
82.0,88.0,65.0,87.5,81.0,71.0,65.0,71.0
82.0,88.0,65.0,87.0,81.0,71.0,64.0,71.0
81.0,88.0,64.0,87.0,80.5,71.0,64.0,71.0
81.0,88.0,63.5,87.5,80.0,71.0,64.0,71.0
80.0,88.0,63.5,87.5,79.5,71.0,63.0,71.0
79.5,87.5,63.0,87.0,79.0,71.0,63.0,71.0
79.0,87.5,62.0,87.0,78.5,71.0,62.5,71.0
79.0,87.5,62.0,87.0,78.5,71.0,62.0,71.0
79.0,87.0,62.0,87.0,78.5,71.0,61.5,71.0
78.0,87.0,61.0,87.0,78.0,71.0,61.0,71.0
78.0,87.0,61.0,87.0,78.0,71.0,61.0,71.0
78.0,87.0,61.0,87.0,77.0,71.0,61.0,71.0
