u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6,u7,v7
72.5,49.5,27.5,49.5,27.0,71.5,51.0,71.0,73.0,71.0,27.5,94.0,71.5,93.5,50.0,50.0
72.0,50.0,27.0,50.0,26.5,71.5,50.0,71.5,72.5,71.5,26.5,94.5,71.0,94.0,49.0,50.0
71.0,50.0,26.5,50.0,26.0,72.0,49.0,72.0,72.0,72.0,26.5,95.0,70.5,94.5,48.5,50.0
71.0,50.5,26.0,51.5,26.0,73.0,48.5,72.5,70.5,72.5,25.5,95.5,70.0,95.0,48.0,51.0
70.0,51.0,25.0,52.0,25.0,73.5,48.0,73.0,70.0,73.0,25.0,96.0,69.5,95.5,48.0,87.5
70.0,52.0,25.0,52.0,24.5,73.5,48.0,73.5,70.0,73.5,24.5,96.0,68.5,96.0,48.0,123.0
69.0,52.0,24.5,52.5,24.5,74.5,48.0,74.0,69.5,74.0,24.5,97.5,68.5,96.0,29.0,125.0
69.0,53.0,24.5,53.5,24.0,75.0,47.5,74.5,69.0,74.5,24.0,98.0,68.0,97.0,29.0,125.0
69.0,53.0,24.0,53.5,23.5,75.5,47.0,75.0,69.0,75.0,23.0,98.0,68.0,97.0,29.0,125.0
68.5,53.5,24.0,54.0,24.0,76.0,46.5,75.5,68.5,75.5,23.0,99.0,67.5,98.0,46.0,54.0
68.5,53.5,23.5,54.0,23.5,76.0,46.5,75.5,68.5,75.5,23.0,99.0,68.0,98.0,46.0,54.0
68.5,54.0,23.5,55.0,23.0,76.5,46.5,76.0,68.5,76.0,22.5,99.5,67.0,99.0,37.5,89.5
68.0,54.0,24.0,55.0,23.0,77.0,46.5,76.5,68.5,76.5,22.5,99.5,67.5,99.5,46.0,55.0
68.5,55.0,23.5,55.5,23.0,77.5,46.5,77.0,68.0,77.0,23.0,100.0,67.0,100.0,29.0,125.0
68.0,55.0,23.5,56.0,23.0,78.0,46.5,77.5,68.0,77.0,22.5,100.5,67.0,100.0,37.5,90.5
69.0,56.0,24.0,56.0,23.0,78.0,46.5,77.5,68.5,77.5,23.0,101.0,67.5,100.0,46.0,89.5
69.0,56.0,24.0,57.0,23.5,78.5,46.5,77.5,68.5,77.5,23.0,101.0,67.5,100.5,46.0,89.5
69.0,56.0,24.0,57.0,23.5,78.5,47.0,78.0,68.5,77.5,23.0,101.5,68.0,101.0,46.0,56.0
69.0,56.0,24.5,57.5,24.0,79.0,47.0,78.5,69.0,78.0,23.5,101.5,68.0,101.0,46.5,123.0
69.0,56.5,25.0,58.0,24.0,79.0,47.0,78.5,69.0,78.5,23.5,101.5,68.0,101.0,47.0,123.0
69.0,56.5,25.0,58.0,24.5,79.5,47.5,78.5,69.0,78.0,24.0,102.0,68.5,101.5,47.0,123.0
69.0,56.5,25.0,58.0,24.5,79.5,48.0,79.0,70.0,78.0,24.0,102.0,68.5,101.5,58.5,123.0
69.5,56.5,26.0,58.0,25.0,79.0,48.5,78.5,70.0,78.5,25.0,102.0,69.0,101.0,49.0,123.0
70.0,57.0,26.0,58.0,25.5,79.5,48.5,78.5,70.5,78.5,25.0,102.0,69.5,101.5,49.0,123.0
70.5,56.5,27.0,58.0,26.0,79.0,49.0,78.5,70.5,78.5,25.5,102.5,70.0,101.0,49.0,123.0
71.0,57.0,27.0,58.0,26.5,79.5,49.5,78.5,71.0,78.5,26.0,102.0,70.5,101.5,53.5,123.0
71.0,56.5,34.0,91.5,27.0,79.0,50.0,78.5,71.5,78.5,26.5,101.5,70.5,101.5,54.0,123.0
71.5,56.0,28.0,58.0,27.0,79.0,50.0,78.0,72.0,78.5,26.5,101.5,71.0,101.5,50.0,123.0
72.5,56.0,29.0,57.0,28.0,78.5,51.0,78.0,72.5,78.0,27.5,101.5,72.0,101.0,39.5,124.0
73.0,56.0,29.0,57.0,28.5,78.5,51.0,78.0,73.0,77.5,28.5,101.5,72.0,101.0,50.0,123.0
73.0,56.0,29.0,57.0,29.0,78.0,51.5,77.5,73.5,77.5,28.5,101.5,72.5,100.5,52.0,123.0
74.0,55.0,30.0,56.0,29.5,77.5,52.5,77.5,74.0,77.0,29.5,100.5,73.0,100.0,53.0,123.0
74.0,55.0,31.0,56.0,30.0,77.0,53.0,77.0,74.5,77.0,30.0,100.0,73.5,99.5,55.5,123.0
75.0,55.0,31.0,56.0,30.0,77.0,53.0,77.0,75.0,76.5,30.5,99.5,74.5,99.5,55.5,123.0
75.0,54.0,31.5,55.0,31.0,77.0,53.5,76.0,76.0,76.0,30.5,99.5,75.0,99.0,56.0,123.0
76.0,54.0,32.0,55.0,31.0,76.0,54.5,75.5,76.5,75.5,31.5,99.0,75.0,99.0,55.0,123.0
76.5,53.5,33.0,54.0,32.5,75.5,54.5,75.5,76.5,75.5,32.5,98.5,76.0,98.0,54.0,123.0
77.0,53.0,33.0,54.0,32.5,75.5,55.0,75.0,77.0,75.0,32.5,97.5,76.5,97.5,54.5,123.0
77.0,52.5,36.5,89.0,33.0,75.0,55.5,74.5,77.0,75.0,33.0,97.0,77.0,97.0,42.0,124.0
78.0,52.0,34.5,88.5,34.0,74.0,56.5,73.5,78.5,73.5,33.5,96.5,77.0,96.0,56.0,123.0
78.5,51.5,35.0,52.0,34.0,73.0,56.5,73.5,78.5,73.5,34.5,95.5,77.5,95.5,57.0,123.0
78.5,50.5,35.0,52.0,34.5,72.5,57.0,73.0,79.0,73.0,34.5,95.5,78.5,95.5,57.0,123.0
79.5,50.0,35.0,50.0,35.0,72.0,57.5,71.5,79.5,71.5,35.0,95.0,78.5,94.5,57.0,50.0
80.0,49.5,35.5,50.0,35.0,71.5,58.0,71.0,80.0,71.5,36.0,94.0,79.0,94.0,57.5,86.5
81.0,49.0,36.0,49.0,36.0,71.0,58.5,70.5,80.0,71.0,36.5,93.5,79.0,93.0,58.0,86.0
81.0,48.0,36.0,48.0,36.5,70.0,58.5,69.5,81.0,70.0,36.5,93.0,80.0,93.0,58.5,123.0
81.0,47.5,37.0,48.0,36.5,69.5,58.5,69.5,81.0,69.0,37.0,91.5,80.5,91.5,59.0,123.0
81.5,46.5,37.0,47.0,36.5,69.0,59.0,69.0,81.5,68.5,37.0,91.5,80.0,91.0,59.0,123.0
82.0,46.0,37.0,46.0,37.0,68.0,60.0,68.0,82.0,67.5,38.0,90.0,81.0,90.5,59.0,123.0
82.0,45.0,37.0,45.5,37.0,67.5,60.0,67.5,82.0,67.5,38.0,89.5,81.0,89.0,59.0,46.0
83.0,44.0,37.0,45.0,37.5,67.0,60.0,67.0,82.5,67.0,38.5,89.5,81.5,89.5,59.5,45.0
83.5,44.0,38.0,44.0,38.0,66.0,60.5,66.0,82.5,66.0,39.0,88.0,82.0,88.0,60.0,123.0
83.0,43.0,38.0,43.0,38.0,65.5,60.5,65.5,83.5,65.5,39.0,88.0,82.0,88.0,60.0,83.5
83.0,43.0,38.0,42.5,38.0,65.0,60.5,65.0,83.0,65.0,39.0,87.0,82.0,87.0,60.0,44.0
83.5,41.5,38.0,42.0,38.0,64.0,60.5,64.0,83.0,64.0,39.0,87.0,82.0,87.0,60.0,43.0
84.0,41.0,38.0,42.0,38.0,64.0,60.5,63.5,83.0,64.0,39.0,86.5,82.0,86.0,60.0,82.5
83.5,40.5,38.0,41.0,38.0,63.0,61.0,63.0,83.5,63.0,39.0,85.5,82.5,86.0,60.5,41.5
84.0,40.0,38.0,40.0,38.0,62.5,61.0,62.5,83.0,63.0,39.0,85.0,82.0,85.0,60.0,41.0
84.0,40.0,38.0,40.0,38.0,62.0,61.0,62.0,84.0,62.0,39.0,84.5,82.0,84.5,61.0,40.0
84.0,39.0,38.0,39.5,38.0,62.0,61.0,62.0,83.5,62.0,39.0,84.0,82.5,84.0,60.0,40.0
84.0,39.0,38.0,39.0,38.0,61.5,61.5,61.5,83.5,61.5,39.0,83.5,82.0,83.5,61.0,40.0
84.0,39.0,38.0,38.5,38.0,61.0,61.5,61.5,84.0,61.0,39.0,83.5,82.0,83.5,61.0,40.0
84.0,38.0,38.0,38.0,38.0,61.0,61.0,61.0,84.0,61.0,39.0,83.5,82.0,83.5,61.0,40.0
84.0,38.0,38.0,38.0,38.0,60.5,61.0,61.0,83.5,61.0,39.0,83.0,82.0,83.0,60.0,39.0
84.0,38.0,38.0,38.0,38.0,60.5,61.0,60.5,83.0,60.0,39.0,83.0,82.0,83.0,60.0,39.0
83.0,38.0,38.0,38.0,38.0,60.0,60.5,60.5,83.0,60.0,39.0,83.0,82.0,83.0,60.0,38.0
83.5,38.0,37.5,38.0,38.0,60.0,60.5,60.5,83.0,60.0,39.0,83.0,81.5,83.0,60.0,123.0
83.5,38.0,37.0,38.0,38.0,60.0,60.5,60.5,83.0,60.0,38.5,82.5,81.5,83.0,60.0,123.0
83.0,38.0,37.0,38.0,37.0,60.0,60.5,60.5,83.0,60.0,38.5,82.5,81.0,83.0,60.0,123.0
83.0,38.0,37.0,38.0,37.0,61.0,60.0,60.5,82.5,60.5,38.5,82.5,81.0,83.0,60.0,38.0
83.0,38.0,37.0,39.0,37.0,61.0,60.0,60.5,82.5,60.5,38.0,83.0,81.0,83.0,60.0,38.5
83.0,38.5,37.0,39.0,37.0,61.0,60.0,61.0,82.5,61.0,38.0,83.0,81.5,83.5,60.0,39.0
83.0,38.5,36.5,39.5,37.0,61.0,60.0,61.0,82.0,61.0,38.0,83.0,81.5,83.5,60.0,40.0
82.5,39.0,37.0,39.0,37.0,61.0,59.5,61.5,82.0,61.5,38.0,84.0,81.0,84.0,60.0,123.0
82.0,39.5,36.0,40.0,37.0,62.0,59.5,62.0,82.0,62.0,38.0,84.0,81.0,84.0,60.0,123.0
82.0,40.0,36.0,40.0,37.0,62.5,60.0,62.0,82.0,62.5,38.0,85.0,81.0,85.0,60.0,40.0
82.0,40.0,36.5,40.5,37.0,63.0,60.0,63.0,82.0,63.0,38.0,85.0,81.0,85.0,59.0,41.0
82.0,40.5,36.0,41.0,37.0,63.0,60.0,63.0,82.0,63.0,38.0,86.0,81.0,86.0,59.0,41.0
82.0,41.5,36.0,42.0,37.0,64.0,60.0,63.5,82.0,63.5,38.0,86.0,81.0,86.0,60.0,42.0
82.5,42.0,37.0,42.0,37.0,64.0,60.0,64.0,82.0,64.5,38.0,87.0,81.0,87.0,60.0,123.0
83.0,43.0,37.0,43.0,37.0,65.0,60.0,65.0,82.0,65.0,38.0,87.5,81.0,87.0,60.0,123.0
82.5,43.5,37.0,44.0,37.0,66.0,60.0,65.5,82.0,65.5,38.0,88.0,81.5,88.0,60.0,123.0
83.0,44.0,37.0,44.0,37.5,66.0,60.0,66.0,82.5,66.0,38.5,88.0,81.5,88.0,60.0,123.0
83.0,44.5,37.0,45.0,38.0,67.0,60.5,67.0,83.0,67.0,38.5,89.0,82.0,89.0,60.0,84.0
83.0,45.0,38.0,46.0,38.0,67.5,60.0,67.0,83.5,67.5,39.0,90.0,82.0,90.0,60.0,84.5
84.0,46.0,38.0,46.0,38.5,68.0,60.5,67.5,83.0,68.0,39.0,90.0,82.5,90.0,61.0,123.0
84.0,46.0,38.5,46.5,39.0,69.0,61.0,68.0,83.5,68.5,39.5,91.0,82.5,91.0,61.0,47.0
84.0,47.0,38.5,47.0,39.0,69.0,61.5,69.5,84.0,69.0,39.5,91.5,83.0,91.0,61.0,48.0
84.0,48.0,39.5,47.5,39.5,69.5,62.0,69.5,84.0,70.0,40.5,92.0,83.0,92.0,61.0,48.0
84.0,48.0,39.0,48.0,39.5,70.0,62.5,70.0,84.0,70.0,40.5,92.5,83.5,92.5,61.0,48.0
85.0,49.0,40.0,49.0,40.0,71.0,62.5,70.5,84.5,70.5,41.0,93.0,83.5,93.0,62.0,49.5
84.5,48.5,40.0,49.0,40.5,71.0,62.5,70.5,84.5,70.5,41.0,94.0,84.0,94.0,62.0,50.0
84.5,49.5,41.0,50.0,40.5,71.5,62.5,71.5,84.5,71.5,41.0,94.0,84.5,94.5,62.0,50.0
85.0,50.0,40.0,50.0,40.5,72.0,63.0,72.0,85.0,72.0,41.0,95.0,84.5,94.5,62.0,123.0
85.0,51.0,41.0,51.0,41.0,72.0,63.0,72.0,85.0,72.0,42.0,94.0,84.5,94.5,62.5,51.5
85.5,51.0,41.0,51.0,41.0,73.0,63.0,72.5,85.0,73.0,42.0,95.0,85.0,96.0,63.0,52.0
86.0,52.0,42.0,52.0,42.0,73.5,64.0,73.0,86.0,73.0,42.0,95.0,85.0,95.5,63.0,87.5
86.0,51.0,42.0,52.0,42.0,73.5,64.0,73.0,86.5,73.5,42.5,96.0,86.0,96.0,63.0,123.0
87.0,52.0,42.0,52.5,43.0,74.0,64.5,73.5,87.0,74.0,43.0,96.0,86.5,97.0,63.5,123.0
87.0,52.0,42.0,52.0,43.0,74.0,65.0,74.0,87.0,74.0,43.0,97.0,87.0,97.0,64.0,123.0
87.5,52.5,42.5,53.0,43.0,74.0,65.0,74.0,88.0,75.0,44.0,97.5,87.5,97.5,64.0,123.0
88.0,53.0,43.5,53.0,44.0,75.0,66.0,75.0,88.0,75.0,44.5,97.5,88.0,97.5,64.0,123.0
89.0,53.0,44.0,54.0,44.0,75.0,66.0,75.0,88.5,75.5,44.5,97.5,88.0,98.0,65.0,123.0
89.0,54.0,44.0,54.0,45.0,75.0,67.0,75.0,88.5,75.5,45.0,97.5,88.5,97.5,65.0,123.0
89.0,54.0,44.5,54.0,45.0,75.5,67.0,76.0,88.5,75.5,45.0,98.0,89.0,98.0,65.0,123.0
89.0,54.0,44.5,54.0,45.0,75.5,67.0,75.0,89.0,75.0,46.0,97.5,89.0,98.0,65.0,123.0
90.0,54.0,45.0,54.0,45.5,75.5,68.0,75.0,90.0,75.5,46.0,98.0,89.0,98.0,66.0,123.0
90.0,54.0,45.5,54.0,46.0,75.5,68.0,75.0,90.0,75.5,46.5,97.5,90.0,98.0,67.0,123.0
90.5,53.5,46.5,53.5,46.5,75.5,68.0,75.0,90.5,75.5,46.5,97.5,90.5,98.0,67.0,123.0
90.5,53.5,46.5,53.5,46.5,75.5,68.0,75.0,90.5,75.5,46.5,97.5,90.5,98.0,68.0,123.0
90.5,53.5,46.5,53.5,46.5,75.5,68.0,75.0,90.5,75.5,47.0,97.5,90.5,98.0,68.0,88.5
91.0,54.0,46.0,54.0,46.5,75.5,68.0,75.0,91.0,75.0,47.0,97.5,91.0,98.0,68.0,88.5
91.0,53.0,46.0,54.0,46.5,75.0,68.0,75.0,91.0,75.0,47.0,97.5,91.0,98.0,68.0,54.0
91.0,53.0,46.0,54.0,46.5,75.0,68.0,75.0,91.0,75.0,47.0,97.5,91.0,97.5,68.0,88.0
91.0,53.0,47.0,53.0,46.5,74.5,68.0,74.0,91.0,74.5,48.0,97.0,91.0,97.5,68.0,88.0
90.5,52.0,47.0,52.0,47.0,74.0,68.0,74.0,91.0,74.0,48.0,97.0,91.0,97.0,68.0,123.0
91.0,51.5,47.0,52.0,47.0,74.0,68.0,74.0,91.0,74.0,48.0,97.0,91.0,97.0,66.0,123.0
91.0,51.5,47.0,52.0,47.0,74.0,68.0,74.0,91.0,73.5,48.0,96.0,91.0,97.0,68.0,123.0
91.0,51.5,46.5,51.5,46.5,73.5,68.0,73.0,91.0,73.5,47.5,96.0,91.0,96.0,68.0,123.0
91.0,51.0,47.0,51.0,46.5,73.0,68.0,73.0,91.0,73.5,48.0,96.0,91.0,96.0,68.0,52.0
91.0,51.0,46.5,51.0,46.0,73.0,68.0,72.0,91.0,73.0,47.0,95.0,90.0,95.0,68.0,87.5
90.5,50.5,46.5,50.5,46.5,72.0,68.0,72.0,90.5,72.0,47.0,95.0,90.5,95.0,68.0,87.5
91.0,50.0,46.0,50.0,46.5,71.5,68.0,72.0,90.5,72.0,47.0,94.0,90.0,95.0,66.0,123.0
91.0,50.0,46.0,50.0,46.0,71.5,68.0,71.0,90.5,71.5,47.0,94.0,90.0,94.0,67.0,123.0
90.0,49.0,45.5,49.5,46.0,71.0,68.0,71.0,90.0,71.0,47.0,94.0,89.5,93.5,67.0,123.0
90.0,49.0,45.0,49.0,45.0,71.0,67.5,71.0,90.0,71.0,46.5,93.0,89.0,93.5,66.0,86.0
89.0,48.0,44.0,48.0,45.0,70.0,67.0,70.0,89.0,70.0,46.0,93.0,89.0,93.0,65.0,123.0
89.0,48.0,43.5,48.0,43.5,69.5,66.5,69.5,89.0,70.0,45.0,92.0,88.5,92.5,64.0,123.0
88.0,48.0,43.0,48.0,43.5,69.5,65.5,69.5,88.0,69.0,44.0,92.0,88.0,92.0,64.0,48.0
88.0,47.0,42.0,47.0,43.0,69.0,65.0,69.0,87.5,69.5,43.5,91.5,87.5,91.5,64.0,48.0
87.0,47.0,42.0,47.0,42.5,68.5,64.0,69.0,86.5,69.0,43.0,91.0,86.0,91.0,64.0,85.5
86.0,46.0,41.0,46.0,42.0,68.0,64.0,68.0,86.0,68.0,42.5,90.5,85.0,91.0,63.0,47.0
86.0,46.0,41.0,46.0,41.0,68.0,63.0,68.0,86.0,68.0,42.0,90.0,85.0,91.0,62.0,48.0
85.0,45.0,40.5,46.0,41.0,68.0,63.0,67.5,85.0,68.0,41.0,90.0,84.5,90.5,62.0,46.0
85.0,45.0,40.0,45.0,40.0,67.0,62.5,66.5,85.0,67.0,41.0,90.0,84.0,90.0,62.0,46.0
84.5,45.0,39.0,45.0,39.0,67.0,62.0,67.0,84.0,67.0,40.5,89.0,83.5,89.5,61.0,45.0
84.0,44.5,38.0,44.0,38.0,67.0,61.0,67.0,84.0,67.0,39.5,89.0,82.5,89.0,61.0,45.0
83.0,44.0,37.0,44.0,37.0,66.0,60.0,66.0,82.5,66.0,38.5,89.0,82.0,89.0,60.0,123.0
82.0,44.0,36.0,44.0,36.5,66.0,59.0,66.0,81.0,66.0,37.0,89.0,80.0,88.0,60.0,123.0
81.0,44.0,36.0,44.0,35.5,65.5,58.5,65.5,80.5,65.5,36.5,88.0,80.0,88.0,59.0,123.0
80.0,44.0,34.0,43.5,35.0,65.5,57.5,65.5,80.0,65.0,35.5,88.0,79.0,88.0,58.0,123.0
79.0,43.0,34.0,43.5,33.5,65.5,57.0,65.5,79.0,65.5,35.0,88.0,78.0,88.0,57.0,83.5
78.0,43.0,33.0,43.0,33.0,65.0,56.0,65.0,78.0,65.0,34.0,88.0,77.0,88.0,56.0,44.0
77.5,43.0,32.0,43.0,32.0,65.0,55.5,65.0,77.5,65.5,33.0,88.0,76.0,88.0,55.5,44.0
77.0,42.5,31.5,43.0,32.0,65.0,54.5,65.0,76.5,65.0,33.0,87.0,76.0,88.0,54.0,44.0
76.0,43.0,31.0,43.0,31.0,65.0,54.0,65.0,76.0,65.0,32.0,87.5,75.0,87.0,54.0,44.0
76.0,43.0,30.0,42.0,31.0,65.0,54.0,65.0,76.0,65.0,32.0,88.0,74.5,87.0,53.5,44.0
75.5,43.0,30.0,43.0,30.0,65.0,53.0,65.0,75.0,65.0,31.0,87.0,74.0,87.0,53.0,44.0
75.0,43.0,29.0,43.5,29.0,65.0,52.0,65.5,75.0,65.0,30.0,88.0,73.5,87.5,52.5,43.5
74.0,43.0,28.0,43.0,29.0,65.0,52.0,66.0,74.0,65.0,29.0,87.0,73.0,88.0,52.0,43.5
73.0,43.0,27.5,43.0,28.0,65.0,51.0,65.0,73.0,65.0,29.0,87.0,72.0,88.0,51.0,44.0
73.0,43.0,27.0,43.0,28.0,65.0,51.0,65.0,73.0,65.0,28.0,87.5,72.0,88.0,50.0,44.0
72.0,43.0,26.0,43.0,27.0,65.0,50.5,65.0,72.5,65.0,28.0,87.0,71.0,87.0,50.0,43.0
72.0,43.0,26.0,43.5,27.0,65.0,50.0,65.0,72.0,65.5,27.0,88.0,71.0,87.5,50.5,43.0
72.0,43.0,26.0,43.5,26.0,65.5,50.0,65.0,72.0,65.0,27.0,88.0,71.0,88.0,50.0,43.5
72.0,43.0,25.0,43.0,26.0,66.0,49.5,65.5,72.0,65.0,27.0,88.0,70.5,87.5,50.0,44.0
71.0,43.5,25.5,44.0,26.0,66.0,49.0,66.0,71.0,65.0,26.5,88.0,70.0,88.0,49.0,44.0
71.0,44.0,25.5,44.0,25.0,66.0,49.0,66.0,71.0,65.5,26.0,88.0,70.0,88.0,49.0,44.0
71.0,44.0,26.0,44.0,25.0,66.0,49.0,66.0,71.0,66.0,26.0,88.0,70.0,88.0,49.0,83.5
71.0,44.0,26.0,44.0,25.0,66.0,49.0,66.0,71.0,66.0,26.0,89.0,70.0,89.0,50.0,123.0
71.0,44.0,25.5,44.0,25.0,66.0,49.0,66.0,71.0,66.5,26.0,89.0,70.0,89.0,53.5,123.0
71.0,44.0,25.0,44.5,25.0,67.0,49.0,66.5,71.0,66.5,26.0,89.0,70.0,89.0,50.0,123.0
71.0,44.5,25.0,45.0,26.0,67.0,49.0,67.0,71.0,67.0,27.0,90.0,70.0,89.0,50.0,123.0
71.5,44.5,25.0,45.0,26.0,67.0,49.0,67.0,72.0,67.0,27.0,90.0,70.5,89.0,50.0,84.5
72.0,45.0,26.0,45.5,27.0,67.0,50.0,67.0,72.0,67.0,27.0,90.0,71.0,90.0,50.0,123.0
72.0,45.0,27.0,45.5,26.5,67.5,50.0,67.5,72.0,67.0,27.0,90.0,71.0,90.0,50.5,84.5
72.0,45.0,27.0,46.0,27.0,68.0,50.5,67.5,72.0,67.0,28.0,90.0,71.0,90.0,51.0,123.0
73.0,45.5,27.5,46.0,27.5,67.5,50.5,67.5,73.0,67.0,28.0,91.0,71.5,90.5,51.0,123.0
74.0,46.0,28.0,46.0,28.0,67.5,51.0,68.0,73.0,68.0,28.5,90.5,72.0,90.5,51.0,46.0
74.0,45.0,29.0,46.0,28.0,68.0,52.0,67.0,74.0,68.0,29.0,91.0,72.0,90.0,52.0,46.0
74.0,45.0,30.0,46.0,29.0,68.0,52.5,67.5,74.0,68.0,29.5,90.5,73.0,90.0,53.0,46.0
74.0,46.0,30.0,46.0,30.0,68.0,53.0,67.5,74.5,67.5,30.0,90.0,74.0,90.0,53.0,46.0
75.0,46.0,30.0,46.0,30.0,68.0,53.5,68.0,75.0,67.5,31.0,90.0,74.0,90.0,53.0,46.0
75.0,46.0,31.0,46.0,31.0,68.0,54.0,68.0,76.0,68.0,31.5,90.0,75.0,90.0,54.0,46.0
76.5,45.0,32.0,46.0,31.5,68.0,54.5,67.5,76.5,67.5,32.0,90.0,75.0,90.0,55.0,46.0
77.0,46.0,32.0,46.0,32.0,67.5,55.0,67.5,77.0,67.5,33.0,90.0,76.0,89.5,55.0,84.5
78.0,45.5,33.0,45.0,33.0,67.5,55.5,67.5,77.5,67.5,33.0,90.0,77.0,90.0,56.0,46.0
78.0,45.0,34.0,45.0,33.5,67.5,56.0,67.0,78.5,67.5,34.0,90.0,77.0,90.0,56.0,46.0
79.0,45.0,34.0,45.0,34.0,67.0,57.0,67.5,79.0,67.5,35.0,89.5,78.0,89.0,56.5,45.5
80.0,45.0,35.0,45.0,35.0,67.0,58.0,67.0,80.0,67.0,36.0,89.0,79.0,89.5,57.0,45.0
80.0,45.0,36.0,45.0,36.0,67.0,58.5,67.0,80.5,67.0,36.0,89.0,80.0,89.5,58.5,84.0
82.0,44.5,37.0,45.0,36.5,67.0,59.5,66.5,82.0,66.5,38.0,89.0,80.5,89.0,59.0,84.0
83.0,44.0,37.5,44.0,38.0,66.0,60.5,66.0,82.5,66.0,38.5,89.0,82.0,89.0,60.0,83.5
84.0,44.0,38.0,44.0,38.5,66.0,61.0,66.0,83.5,66.0,39.0,88.0,82.5,88.5,61.0,44.0
84.5,43.5,40.0,44.0,39.5,65.5,61.5,65.5,84.0,66.0,40.0,88.0,83.5,88.0,61.0,44.0
85.0,43.0,40.0,44.0,39.5,65.5,62.5,66.0,85.0,66.0,41.0,88.0,84.0,88.0,62.0,44.0
85.0,43.0,40.5,43.0,41.0,65.5,63.0,65.0,85.0,65.0,42.0,87.0,84.0,88.0,62.0,44.0
