u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6,u7,v7
78.0,41.0,33.0,41.0,33.0,63.0,56.0,63.0,78.0,63.0,34.0,86.0,77.0,86.0,56.0,41.0
78.0,41.0,33.0,41.0,33.0,63.0,56.0,63.0,78.0,63.0,33.0,86.0,77.0,86.0,55.5,41.5
78.0,41.0,32.0,41.0,33.0,63.0,56.0,63.0,77.5,63.0,33.5,85.5,76.0,86.0,55.5,41.5
77.0,41.0,32.0,40.5,32.0,63.0,55.0,63.0,77.5,63.0,33.0,85.0,76.0,85.0,55.0,41.0
77.0,41.0,32.0,40.0,32.0,63.0,55.0,63.0,77.0,63.0,33.0,86.0,76.0,85.0,55.0,41.0
77.0,41.0,32.0,40.5,32.0,62.5,55.0,63.0,77.0,63.0,33.0,85.5,76.0,85.0,55.0,41.5
77.0,40.5,32.0,40.5,32.0,62.5,55.0,63.0,77.0,63.0,33.0,85.0,76.0,85.0,55.0,41.0
76.5,40.5,32.0,41.0,32.0,62.0,54.5,62.5,77.0,63.0,32.5,84.5,76.0,85.0,55.0,42.0
77.0,41.0,32.0,41.0,32.0,62.0,54.5,62.5,77.0,63.0,32.0,85.0,76.0,85.0,55.0,42.0
77.0,40.5,32.0,41.0,32.0,62.0,54.5,62.5,77.0,63.0,32.5,84.5,76.0,85.0,55.0,42.0
77.0,40.5,31.5,40.0,32.0,62.0,54.5,62.5,77.0,63.0,32.5,84.5,75.5,85.0,55.0,42.0
77.0,40.5,31.5,40.0,32.0,62.0,54.5,62.5,76.5,63.0,32.0,85.0,76.0,85.0,55.0,42.0
77.0,40.5,31.5,40.0,32.0,62.0,54.0,62.0,77.0,63.0,32.0,85.0,75.5,85.0,55.0,42.0
77.0,40.0,31.0,40.0,32.0,62.0,54.0,62.0,77.0,63.0,32.5,84.5,75.5,85.0,54.0,41.5
77.0,40.0,31.0,40.0,32.0,62.0,54.0,62.0,77.0,63.0,32.5,84.5,75.0,85.0,54.0,41.5
76.5,40.5,31.0,40.0,32.0,62.0,54.0,62.0,77.0,63.0,32.5,84.5,75.5,84.5,54.0,41.5
77.0,41.0,31.0,40.0,32.0,62.0,54.0,62.0,77.0,63.0,32.5,84.5,75.5,84.5,55.0,42.0
77.0,40.5,31.0,40.0,32.0,62.0,54.5,62.5,76.5,62.5,33.0,84.0,75.5,84.5,55.0,42.0
77.0,40.0,31.0,40.0,32.0,62.0,55.0,62.0,77.0,63.0,33.0,84.0,75.5,84.5,55.0,42.0
77.0,40.0,31.5,40.0,32.0,62.0,55.0,62.0,77.0,62.5,33.0,84.0,76.0,85.0,54.0,42.0
77.0,40.0,31.0,40.0,32.0,62.0,55.0,62.5,77.0,62.5,33.5,84.5,76.0,85.0,55.0,42.0
77.0,40.0,32.0,40.0,33.0,62.0,55.0,62.5,77.0,62.0,33.5,84.5,76.0,85.0,55.0,82.0
78.0,40.0,32.0,40.0,33.0,62.0,55.0,62.0,77.5,62.0,33.5,84.5,76.5,84.5,55.0,81.5
78.0,40.0,33.0,40.0,33.0,62.5,56.0,62.0,78.0,62.0,34.0,84.5,76.5,84.5,55.5,40.0
78.0,40.0,33.0,40.0,33.0,62.0,56.0,62.0,78.0,62.0,34.0,84.5,77.0,84.0,56.0,40.0
78.0,40.0,33.5,39.5,34.0,62.0,56.0,62.0,78.0,62.0,34.5,84.5,77.0,84.0,57.0,40.0
79.0,40.0,34.0,40.0,34.0,62.0,56.5,62.5,78.0,62.0,35.0,84.0,77.0,84.0,57.0,123.0
79.5,39.5,34.0,40.0,34.0,62.0,57.0,62.0,78.0,62.0,35.0,84.0,78.0,84.0,58.0,123.0
80.0,40.0,34.0,40.0,35.0,62.0,57.0,62.0,79.0,62.0,35.0,84.0,78.0,84.0,57.0,123.0
80.0,39.5,34.0,40.0,35.0,62.0,57.0,62.0,79.5,61.5,35.0,84.0,78.0,84.0,57.5,81.5
80.0,39.5,35.0,40.0,35.5,61.5,57.5,61.5,79.5,61.5,36.0,83.5,78.5,83.5,58.0,40.0
80.0,39.0,36.0,40.0,35.5,61.5,58.5,61.5,80.0,62.0,36.0,83.5,78.5,83.5,58.0,40.0
81.0,40.0,36.0,40.0,35.5,61.5,58.5,61.5,80.5,61.5,37.0,83.5,79.5,83.5,58.0,123.0
81.5,39.5,36.0,40.0,36.5,61.5,59.0,61.5,81.0,61.5,37.5,83.5,80.0,83.0,58.5,123.0
82.0,39.5,36.0,40.0,37.0,61.5,59.5,61.5,81.5,61.5,38.0,83.0,80.5,83.5,59.0,123.0
82.0,39.0,37.0,39.5,37.5,61.5,60.0,61.5,82.0,61.0,38.0,83.5,80.5,83.5,59.5,81.5
83.0,39.0,38.0,40.0,38.0,61.0,60.0,61.5,82.5,61.0,38.5,83.5,81.0,83.5,60.0,81.5
83.0,39.0,38.0,39.5,38.0,61.5,60.5,61.5,83.5,61.5,39.0,83.5,82.0,83.0,60.0,40.0
84.0,39.0,38.0,39.5,38.5,61.5,61.5,61.5,83.5,61.5,39.0,83.5,82.0,83.5,61.0,40.0
84.0,39.0,39.0,39.0,39.0,61.0,61.5,61.5,83.5,61.5,40.0,83.0,82.5,83.5,61.0,40.0
84.0,39.0,39.0,39.0,39.5,61.5,62.0,61.0,84.0,61.0,40.0,84.0,83.5,83.5,61.0,40.0
84.0,39.0,40.0,39.0,39.5,61.5,62.0,61.0,84.5,61.0,40.5,83.5,83.5,83.5,61.0,40.0
85.0,38.0,40.0,39.0,40.0,61.0,63.0,61.0,84.5,60.5,41.0,84.0,83.5,83.5,62.0,40.0
85.0,38.0,40.0,39.0,41.0,61.0,63.0,61.0,85.0,61.0,42.0,83.0,84.0,83.0,62.0,40.0
85.0,39.0,40.0,39.0,41.0,61.0,63.0,61.0,85.0,61.0,42.0,83.0,84.0,83.0,62.0,40.0
86.0,38.0,40.0,39.0,41.0,61.0,63.0,61.0,85.0,61.0,42.0,83.0,84.0,83.0,62.0,39.0
86.0,39.0,40.5,38.5,41.0,61.0,64.0,61.0,85.5,61.0,42.0,83.0,84.5,83.0,63.0,40.0
86.0,39.0,41.0,38.5,42.0,61.0,64.0,61.0,86.0,61.0,42.5,82.5,85.0,83.0,63.0,40.0
86.5,39.0,41.0,39.0,42.0,61.0,64.0,61.0,86.0,61.0,42.5,82.5,85.0,83.0,63.0,40.0
87.0,39.0,41.0,39.0,42.0,60.5,64.0,61.0,86.0,61.0,43.0,83.0,85.0,83.0,64.0,40.0
87.5,38.5,41.5,39.0,42.0,61.0,64.5,60.5,87.0,61.0,43.0,83.0,85.0,83.0,64.0,40.0
88.0,39.0,42.0,39.0,42.0,61.0,64.5,60.5,87.0,61.0,43.0,83.0,86.0,83.0,64.0,81.5
88.0,39.0,42.0,39.0,42.5,60.5,65.0,61.0,87.0,61.0,43.0,83.0,86.0,83.0,64.0,40.0
88.0,38.5,42.0,39.0,42.5,60.5,65.0,61.0,87.0,61.0,43.0,83.0,86.0,83.0,64.0,40.0
88.0,38.5,42.0,39.0,43.0,61.0,65.0,61.0,88.0,61.0,43.0,83.0,86.0,83.0,65.0,39.0
88.0,38.5,42.0,39.0,43.0,61.0,65.0,61.0,88.0,61.0,43.0,83.0,86.5,83.0,64.5,39.5
88.0,38.0,42.0,39.0,43.0,61.0,65.0,61.0,88.0,61.0,43.5,83.0,87.0,83.0,64.5,39.5
89.0,38.0,42.5,39.0,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,65.0,40.0
88.0,38.0,43.0,39.0,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,65.0,39.0
88.0,38.0,42.5,38.5,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,65.0,39.0
88.0,38.0,43.0,38.0,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,65.0,39.0
88.0,38.0,43.0,38.0,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,65.0,39.0
88.0,38.0,43.0,38.0,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,65.0,39.0
88.5,38.0,43.0,38.0,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,65.0,39.0
89.0,38.0,43.0,38.0,43.0,61.0,65.5,60.5,88.0,60.5,44.0,83.0,87.0,83.0,64.0,40.0
88.5,38.0,42.0,38.0,43.0,61.0,65.0,61.0,88.0,61.0,44.0,83.0,87.0,83.0,64.5,39.5
88.0,38.0,42.0,38.0,43.0,60.5,65.0,61.0,88.0,60.5,44.0,83.0,87.0,83.0,64.0,40.0
88.0,38.0,42.0,38.0,43.0,61.0,65.0,60.0,88.0,60.0,43.5,82.5,86.5,83.0,64.0,39.5
88.0,38.0,42.0,38.0,42.5,60.5,65.0,60.0,87.5,60.5,43.5,82.5,86.0,82.0,64.0,39.5
87.0,38.0,42.0,38.0,42.0,60.0,65.0,61.0,87.0,60.0,43.5,82.5,86.0,82.5,64.0,39.0
87.0,38.0,42.0,38.0,42.0,60.0,64.0,61.0,87.0,60.0,43.0,83.0,85.5,82.5,64.0,38.0
87.0,37.0,41.0,38.0,42.0,60.0,64.0,60.5,87.0,60.0,43.0,82.5,85.5,82.5,64.0,38.0
87.0,37.0,41.0,38.0,42.0,60.0,64.0,60.5,86.0,60.0,42.5,82.5,85.5,82.5,63.0,38.0
86.5,37.0,41.0,37.5,41.0,60.0,64.0,60.0,86.0,60.0,42.5,82.5,85.0,83.0,63.0,38.0
86.0,37.0,41.0,37.0,41.0,60.0,63.0,60.0,86.0,60.0,42.0,82.5,85.0,83.0,63.0,38.0
86.0,37.0,40.5,37.5,41.0,60.0,63.0,60.0,85.0,60.0,42.0,82.0,84.5,82.5,63.0,38.0
85.5,37.0,40.0,38.0,40.0,60.0,63.0,60.0,85.0,60.0,41.5,82.0,84.0,82.5,63.0,38.5
85.0,37.0,40.0,37.5,40.0,60.0,62.5,60.5,85.0,60.0,41.0,82.0,84.0,82.0,62.0,38.0
85.0,37.0,39.0,37.0,40.0,60.0,62.0,60.0,84.5,60.5,41.0,82.0,83.5,82.5,62.0,38.0
85.0,37.0,39.0,37.0,39.0,60.0,62.0,60.0,84.0,60.0,41.0,82.0,83.0,82.0,62.0,38.0
84.5,37.0,38.0,37.5,39.0,60.0,62.0,60.0,84.0,60.0,40.0,82.0,83.0,82.0,61.0,38.0
84.0,37.0,38.0,37.5,38.0,60.0,61.0,60.0,84.0,60.0,39.0,82.0,82.5,82.5,61.0,38.0
83.0,37.0,37.0,37.0,37.5,59.5,61.0,60.0,83.0,60.0,39.0,82.0,82.0,82.0,60.0,38.0
83.0,37.0,37.0,37.0,37.5,59.5,60.0,60.0,83.0,60.0,38.5,82.0,81.0,82.0,60.0,37.5
82.0,37.0,37.0,37.0,37.5,59.5,60.0,60.0,82.0,60.0,38.0,82.0,81.0,82.0,59.0,38.0
82.0,37.0,36.0,37.0,36.0,60.0,59.5,59.5,81.5,59.5,37.5,82.0,81.0,82.0,59.0,38.0
81.5,36.5,35.5,37.0,35.5,59.5,59.0,59.5,81.5,59.5,37.0,82.0,80.0,82.0,59.0,38.0
81.0,37.0,35.0,37.0,35.5,59.5,58.0,59.5,81.0,59.0,37.0,82.0,80.0,82.0,58.0,37.5
81.0,37.0,35.0,37.0,35.0,59.0,57.5,59.5,81.0,60.0,36.0,82.0,79.5,82.0,57.5,37.0
80.0,36.0,34.0,37.0,35.0,59.0,57.5,59.5,80.0,59.5,35.0,82.0,79.0,82.0,57.0,37.0
80.0,36.0,34.0,37.0,34.0,59.0,57.0,59.0,80.0,59.5,35.0,82.0,79.0,82.0,57.0,38.0
79.5,36.5,34.0,37.0,34.0,59.0,57.0,59.0,79.5,59.5,35.0,82.0,78.0,82.0,57.0,38.0
79.5,36.5,33.0,37.0,34.0,59.0,56.0,59.0,79.0,59.0,35.0,82.0,77.5,82.0,56.0,38.0
79.0,36.5,33.0,37.0,34.0,59.0,56.0,59.5,78.5,59.5,35.0,82.0,77.0,82.0,56.0,38.0
79.0,37.0,33.0,37.0,33.5,59.0,56.0,59.0,78.0,59.0,34.0,82.0,77.0,82.0,56.0,38.0
78.0,37.0,32.0,36.5,33.0,59.0,56.0,59.0,78.0,59.0,34.0,82.0,77.0,82.0,56.0,37.0
78.0,37.0,32.0,37.0,33.0,59.0,56.0,59.0,78.0,59.0,34.0,82.0,77.0,82.0,55.0,37.0
78.0,37.0,32.0,37.0,32.0,59.0,56.0,59.0,77.5,59.5,34.0,81.0,76.0,82.0,56.0,37.0
78.0,37.0,32.0,37.0,32.0,59.0,55.0,59.0,77.5,59.0,34.0,81.0,76.0,82.0,55.5,37.5
77.5,36.5,32.0,37.0,32.0,59.0,55.0,59.0,77.5,59.0,34.0,81.0,76.0,82.0,55.5,37.5
77.0,36.0,32.0,37.0,32.0,59.0,55.0,59.0,77.0,59.0,33.0,81.0,76.0,82.0,54.5,37.5
77.0,36.0,32.0,37.0,32.0,59.0,55.0,59.0,77.0,59.0,33.0,81.0,75.5,81.5,54.0,37.0
77.0,36.0,32.0,37.0,32.0,59.0,55.0,59.0,77.0,59.0,33.0,81.0,75.5,81.5,54.0,37.0
77.0,36.0,31.5,37.0,31.0,59.0,55.0,59.0,77.0,59.0,33.0,81.0,75.5,81.5,54.0,37.0
77.0,36.0,31.5,37.0,31.5,59.0,55.0,59.0,76.5,58.5,33.0,81.0,75.5,81.0,54.0,37.0
77.0,36.0,31.5,37.0,32.0,59.0,55.0,59.0,76.5,58.5,33.0,81.0,75.5,81.0,54.0,37.0
77.0,36.0,31.5,37.0,32.0,59.0,54.5,59.0,76.5,58.5,33.0,81.0,75.0,81.0,54.0,37.0
77.0,36.0,31.5,37.0,32.0,59.0,55.0,59.0,76.5,58.5,33.0,81.0,75.0,81.0,54.0,37.0
77.0,36.0,31.5,37.0,32.0,59.0,54.5,59.0,76.5,58.5,33.0,81.0,75.0,81.0,54.0,37.0
77.0,36.0,31.5,37.0,32.0,59.0,54.5,59.0,77.0,59.0,33.0,81.0,75.0,81.0,54.0,37.0
77.0,36.0,31.0,37.0,32.0,59.0,54.5,59.0,76.5,58.5,33.0,81.0,75.0,81.0,54.0,37.0
77.0,36.0,31.5,37.0,32.0,59.0,55.0,59.0,77.0,59.0,33.0,81.0,75.0,81.0,54.0,37.0
77.0,36.0,32.0,36.0,32.0,58.5,55.0,59.0,77.0,58.5,33.0,80.5,76.0,81.0,55.0,38.0
77.0,36.0,32.0,36.0,32.0,58.5,55.0,59.0,77.0,58.5,33.0,80.5,76.0,81.0,55.0,38.0
78.0,36.0,32.0,36.0,33.0,58.0,55.0,58.5,77.0,58.5,33.5,80.5,76.0,80.5,55.0,38.0
78.0,36.0,32.0,36.0,33.0,58.0,55.0,58.0,77.5,58.5,33.5,80.5,76.5,80.5,55.5,37.5
78.0,36.0,32.0,36.0,33.0,58.5,56.0,59.0,78.0,58.0,34.0,80.0,76.5,80.5,56.0,37.0
78.0,35.5,32.0,36.0,33.0,58.0,56.0,58.0,78.0,58.0,34.0,80.0,76.5,80.5,57.0,36.0
78.0,36.0,33.0,37.0,33.0,58.0,56.0,58.0,78.5,58.5,34.0,80.5,77.0,81.0,56.0,36.0
78.0,36.0,33.0,36.0,34.0,58.0,56.5,58.5,78.5,58.5,34.5,80.5,77.0,80.5,56.0,36.0
78.5,36.0,33.5,36.0,34.0,58.0,56.5,58.5,78.0,58.0,34.5,80.5,77.0,80.0,56.0,36.5
79.5,35.5,34.0,36.0,34.0,58.0,57.0,58.0,79.0,58.0,35.0,80.0,78.0,80.0,56.5,79.5
79.5,35.5,34.0,36.0,34.0,58.0,57.0,58.0,79.5,58.0,35.0,80.0,79.0,80.0,57.0,36.0
79.5,35.5,34.0,35.5,35.0,58.0,57.0,58.0,79.5,58.0,36.0,80.0,78.5,80.0,58.0,36.0
80.0,35.5,35.0,35.5,35.0,58.0,57.5,58.0,80.0,58.0,36.0,80.0,79.0,80.0,58.5,79.5
80.5,35.5,35.5,35.5,35.0,58.0,58.0,58.0,80.5,58.0,37.0,80.0,79.0,80.0,58.5,79.5
81.0,35.0,36.0,36.0,36.0,58.0,59.0,58.0,81.0,58.0,37.0,79.5,79.0,80.0,58.5,79.5
82.0,35.0,36.0,36.0,36.0,58.0,59.0,58.0,81.0,58.0,37.5,79.5,80.0,80.0,59.0,123.0
82.0,35.0,36.0,36.0,37.0,58.0,59.0,57.5,81.5,57.5,38.0,79.0,80.0,80.0,59.0,36.0
82.0,35.0,37.0,35.5,37.5,57.5,60.0,58.0,81.5,57.5,38.0,79.5,81.0,80.0,60.0,36.0
83.0,35.0,37.0,35.5,37.5,57.5,60.0,58.0,82.0,58.0,39.0,79.0,81.0,80.0,60.0,36.0
83.0,35.0,38.0,36.0,38.0,57.0,61.0,58.0,83.0,58.0,39.0,79.0,81.5,79.5,60.0,35.5
83.0,35.0,38.0,36.0,38.5,57.5,61.0,58.0,83.0,58.0,39.5,79.5,81.5,79.5,60.5,36.0
84.0,35.0,38.0,35.5,39.0,58.0,61.5,57.5,84.0,58.0,39.5,79.5,82.0,79.5,61.0,35.5
