u0,v0,u1,v1,u2,v2,u3,v3
95.0,97.0,77.5,95.5,94.0,80.0,77.0,79.0
96.0,96.0,77.0,95.0,94.0,79.0,77.0,78.0
95.5,95.0,77.5,94.0,94.0,78.0,77.0,77.0
96.0,94.0,78.0,93.0,94.0,77.0,77.0,76.0
95.0,93.0,78.0,92.0,94.5,76.5,77.5,75.5
96.0,92.0,78.0,91.0,94.0,75.0,77.5,74.5
95.5,90.5,78.0,90.0,94.0,74.5,77.5,74.0
95.0,90.0,78.0,89.5,94.0,74.0,78.0,73.0
95.0,90.0,77.5,88.5,94.0,73.0,77.0,72.0
95.0,89.0,77.0,88.0,94.0,72.0,77.0,72.0
94.5,88.0,77.0,87.0,93.0,71.0,76.0,71.0
93.5,86.5,76.0,86.0,93.0,71.0,76.0,70.0
93.0,86.0,75.0,85.0,92.0,70.0,75.0,69.0
92.0,85.0,75.5,84.5,91.5,68.5,75.0,69.0
91.5,84.5,74.0,84.0,91.0,68.0,74.0,68.0
91.0,84.0,74.0,84.0,90.0,68.0,73.0,68.0
89.5,83.0,73.0,83.0,89.0,67.0,72.0,67.0
89.0,83.0,71.5,82.5,89.0,67.0,71.5,66.5
88.0,82.0,71.5,82.5,87.5,66.5,71.5,66.5
87.0,82.0,70.0,82.0,86.0,66.0,70.0,66.0
85.5,82.0,70.0,82.0,85.5,66.0,69.0,66.0
85.0,82.0,67.5,81.5,83.5,66.0,67.0,66.0
84.0,81.0,67.0,81.0,83.0,66.0,67.0,66.0
83.0,82.0,66.0,81.0,82.0,66.0,66.0,66.0
82.0,81.5,65.0,81.0,82.0,66.0,65.0,66.0
80.5,81.5,64.0,81.0,80.5,66.0,64.0,66.0
79.0,82.0,63.0,82.0,79.0,66.0,64.0,66.0
77.5,82.0,61.5,82.0,77.5,66.0,62.0,66.0
76.0,82.0,60.0,82.0,76.0,66.0,60.0,66.0
75.5,82.5,59.5,82.5,75.0,67.0,59.0,67.0
75.0,83.0,58.0,83.0,75.0,67.0,58.0,67.0
74.0,84.0,57.0,84.0,74.0,68.0,57.5,68.0
73.0,84.0,57.0,84.0,73.0,68.0,57.0,68.5
72.0,85.0,56.0,85.0,72.0,69.0,56.0,69.0
71.5,86.0,55.0,85.5,72.0,70.0,55.0,70.0
71.0,86.0,54.5,86.0,71.0,70.0,54.5,70.5
70.0,88.0,54.0,87.0,70.0,71.0,54.0,71.0
70.0,88.0,53.0,88.0,69.5,72.0,53.0,72.0
69.0,89.0,52.0,89.0,69.0,73.0,53.0,73.0
69.0,90.0,52.0,90.0,69.0,74.0,52.0,74.0
68.0,91.0,51.0,91.0,68.0,74.5,52.0,75.0
68.0,92.0,51.0,92.0,68.0,75.5,51.0,76.0
68.0,93.0,51.0,93.0,68.0,76.0,51.0,76.0
68.0,94.0,50.5,94.0,67.0,77.0,51.0,77.0
68.0,95.0,50.5,95.0,67.5,77.5,51.0,78.0
67.0,96.0,50.5,95.5,67.0,79.0,51.0,79.0
67.5,96.5,50.0,97.0,67.0,80.0,51.0,79.5
67.5,97.5,50.5,97.5,67.5,79.5,51.0,80.0
68.0,98.0,50.5,98.0,67.5,81.0,51.0,81.0
68.0,99.0,50.5,99.0,68.0,81.0,51.0,81.5
68.0,100.0,51.0,100.0,68.0,82.0,51.0,82.0
68.0,100.0,51.0,100.0,68.5,83.0,52.0,83.0
69.0,101.0,51.5,101.5,68.5,83.5,52.0,83.5
69.0,102.0,52.0,102.0,69.0,84.0,52.0,84.0
69.5,102.5,52.0,103.0,69.0,85.0,53.0,85.0
70.5,103.5,52.5,103.5,70.0,85.0,53.0,85.5
71.0,104.0,53.0,104.0,70.5,85.5,53.5,85.5
71.0,104.0,53.5,104.5,70.5,86.5,54.5,86.5
71.5,105.5,54.5,105.0,71.0,87.0,54.5,87.0
72.5,105.5,54.5,105.5,71.5,87.5,55.0,88.0
73.0,106.0,55.0,106.0,72.5,87.5,56.0,88.0
73.5,107.5,56.0,106.5,73.0,88.5,57.0,88.0
74.0,107.0,56.5,107.0,74.0,89.0,57.0,88.5
75.0,107.5,57.0,107.5,74.5,89.0,57.5,89.0
75.5,108.0,58.0,107.5,75.0,89.0,58.0,89.0
76.0,108.0,59.0,108.0,75.5,89.5,58.5,89.0
77.0,108.0,59.0,108.0,76.5,89.5,59.5,89.5
78.0,108.0,60.0,108.0,77.5,89.5,60.5,89.5
78.0,108.0,61.0,108.0,77.5,89.5,61.0,89.0
79.0,109.0,61.0,108.0,78.0,90.0,61.5,89.5
80.0,108.0,62.0,108.0,79.5,89.5,62.0,89.0
81.0,108.0,63.0,108.0,79.5,89.5,63.5,89.5
82.0,108.0,63.5,107.5,81.0,89.0,63.5,89.5
82.0,108.0,65.0,107.0,81.5,89.5,64.5,89.5
83.0,108.0,66.0,107.0,82.0,89.5,65.5,89.0
84.0,108.0,66.0,107.0,83.0,89.0,66.0,89.0
85.0,108.0,67.0,107.0,83.0,89.0,67.0,88.0
85.0,107.0,67.0,107.0,84.0,89.0,67.0,88.5
86.0,107.0,68.5,106.5,85.0,89.0,68.0,88.0
87.0,107.0,69.0,106.0,86.0,89.0,69.0,88.0
88.0,107.0,70.0,105.5,86.5,88.5,69.5,87.5
88.5,106.0,70.0,105.0,87.0,88.0,70.0,87.0
89.0,105.0,70.0,105.0,88.0,87.0,70.5,86.5
90.0,105.0,72.0,104.0,88.5,87.0,71.0,86.0
90.0,104.0,72.5,103.5,89.0,86.0,72.0,85.0
91.0,104.0,73.0,103.0,90.0,86.0,72.5,85.0
92.0,103.0,74.0,102.0,90.0,85.0,73.0,84.0
92.5,102.5,74.5,101.5,91.0,85.0,74.0,83.5
93.0,102.0,74.5,100.5,92.0,84.0,74.5,83.0
93.5,101.0,75.0,100.0,92.0,83.5,75.0,82.0
94.0,100.0,76.0,99.0,92.5,82.5,75.5,81.5
94.0,99.0,76.5,98.5,93.0,81.5,76.0,81.0
94.5,98.5,77.0,98.0,93.5,81.5,76.0,80.0
95.0,98.0,77.0,97.0,94.0,80.5,77.0,80.0
95.0,97.0,77.0,96.0,94.0,80.0,77.0,79.0
95.0,96.0,77.5,95.0,94.0,79.0,77.0,78.5
95.5,95.0,77.5,94.0,94.0,78.0,77.0,77.0
96.0,94.0,78.0,93.0,94.0,77.0,77.0,77.0
95.0,93.0,78.0,92.5,94.5,76.5,77.0,76.0
96.0,92.0,78.0,91.0,94.0,76.0,77.0,75.0
95.5,91.5,78.0,90.0,94.0,74.5,77.0,74.0
95.0,90.0,78.0,90.0,94.0,74.0,78.0,73.0
95.0,89.5,77.5,88.5,94.0,73.0,77.0,72.0
95.0,89.0,77.5,88.5,94.0,72.0,77.0,72.0
94.0,88.0,77.0,87.0,93.0,71.0,77.0,71.0
93.5,86.5,76.0,86.0,93.0,71.0,76.0,70.0
93.0,86.0,76.0,86.0,92.0,70.0,76.0,69.0
92.5,85.0,75.5,84.5,92.0,69.0,75.0,69.0
91.5,84.5,75.0,84.0,91.0,68.0,74.0,68.0
91.0,84.0,74.0,83.5,90.0,68.0,74.0,68.0
90.0,83.0,73.0,83.0,89.0,67.0,73.0,67.0
89.0,83.0,72.0,83.0,89.0,67.0,71.5,66.5
88.0,82.0,71.5,82.5,87.5,66.5,71.5,66.5
87.0,82.0,70.0,82.0,86.0,66.0,70.0,66.0
86.0,82.0,69.5,81.5,85.5,66.0,69.5,66.0
85.0,82.0,68.0,82.0,84.0,66.0,68.0,65.5
83.5,82.0,67.0,81.0,83.0,66.0,67.0,66.0
83.0,82.0,66.0,81.0,83.0,66.0,66.0,66.0
82.0,82.0,65.0,81.0,82.0,66.0,65.0,66.0
81.0,81.5,64.0,82.0,81.0,66.0,64.0,66.0
79.0,82.0,63.0,82.0,79.0,66.0,64.0,66.0
77.5,82.0,62.0,82.0,78.0,66.0,62.0,66.0
77.0,82.0,61.0,82.0,77.0,66.5,61.0,66.0
75.5,82.5,59.5,82.5,75.5,66.5,59.5,66.5
75.0,83.0,58.0,83.0,75.0,67.0,58.0,67.0
74.0,84.0,58.0,83.5,74.0,68.0,58.0,68.0
73.0,84.0,57.0,84.0,73.0,68.0,57.0,68.0
73.0,85.0,56.0,85.0,72.0,69.0,56.0,69.0
72.0,85.0,56.0,85.0,72.0,69.5,56.0,69.0
71.0,86.0,55.0,86.0,71.0,70.0,55.0,70.0
70.0,87.0,54.0,87.0,70.0,71.0,54.0,71.0
70.0,88.0,53.0,88.0,69.5,72.0,53.0,72.0
69.0,89.0,52.0,89.0,69.0,73.0,53.0,73.0
69.0,90.0,52.0,90.0,68.5,73.5,52.0,73.5
68.0,91.0,51.5,91.0,68.0,74.0,52.0,74.0
68.0,92.0,51.0,92.0,68.0,75.0,52.0,75.0
68.0,93.0,51.0,93.0,68.0,76.0,51.0,76.0
68.0,94.0,51.0,94.0,67.5,77.0,51.0,77.0
67.5,94.5,51.0,95.0,67.0,78.0,51.0,78.0
67.0,96.0,50.5,95.5,67.5,78.5,51.0,79.0
67.5,96.0,50.5,96.0,67.0,79.0,51.0,79.0
67.5,97.0,50.5,97.0,67.0,80.0,51.0,80.0
68.0,98.0,50.5,98.0,67.5,80.5,51.0,81.0
68.0,99.0,50.5,99.0,68.0,81.0,51.0,81.5
68.0,99.5,51.0,100.0,68.0,82.0,51.5,82.0
68.5,100.0,51.0,100.0,68.0,83.0,51.5,83.0
68.5,101.0,51.0,101.0,68.5,83.5,52.0,83.5
69.0,102.0,52.0,102.0,69.0,84.0,52.0,84.0
69.5,102.5,52.0,102.0,69.0,85.0,53.0,85.0
70.0,103.0,52.5,103.0,69.5,85.5,53.0,85.0
70.5,103.5,53.0,104.0,70.5,85.5,53.5,85.5
71.0,104.0,53.5,104.5,70.5,86.0,54.0,86.0
71.5,105.0,54.0,105.0,71.0,87.0,54.5,87.0
72.5,105.5,54.5,105.5,71.5,87.5,55.0,87.5
72.5,106.0,55.0,106.0,72.5,87.5,56.0,88.0
73.0,107.0,56.0,106.5,72.5,88.5,56.5,88.0
74.0,107.0,56.5,107.0,73.0,88.5,56.5,88.5
75.0,107.0,57.0,107.5,74.0,89.0,57.0,89.0
75.0,108.0,58.0,107.5,75.0,89.0,58.0,89.0
76.0,108.0,58.5,107.5,75.5,89.5,59.0,89.0
77.0,108.0,59.0,108.0,76.0,89.0,59.0,89.0
78.0,108.0,60.0,108.0,77.5,89.5,60.0,89.5
78.5,108.5,61.0,108.0,77.5,89.5,61.0,89.0
79.0,108.0,61.0,108.0,78.0,89.5,61.5,89.5
80.0,108.5,62.0,108.0,79.5,89.5,62.0,89.0
80.5,108.5,63.5,107.5,79.5,89.5,63.5,89.5
82.0,109.0,63.5,107.5,80.0,89.0,63.5,89.5
82.0,108.0,64.5,107.5,81.5,89.5,65.0,89.0
83.0,108.0,65.0,107.0,81.5,89.5,65.0,89.0
84.0,108.0,66.0,107.0,83.5,89.5,66.0,89.0
84.5,108.0,67.0,107.0,83.5,89.5,66.0,89.0
85.0,107.0,67.0,107.0,84.0,89.0,67.0,88.0
86.0,107.0,68.0,107.0,85.0,89.0,68.0,88.0
87.0,107.5,69.0,106.0,86.0,89.0,69.0,88.0
88.0,106.5,70.0,105.5,86.5,88.5,69.5,87.5
88.5,106.5,70.0,105.0,87.0,88.0,70.0,87.0
89.0,106.0,70.5,105.0,88.0,88.0,70.5,86.5
90.0,105.0,72.0,104.0,88.5,87.0,71.0,86.0
90.5,104.5,72.0,103.0,89.0,86.0,72.0,85.0
91.0,103.5,73.0,103.0,90.0,86.0,72.5,85.0
92.0,103.0,74.0,102.0,90.0,86.0,73.0,84.0
92.5,102.5,74.5,101.5,91.0,85.0,74.0,83.5
93.0,102.0,74.5,101.0,91.5,84.0,74.5,83.5
93.5,101.0,75.0,100.0,92.0,83.5,74.5,82.5
94.0,100.0,76.0,99.0,92.5,82.5,75.0,81.0
94.0,99.0,76.5,98.5,93.0,82.0,76.0,81.0
94.0,99.0,77.0,98.0,93.5,81.5,76.0,81.0
95.0,98.0,77.0,97.0,94.0,81.0,76.0,80.0
95.0,97.0,77.0,96.5,94.0,80.0,77.0,79.0
95.5,96.0,77.0,95.0,94.0,79.0,77.0,78.5
95.0,95.0,77.5,94.0,94.0,78.0,77.0,78.0
96.0,94.0,77.5,93.5,94.0,78.0,77.0,77.0
95.0,93.0,78.0,92.5,94.5,76.5,77.0,76.0
95.5,92.5,78.0,92.0,94.5,76.5,77.5,75.0
95.0,91.0,77.5,90.5,94.0,75.0,77.0,74.0
95.5,90.5,78.0,90.0,94.0,74.0,77.5,73.5
95.0,90.0,77.0,89.0,94.0,73.0,77.0,72.0
95.0,89.0,77.5,88.5,94.0,72.0,77.0,72.0
94.0,88.0,77.0,87.0,94.0,72.0,77.0,71.0
93.5,86.5,76.0,86.5,93.0,71.0,76.0,70.0
93.0,86.0,76.0,86.0,92.0,70.5,76.0,70.0
93.0,86.0,75.5,84.5,91.5,69.5,75.0,69.0
91.5,84.5,75.0,84.0,91.0,69.0,74.0,68.0
91.0,84.0,74.0,84.0,90.0,68.0,74.0,68.0
90.0,83.0,73.0,83.0,89.0,68.0,73.0,67.0
89.0,83.0,72.0,83.0,89.0,67.0,72.0,67.0
88.0,82.0,71.5,82.5,87.5,66.5,71.5,66.5
87.0,82.0,71.0,82.0,87.0,66.0,70.5,66.5
86.0,82.0,70.0,82.0,86.0,66.0,70.0,66.0
85.0,82.0,68.5,81.0,84.5,66.0,68.0,66.0
84.0,81.5,67.0,81.0,83.0,66.0,67.0,66.0
83.0,81.5,66.0,81.0,83.0,66.0,66.0,66.0
82.0,82.0,65.0,81.0,82.0,66.0,65.5,66.0
81.0,81.0,65.0,82.0,81.0,66.0,64.5,66.0
79.5,82.0,64.0,81.0,79.0,66.0,64.0,66.0
78.0,82.0,62.0,82.0,78.0,66.0,63.0,66.0
77.0,82.0,61.0,82.0,77.0,66.5,61.0,66.0
75.5,82.5,59.5,82.5,75.5,66.5,60.0,66.0
75.5,82.5,59.0,83.0,75.0,67.0,59.0,67.0
74.0,83.0,58.0,84.0,74.0,67.5,58.0,68.0
73.0,84.0,57.0,84.0,73.0,68.0,57.0,68.0
73.0,84.0,56.0,85.0,72.0,69.0,56.0,68.5
72.0,85.5,55.5,85.0,72.0,69.0,56.0,69.0
71.0,86.0,55.0,86.0,71.0,70.0,55.0,70.0
71.0,87.0,54.0,87.0,70.0,71.0,54.0,71.0
70.0,88.0,53.5,88.0,70.0,71.5,54.0,72.0
69.0,89.0,53.0,89.0,69.0,72.5,53.0,72.5
69.0,89.5,52.0,89.5,69.0,73.0,52.0,73.0
68.0,91.0,52.0,91.0,68.0,74.0,52.0,74.0
68.0,92.0,51.0,92.0,68.0,75.0,52.0,75.0
68.0,92.0,51.0,92.5,68.0,76.0,51.0,76.0
68.0,93.5,51.0,93.5,67.5,76.5,51.0,77.0
68.0,94.0,50.5,94.0,67.0,78.0,51.0,77.5
68.0,95.0,50.5,95.0,67.0,78.0,51.0,78.0
67.5,96.0,50.5,96.0,67.0,79.0,51.0,79.0
67.5,97.0,50.5,97.0,67.0,80.0,51.0,80.0
68.0,98.0,50.5,98.0,67.5,80.5,51.0,80.5
68.0,99.0,50.5,99.0,68.0,81.0,51.0,81.5
68.0,99.5,51.0,99.5,68.0,82.0,51.0,82.0
68.5,100.0,51.0,100.0,68.5,82.5,51.5,82.5
68.5,101.0,51.0,101.0,68.5,83.5,52.0,83.5
69.0,101.5,51.5,101.5,69.0,84.0,52.0,84.0
69.5,102.5,52.0,102.0,69.0,84.5,52.5,84.5
70.0,103.0,52.5,103.0,69.5,85.5,52.5,85.5
70.5,103.5,53.0,104.0,70.0,86.0,53.5,85.5
70.5,104.0,53.0,104.0,70.5,86.0,54.0,86.0
71.5,104.5,54.0,105.0,71.0,87.0,54.5,87.0
72.0,105.0,54.5,105.5,72.0,88.0,55.0,87.0
72.0,106.0,54.5,105.5,72.5,87.5,55.0,88.0
73.0,106.5,56.0,106.0,72.5,88.0,56.0,88.0
74.0,107.0,56.0,107.0,73.0,88.0,56.5,88.5
74.5,107.0,56.5,107.0,74.0,89.0,57.0,89.0
75.0,107.5,58.0,107.5,74.5,89.0,58.0,89.0
76.0,108.0,58.0,108.0,75.0,89.0,58.5,89.0
77.0,108.0,59.5,107.5,75.5,89.5,59.0,89.0
77.0,108.0,60.0,108.0,77.0,89.5,60.0,89.0
78.0,108.0,60.0,108.0,77.5,89.5,60.5,89.5
79.0,108.0,61.0,108.0,78.0,89.5,61.5,89.5
80.0,108.0,62.0,108.0,79.0,90.0,62.0,89.0
80.0,108.0,62.5,108.5,79.5,89.5,62.5,89.5
81.0,109.0,63.5,107.5,79.5,89.5,63.5,89.5
82.0,108.0,64.0,107.5,81.5,89.5,65.0,89.0
83.0,108.0,65.5,107.5,81.5,89.5,65.0,89.0
84.0,108.0,66.0,107.0,83.0,89.0,66.0,89.0
84.0,108.0,66.5,107.0,83.0,89.0,66.0,89.0
85.0,107.5,67.0,107.0,84.0,89.0,67.0,88.0
85.5,107.0,68.0,106.5,85.0,89.0,68.0,88.0
86.5,107.0,69.0,106.0,85.0,89.0,69.0,88.0
87.5,106.5,69.0,106.0,86.0,89.0,69.5,87.5
88.5,106.5,70.5,105.5,87.0,88.0,70.0,87.0
89.0,106.0,70.0,105.0,88.0,88.0,70.5,86.5
90.0,105.0,71.0,104.0,88.5,87.0,71.0,86.0
90.0,104.5,72.5,103.5,88.5,86.5,71.5,85.5
91.0,104.0,73.0,103.0,90.0,86.0,72.5,85.5
91.5,103.5,74.0,102.0,90.0,86.0,73.0,85.0
92.0,103.0,74.0,102.0,90.5,85.0,74.0,84.0
92.5,102.0,75.0,101.0,91.5,84.0,74.5,83.5
93.0,101.5,75.0,100.0,92.0,83.5,75.0,83.0
94.0,100.0,76.0,99.0,92.5,82.5,75.0,81.5
94.0,99.5,76.0,99.0,93.0,82.0,75.5,81.5
94.5,98.5,76.5,98.0,93.5,81.5,76.0,81.0
95.0,98.5,77.0,97.0,93.5,81.0,76.5,80.0
95.0,97.5,77.0,97.0,94.0,80.0,77.0,80.0
95.0,96.0,77.5,95.5,94.0,79.0,77.0,79.0
95.0,96.0,77.0,95.0,94.0,78.5,77.0,78.0
95.0,95.0,77.5,93.5,94.0,78.0,77.0,77.0
96.0,94.0,78.0,93.0,94.5,76.5,77.0,76.0
95.5,92.5,77.5,92.0,95.0,76.0,78.0,75.0
96.0,92.0,78.0,91.0,94.0,75.0,77.0,74.0
95.5,90.5,78.0,90.0,94.0,74.0,77.5,73.5
95.0,90.0,78.0,89.0,94.0,74.0,77.5,72.5
95.0,89.0,77.5,88.5,94.0,72.0,77.0,72.0
94.0,88.0,77.0,88.0,94.0,72.0,77.0,71.0
94.0,87.0,76.0,86.5,93.0,71.0,76.0,70.0
93.5,86.5,76.0,86.0,92.5,70.5,76.0,70.0
93.0,86.0,76.0,85.0,92.0,70.0,75.0,69.0
92.0,85.0,75.5,84.5,91.5,68.5,75.0,68.0
91.0,84.0,74.0,84.0,90.5,68.0,74.0,68.0
90.0,84.0,73.0,83.0,89.0,68.0,73.0,67.0
89.5,82.5,72.0,83.0,89.0,67.0,72.0,67.0
88.5,82.5,71.5,82.5,88.0,66.5,71.5,66.5
88.0,82.0,71.0,82.0,87.0,66.0,71.0,66.0
86.0,82.0,70.0,82.0,86.0,66.0,70.0,66.0
85.0,82.0,69.0,81.0,85.0,66.0,68.5,66.0
84.0,82.0,67.0,81.0,83.0,66.0,67.0,65.5
83.0,81.5,66.5,81.0,83.0,66.0,66.0,65.5
82.0,82.0,65.0,81.0,82.0,66.0,66.0,66.0
82.0,81.0,65.0,81.0,81.5,66.0,64.5,66.0
80.0,82.0,64.0,81.0,80.0,66.0,64.0,66.0
78.0,82.0,63.0,82.0,78.0,66.0,63.0,66.0
78.0,82.0,61.0,82.0,77.5,66.0,61.0,66.0
76.0,82.0,60.0,82.0,76.0,66.0,60.0,66.0
75.0,83.0,59.0,83.0,75.0,67.0,59.0,67.0
74.0,83.0,58.0,83.0,74.0,67.5,58.0,67.0
74.0,84.0,57.0,84.0,73.5,68.0,57.0,68.0
73.0,84.0,56.0,84.0,73.0,68.0,56.0,69.0
72.0,85.0,55.5,85.0,72.0,69.0,56.0,69.0
71.0,86.0,55.0,86.0,71.0,70.0,55.0,70.0
71.0,87.0,54.0,87.0,71.0,70.0,54.0,71.0
70.0,88.0,54.0,87.0,70.0,71.0,54.0,71.0
70.0,88.0,53.0,88.5,69.0,72.0,53.0,72.0
69.0,89.0,52.0,89.0,69.0,73.0,52.5,73.0
68.5,90.5,52.0,90.0,68.5,74.0,52.0,74.0
68.0,91.0,51.0,91.0,68.0,75.0,52.0,75.0
68.0,92.0,51.0,92.0,68.0,75.5,51.0,76.0
68.0,93.0,51.0,93.0,68.0,76.0,51.0,76.5
68.0,94.0,50.5,94.0,67.0,77.0,51.0,77.5
67.5,95.0,50.5,95.0,67.0,78.0,51.0,78.0
67.0,96.0,50.5,96.0,67.0,79.0,51.0,79.0
67.5,97.0,50.5,97.0,67.0,79.5,51.0,79.5
68.0,98.0,50.5,97.5,67.5,80.5,51.0,80.5
68.0,98.5,50.0,99.0,68.0,81.0,51.0,81.5
68.0,99.0,50.5,99.5,68.0,81.5,51.0,81.5
68.5,100.0,51.0,100.0,68.5,82.5,51.5,82.5
68.5,101.0,51.0,101.0,68.0,83.0,52.0,83.0
69.0,101.5,51.5,101.5,68.5,83.5,52.0,84.0
69.0,102.0,52.0,102.0,69.0,84.0,52.0,84.0
70.0,103.0,52.5,103.0,69.0,85.0,52.5,85.0
70.5,103.5,52.5,103.5,70.0,85.5,53.5,85.5
71.0,104.0,53.0,104.0,70.0,86.0,53.5,85.5
71.0,104.0,53.5,104.5,71.0,87.0,54.0,87.0
72.0,105.0,54.5,105.0,71.0,87.0,54.5,87.0
72.5,105.5,54.5,105.5,72.0,87.5,55.0,87.5
73.0,106.0,55.5,106.0,72.5,87.5,56.0,87.5
73.5,107.5,56.0,107.0,73.0,88.0,56.5,88.5
74.5,107.0,56.5,107.0,74.0,89.0,57.0,88.5
75.0,107.5,57.0,107.0,74.0,89.0,58.0,89.0
76.0,108.0,58.0,107.5,75.0,89.0,58.5,89.0
77.0,108.0,59.0,108.0,75.5,89.5,59.0,89.0
77.0,108.0,59.0,108.0,76.0,89.5,59.5,89.5
78.0,108.0,60.0,108.0,77.5,89.5,60.0,89.5
78.5,108.5,61.0,108.0,77.5,89.5,61.5,89.5
79.0,108.5,62.0,108.0,79.0,89.0,61.5,89.5
80.0,108.0,62.0,108.0,79.5,89.5,62.5,89.5
81.0,108.0,63.5,107.5,79.5,89.5,63.5,89.5
82.0,108.0,64.0,107.0,81.5,89.5,64.0,89.0
83.0,108.0,65.0,107.5,81.5,89.5,65.0,89.0
84.0,108.0,66.0,107.0,82.0,89.0,65.5,89.0
84.0,108.0,66.0,107.0,83.0,89.5,66.0,89.0
85.0,108.0,67.0,107.0,83.5,89.5,67.0,88.0
85.5,107.0,68.0,107.0,84.5,89.0,68.0,88.0
86.0,107.0,68.5,106.5,85.0,89.0,68.0,88.0
87.0,107.5,69.0,106.0,86.0,89.0,69.0,88.0
88.0,107.0,70.0,106.0,86.5,88.5,70.0,87.0
88.5,106.0,71.0,105.0,87.5,88.0,70.0,87.0
89.0,105.0,71.5,104.0,88.0,87.0,71.0,87.0
90.0,105.0,72.0,103.0,88.5,86.5,72.0,86.0
90.0,104.0,72.5,103.0,89.0,86.0,72.0,85.0
91.0,104.0,73.0,103.0,90.0,86.0,73.0,85.0
92.0,103.0,74.0,102.0,91.0,85.0,74.0,84.0
92.5,102.0,75.0,101.0,91.0,84.5,74.0,83.0
93.0,101.5,75.0,100.5,92.0,83.5,74.5,83.0
94.0,101.0,75.5,99.5,92.0,83.0,75.0,82.0
94.0,100.0,76.0,99.0,92.5,82.5,75.5,81.5
94.0,99.0,77.0,98.0,93.0,81.5,76.0,81.0
94.5,98.5,77.0,98.0,93.5,81.0,77.0,80.0
95.0,98.0,77.0,97.0,94.0,80.0,77.0,80.0
95.0,97.0,77.0,96.0,94.0,80.0,77.0,79.0
95.5,96.0,77.5,95.0,94.0,79.0,77.0,78.0
95.5,95.0,77.5,94.0,94.0,78.0,77.0,77.0
96.0,94.0,78.0,93.0,94.0,77.0,77.0,76.0
96.0,93.0,78.0,92.0,94.5,76.5,77.0,76.0
95.5,92.0,78.0,91.0,94.0,75.0,77.0,75.0
95.0,91.0,78.0,90.0,94.0,74.5,77.5,74.0
95.0,90.0,77.5,89.5,94.0,74.0,78.0,73.0
95.0,89.0,77.5,88.5,94.0,73.0,77.0,72.0
94.0,88.5,77.0,88.0,94.0,72.0,77.0,72.0
94.0,87.5,77.0,87.0,93.0,71.0,76.0,71.0
