u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
10.0,61.5,93.5,61.5,8.0,75.0,53.0,74.0,95.5,74.5,10.0,89.0,93.5,87.5
14.5,57.5,98.0,57.5,12.5,70.5,57.5,70.5,,,14.5,84.5,98.0,83.5
14.5,57.5,98.0,57.5,12.5,70.5,57.5,70.5,100.0,70.0,14.5,84.5,98.0,83.5
16.5,55.5,99.0,57.0,14.0,69.5,58.5,69.5,101.0,69.5,16.0,83.5,99.0,83.0
16.5,55.5,100.0,55.5,14.5,69.5,59.0,69.0,102.0,69.0,16.5,83.5,100.0,82.5
17.0,55.5,100.0,55.5,15.0,69.0,59.0,69.0,102.0,69.0,17.0,83.0,100.0,82.0
11.5,60.0,95.0,60.5,10.0,74.0,55.0,72.0,97.0,73.0,11.0,88.0,95.0,86.0
8.5,62.5,92.0,63.0,6.0,76.0,51.5,75.5,93.5,75.5,8.5,90.5,92.0,88.0
14.0,57.5,97.5,57.5,12.5,71.5,57.0,71.0,99.0,71.0,14.0,85.0,97.0,84.0
15.0,57.0,99.0,57.0,14.0,70.0,58.5,69.5,101.0,69.5,16.0,84.0,99.0,83.0
14.5,57.0,99.0,57.0,13.0,70.0,58.0,70.0,100.5,70.0,15.0,84.0,98.5,83.5
9.0,61.5,93.0,62.0,7.0,75.0,53.0,74.0,95.0,75.0,9.0,89.5,93.0,88.0
10.0,61.5,93.5,61.5,8.0,75.0,53.0,73.5,95.0,74.5,9.5,89.0,93.5,87.5
12.0,59.5,95.0,59.5,9.5,73.0,,,97.0,73.0,12.0,87.0,,
18.0,55.0,100.5,55.0,15.5,68.5,60.0,67.0,102.5,68.0,17.5,82.0,101.0,82.0
14.5,57.5,98.0,57.5,12.5,71.0,57.0,71.0,99.5,71.0,14.5,85.0,98.0,84.0
9.0,62.0,93.0,62.0,6.5,75.5,52.0,74.0,95.0,75.0,8.5,89.5,92.0,88.0
13.0,59.0,96.5,58.0,11.0,72.0,56.0,72.0,98.5,71.5,,,,
15.0,57.0,99.0,57.0,,,57.0,70.0,,,15.0,85.0,99.0,84.0
11.0,60.0,95.0,60.0,9.0,73.5,55.0,72.5,,,11.0,87.5,94.0,86.0
14.0,57.5,97.5,57.5,12.0,71.0,56.5,70.5,99.0,71.0,14.0,85.0,97.0,84.0
8.5,61.5,92.5,62.0,6.5,75.5,52.0,75.0,94.5,74.5,8.5,89.5,92.0,88.0
17.5,55.0,100.5,55.0,15.5,68.5,59.5,67.5,102.5,68.0,17.5,82.0,100.5,81.5
8.5,61.5,92.5,61.5,6.5,75.5,52.0,74.0,94.0,74.0,8.5,89.5,92.5,87.5
11.0,60.0,94.5,59.5,8.5,73.0,54.0,73.0,96.0,73.0,10.5,87.5,94.5,85.5
8.0,61.0,92.0,61.0,6.5,75.0,52.5,73.5,94.5,74.0,8.5,89.0,92.0,87.0
15.0,56.0,98.5,56.5,13.5,69.5,58.0,69.5,100.5,69.5,15.5,83.5,98.5,83.0
8.5,61.0,92.0,61.0,6.5,74.5,52.5,73.5,94.5,73.5,8.5,88.5,92.5,86.5
9.0,60.0,92.0,60.0,7.0,73.5,52.5,73.5,94.5,73.5,9.0,87.5,93.0,86.0
13.0,57.0,96.5,57.5,11.0,71.0,56.0,70.0,98.5,70.5,13.0,85.0,96.5,83.5
12.0,58.0,96.0,58.0,10.0,71.0,55.0,70.0,97.5,71.0,12.0,85.5,96.0,84.0
15.0,56.0,98.5,56.0,13.0,69.5,57.5,69.5,100.5,69.5,15.0,83.5,99.0,83.0
17.0,55.0,101.0,55.0,15.5,68.0,60.0,67.5,102.5,68.0,17.0,82.0,101.0,81.5
12.0,57.0,95.0,57.5,10.0,71.0,54.5,70.0,97.0,70.0,12.0,84.0,95.5,83.5
12.0,57.0,96.0,57.0,10.0,70.5,54.5,69.5,97.0,70.0,11.5,84.0,95.5,83.5
15.0,55.0,98.0,56.0,13.0,69.0,57.0,68.0,100.0,69.0,15.0,82.0,99.0,82.0
12.0,56.0,96.0,56.0,10.0,69.0,55.0,69.0,98.0,69.0,12.0,83.0,96.0,82.0
13.0,55.0,96.0,55.0,10.5,69.0,55.0,68.0,98.0,68.5,12.0,83.0,96.0,82.0
12.0,55.0,96.0,55.0,10.5,68.5,55.0,68.0,97.0,68.0,12.0,83.0,96.0,81.0
11.5,54.5,95.0,55.0,10.0,68.0,54.5,68.0,97.0,68.0,11.0,82.0,95.0,81.0
15.0,54.0,98.0,55.0,13.0,68.0,56.0,67.0,100.0,67.0,15.0,81.5,99.0,81.0
10.0,53.0,94.0,54.0,8.0,66.0,54.0,66.0,96.0,66.0,10.0,80.5,94.0,79.0
10.0,52.0,94.0,53.0,9.0,66.0,54.0,66.0,95.0,66.0,11.0,80.0,94.0,78.5
14.0,53.0,97.5,53.5,13.0,67.0,56.0,66.0,100.0,66.0,14.5,80.5,96.0,79.0
11.0,51.0,95.0,52.0,9.5,64.5,54.0,65.0,97.0,65.0,11.5,78.5,95.0,78.0
14.0,52.0,96.0,52.0,12.0,65.5,55.5,65.5,99.0,65.5,14.0,79.0,96.5,78.5
