u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
3.5,54.0,88.5,54.5,1.0,68.0,48.5,67.5,90.5,67.0,3.0,82.0,88.5,81.0
3.5,54.0,88.0,55.0,1.0,68.5,48.5,67.5,90.0,67.5,3.0,82.0,88.5,81.0
4.0,54.0,88.0,55.0,2.0,69.0,48.5,68.0,90.0,68.0,4.0,83.0,89.0,81.0
4.0,55.0,89.0,55.0,2.0,69.0,48.5,68.5,91.0,68.0,4.0,83.0,89.0,81.0
4.5,55.0,89.0,55.5,3.0,69.0,48.5,68.5,91.0,68.0,4.0,83.0,89.0,81.0
4.0,56.0,89.0,55.5,3.0,70.0,49.0,68.5,91.0,69.0,5.0,84.0,89.0,81.0
4.5,56.0,89.0,56.0,3.0,70.0,49.0,69.5,90.5,69.5,4.5,84.0,89.0,81.5
5.0,57.0,90.0,57.0,3.0,70.0,49.0,69.5,90.5,69.5,5.0,84.0,88.5,81.5
5.0,57.5,90.0,57.5,4.0,71.0,49.0,70.0,91.0,70.0,5.0,84.0,89.0,83.0
6.0,58.0,90.0,58.0,4.0,71.5,50.5,70.0,92.0,70.5,5.5,85.0,89.0,83.0
6.0,58.0,90.5,58.5,4.5,71.5,50.5,70.5,92.0,70.5,6.0,85.0,90.0,83.0
6.0,58.0,91.0,59.0,4.5,71.5,50.5,71.0,92.0,71.0,6.0,85.0,90.5,83.5
7.0,58.0,91.0,59.0,4.5,71.5,50.5,71.5,92.0,71.0,6.5,85.5,90.5,83.5
7.0,59.5,91.0,59.0,5.0,72.0,50.5,71.5,92.5,71.5,7.0,85.0,91.0,84.0
7.0,59.0,91.5,59.5,5.5,73.0,51.0,71.0,92.5,71.5,7.0,85.5,91.0,85.0
7.0,59.0,92.0,60.0,6.0,73.5,51.0,71.0,93.0,73.0,7.0,87.0,91.5,85.5
8.5,60.5,92.0,59.0,6.0,74.0,52.0,73.0,93.5,73.5,7.5,88.0,91.5,86.0
