0,1,2
8.04762181399101,6.80505426706906,22.76090972147029
8.095279771194678,7.0149656753564535,23.216049809954843
8.272917045592303,6.7330452199120066,21.992229101447588
8.270025371592494,7.024261833312648,23.129286173606058
8.38216790614818,7.047009961182754,23.346370619520602
8.430506948830304,7.2572378456393825,24.151921237347082
8.598304617406912,6.966866263559659,23.19236534936154
8.72471705217647,6.71610643528452,22.38818335428922
8.766738208807887,6.869271969271941,23.40183353385662
8.968530248476444,5.8858000775954995,23.07279934729389
8.926082595946706,5.887175797795712,24.238415892893958
9.00020263788125,5.408267019818117,23.334844588354418
9.101214073355097,4.975585904871105,22.368635176704068
9.081175179537409,4.542407440735166,21.853317376855408
9.113930756521578,4.334200422514689,21.75029483746332
9.061961881346855,4.113909935452162,21.65658537532104
8.922393580332175,4.104515114322288,22.53009147208755
8.980257433064361,3.7489779337861964,21.61381904388673
8.845995359898891,3.7573670291302594,22.34700375876858
8.779834935495183,3.2666104494562553,21.019193964676866
8.642580279354945,3.2771342900366593,21.351424930482274
8.494688581778755,3.1341439847090116,21.21076627506945
8.360844597031118,3.184764863126709,21.692750516594913
8.30542132314892,3.2728835589384575,22.245554005084728
8.252938303458684,3.2421839973613693,22.292967350191848
8.168840992422354,3.1247893869306926,21.847204762271687
8.136902190015405,2.831150706753385,20.77269446618086
8.123446363736285,3.0648303786273985,21.886330971537998
8.099264451654442,3.2404027948229976,22.356240494579673
8.12396109525121,3.2532660557015585,22.015671059075448
8.04681457511404,3.4188211710662384,22.084086390237214
7.9208523437118625,3.6305280642268434,22.025143145601756
7.770666939937583,3.8634058516467467,22.22928991339532
7.626289558914468,4.111718348431912,22.004436801249057
7.4994298090886335,4.282336652791476,21.561853729095354
7.347039782659965,4.666530485982752,22.020247492555722
7.12666595488192,4.877021405701964,21.902569466298715
6.9986806599829245,5.103211397738849,21.600218007260903
6.847728760381341,5.33263356298221,21.319373017407734
6.630965615851045,5.743920042237504,21.919110625709017
6.488311755746076,6.247783771666077,22.74353045328225
6.387069059019683,6.416524371976725,22.446750997958613
6.178336228770192,6.659449784123043,22.6436870772958
6.005287067696892,6.869884119213885,22.969471059218936
5.887504898149342,6.838917925899792,21.887341793052
5.78917882242783,6.921315332183933,21.63924168438144
5.6567564288604055,6.9688837347243275,21.25815408835958
5.600675037552299,7.0458823254682885,21.317973674575466
5.495270961661835,7.138702677117345,21.515090301135842
5.353338430901133,6.935778662999148,20.854257721095525
5.225769011295335,7.094291744011467,21.48261181582478
5.113018795462757,7.096421935947521,21.872053764510284
5.04562351574235,6.870299585602883,21.456116378691235
5.032822793086556,6.64251372250524,21.231506308647624
4.938713815376561,6.493255458087364,21.484209608412076
4.799506139952181,6.645494986529525,22.783749548136274
4.744654980113225,6.220594784492272,22.04992162898891
4.820136249942974,5.846389296911721,21.427333423743377
4.745806937513676,5.585631932333806,21.881332039671967
4.755271473120746,5.2553522253765355,21.789230969408028
4.829457744655104,4.956706724958782,21.52143207919547
4.830444461070754,4.835060794146935,21.90808242339219
4.9693763390055405,4.329146734449845,20.662919262398773
5.107448712650775,3.6874682596057564,19.09731707005534
5.082940413235678,3.820030729330055,20.86345932685591
5.139233565362105,3.734889056853356,21.453470806236275
5.294278744634415,3.375892096956748,20.593783593207903
5.400575493751566,3.202902550256101,20.480986827404028
5.531425319973305,2.925480560855793,19.913337023728293
5.589538390127195,3.0159434012595336,20.7864873880957
5.6328125345657405,3.0414708396084076,20.937442440623187
5.83077591913199,2.8324160744331595,20.25584494404615
5.838952503202794,2.9904061915134785,20.90905005595119
6.013873009077319,2.886408918805479,20.442802512423583
6.123058089688265,2.907629837269791,20.31821670291351
6.165242632029836,3.261665693151168,21.617511891992578
6.284583130739187,3.4293669561613354,21.926696003650864
6.449431446555305,3.3649785782768715,21.105852305488835
6.598601119748327,3.4411502422034213,20.816299279869156
6.6109574764871875,3.9560499135517757,22.055816737409337
6.7484591515932175,3.9860908874832126,21.531260290442876
6.874329288312658,4.344915833267902,21.85129492989359
6.903132472345596,4.733584453102277,22.312289437528534
7.04040738270882,4.853451306428805,21.930862188328284
7.21741464744847,5.101864074071486,22.016330218483542
7.246508059988341,5.505189700451955,22.61656469148281
7.46928916435038,5.6335624259784,22.10656922787523
7.523065284852025,6.054896909858988,22.765289340515032
7.644573798394871,6.147162184448185,22.491354009628374
7.828173687739924,6.334943369213335,22.21363718196216
7.921166490213601,6.66989580009974,22.716120525983126
7.970893209780957,6.913655259958356,23.47765359670762
8.057942075604748,7.022209949618167,23.299172316882327
8.125547604335361,7.068858568799149,23.506529707719196
8.337340349437875,6.957484828717079,22.89975872909772
8.342452677220118,7.126554199773338,23.602227454058927
8.454368754600598,7.034979979341435,23.18002093591716
8.561618916278757,7.020016916034438,23.508313762453678
8.630632959203817,6.984727370443198,23.48545507683778
8.675540133645049,7.013229718436002,24.120761978320658
8.893374365691704,6.463866887364118,22.604512288588882
8.88137155835492,6.488496354871103,23.75360845281342
8.979397337894095,6.018872209832308,22.49412243234346
9.001211755503245,5.902405223317345,23.07630555456718
9.002693560329753,5.605481843462691,22.733453923654242
9.037154348444245,5.425009236121718,22.994056800287606
9.103421675602222,4.89491520524026,22.027467417600022
9.12729578389619,4.644039561967376,21.921477861493738
9.075445387301661,4.381159837649978,21.770868763044298
9.103091977837998,4.16342753090616,21.662586189924998
9.0639791878966,3.87188568573707,21.290151683853495
9.004354638895375,3.68610217580444,21.27287472653665
8.855551141222628,3.61745452897483,21.722754498245024
8.788516926399108,3.5360439136002184,21.86043758653288
8.70203790211173,3.3193267312376507,21.37432180131048
8.514746262782683,3.394347871449021,22.32970832278678
8.359412048838589,3.201109613679909,21.92991607514868
8.281556501728097,3.0733655819459265,21.49455684945276
8.239992486024821,3.1055150327342185,21.742357809300355
8.18296276677455,3.3596036687087634,22.885838256338754
8.154276376564276,2.9768257763200006,21.324735614757213
8.123446363736285,3.0648303786273985,21.886330971537998
8.112104547696726,3.252801004539135,22.37785888609983
8.136641796210052,3.2731429936628103,22.003945387265393
8.02918811770327,3.4744254418381386,22.36247099678297
7.972850319398523,3.557704859289602,21.72513585231832
7.80832163781984,3.8026922004629453,21.933296427141308
7.72328700046601,3.908897030838725,21.406341887915143
7.623732093869423,3.980037056194718,20.63666142810008
7.399398248920588,4.452955928828785,21.466296723691844
7.308505449900113,4.467809590599649,20.442053057614405
7.020504389326537,5.016862545800668,21.58534354714954
