u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
,,99.0,32.0,,,38.5,66.0,102.0,66.0,,,100.0,101.0
,,99.0,32.0,,,38.5,66.0,102.0,66.0,,,99.5,100.0
,,100.0,32.0,,,39.0,66.0,102.0,65.0,,,100.0,99.5
,,101.0,30.0,,,38.5,65.5,102.5,65.5,,,100.5,99.5
,,102.0,29.0,,,40.5,63.5,103.0,64.0,,,102.0,98.0
,,102.5,29.5,,,41.5,63.5,104.0,63.0,,,103.0,98.0
,,104.0,28.5,,,42.5,63.0,105.0,63.0,,,104.0,97.0
,,105.0,28.0,,,44.0,62.5,106.5,62.5,,,105.0,97.0
,,106.0,27.0,,,44.5,62.5,107.0,62.0,,,106.0,96.5
,,108.0,27.0,,,46.0,62.0,109.0,62.0,,,108.0,96.0
,,109.0,26.0,,,47.0,62.0,110.0,62.0,,,108.0,96.0
,,110.0,27.0,,,47.5,61.5,112.0,61.0,,,109.0,96.0
,,112.0,26.0,,,49.0,61.0,113.0,61.0,,,112.0,96.0
,,114.0,26.0,,,52.0,61.0,115.5,61.0,,,114.0,96.0
,,116.0,26.0,,,53.0,61.5,117.0,61.0,,,116.0,96.0
,,118.0,26.0,,,54.0,62.0,118.5,62.0,,,117.0,97.0
,,120.0,26.0,,,55.0,62.0,120.0,62.0,,,119.0,97.0
,,121.0,26.0,,,56.0,62.0,121.0,61.5,,,120.5,97.5
,,124.0,26.0,,,55.0,62.0,119.0,62.0,,,123.0,97.0
,,127.0,27.0,,,,,126.0,62.0,,,126.0,98.5
,,,,,,62.0,63.0,,,,,127.0,99.5
,,,,,,63.0,64.5,,,,,,
0.0,29.5,,,,,64.5,65.0,,,0.0,101.0,,
2.0,30.0,,,0.5,66.0,66.0,65.0,,,1.0,102.0,,
3.0,31.0,,,2.0,67.0,68.0,66.5,,,3.0,103.0,,
5.0,33.0,,,3.5,67.5,69.5,67.5,,,4.0,104.0,,
6.0,34.0,,,6.0,69.0,70.5,68.0,,,6.0,105.0,,
8.0,34.0,,,7.0,70.0,72.0,69.5,,,8.0,106.0,,
10.0,36.0,,,8.0,71.0,72.5,70.0,,,9.0,107.0,,
11.0,37.0,,,9.5,72.0,74.0,71.0,,,10.0,108.0,,
12.0,38.0,,,10.5,73.0,75.0,72.0,,,11.0,109.0,,
13.0,39.5,,,12.0,74.0,76.0,73.0,,,12.0,110.0,,
14.0,40.5,,,12.0,75.0,76.5,74.0,,,13.0,111.0,,
15.0,42.0,,,13.0,76.0,77.0,75.0,,,14.0,113.0,,
15.0,43.0,,,13.0,77.0,77.5,75.5,,,14.0,114.0,,
16.0,44.0,,,14.0,78.0,77.5,77.5,,,14.0,115.0,,
16.0,45.0,,,14.0,79.0,78.0,78.0,,,15.0,116.0,,
16.0,45.5,,,14.0,81.0,78.0,79.0,,,15.0,117.0,,
16.0,46.0,,,14.0,81.0,78.0,79.5,,,14.0,118.0,,
16.0,47.0,,,13.5,81.5,78.0,80.0,,,14.0,118.5,,
16.0,47.0,,,13.0,82.0,78.0,80.0,,,14.0,120.0,,
15.5,47.5,,,13.0,82.0,76.5,80.5,,,13.0,120.0,,
14.0,48.0,,,12.0,83.0,76.5,80.5,,,12.0,121.0,,
14.0,48.0,,,11.0,83.0,76.0,81.0,,,11.5,120.5,,
12.0,48.0,,,10.0,83.0,74.5,81.0,,,10.0,121.0,,
11.0,48.0,,,8.0,83.0,73.5,81.5,,,8.0,121.5,,
9.5,47.5,,,7.0,82.5,72.0,81.0,,,7.0,121.0,,
7.0,47.0,,,5.0,82.0,71.0,80.0,,,5.0,120.5,,
6.0,46.0,,,3.5,82.0,69.5,79.5,,,3.0,120.0,,
4.0,45.0,,,2.0,81.0,68.0,79.0,,,1.5,119.5,,
2.0,44.0,,,0.5,80.0,67.0,78.0,,,0.5,118.5,,
0.0,43.0,,,,,65.0,77.0,,,,,,
,,,,,,64.0,75.5,,,,,,
,,127.0,39.5,,,63.0,74.0,,,,,,
,,126.0,38.0,,,62.0,72.5,127.0,73.5,,,127.0,111.0
,,125.0,36.0,,,60.0,71.0,126.5,72.0,,,126.0,109.0
,,123.0,35.0,,,58.5,69.5,125.0,70.0,,,124.0,107.0
,,122.0,33.0,,,57.5,68.0,123.0,68.0,,,123.0,105.0
,,121.0,31.0,,,56.5,66.0,122.0,66.5,,,121.0,103.0
,,119.5,29.0,,,55.0,64.5,120.0,65.0,,,119.5,100.5
,,119.0,27.0,,,55.0,63.0,119.5,62.5,,,118.0,99.0
,,118.0,25.0,,,54.0,62.0,118.0,61.0,,,118.0,97.0
,,117.0,24.0,,,53.0,60.0,117.0,59.5,,,116.0,95.0
,,116.0,22.0,,,52.5,58.5,117.0,58.0,,,115.5,92.5
,,115.5,20.5,,,51.5,57.5,116.0,57.0,,,115.0,91.0
,,115.5,18.5,,,52.0,56.0,116.0,55.0,,,114.0,90.0
,,115.5,16.5,,,51.5,54.5,115.5,52.5,,,114.0,88.0
,,115.0,15.0,,,51.5,52.5,116.0,52.0,,,113.5,86.5
,,115.5,14.5,,,51.5,52.5,115.5,50.5,,,114.0,85.0
,,116.0,13.0,,,51.0,51.0,115.5,50.5,,,113.5,84.5
,,115.5,12.5,,,51.5,51.0,116.0,49.0,,,113.5,83.5
,,116.0,11.0,,,52.0,50.0,116.0,49.0,,,114.0,83.0
,,116.0,11.0,,,52.0,50.0,116.0,48.0,,,114.0,82.0
,,117.0,10.0,,,52.0,50.0,117.0,47.0,,,114.5,81.5
,,117.0,9.5,,,53.0,50.0,117.0,46.5,,,114.5,81.5
0.0,121.0,119.0,9.0,,,53.0,48.0,,,,,115.5,81.0
0.0,121.0,119.5,64.0,,,54.0,48.0,118.5,46.0,,,116.5,81.0
0.0,121.0,120.0,119.0,,,54.0,48.0,119.0,46.0,,,116.5,81.0
0.0,121.0,120.0,9.0,,,,,121.0,46.0,,,117.0,81.0
0.0,121.0,121.0,9.0,,,,,121.0,47.0,,,118.5,81.5
0.0,121.0,122.0,9.0,,,56.5,49.5,122.0,47.0,,,119.0,82.0
,,123.0,9.0,,,57.0,50.0,122.0,47.0,,,120.0,82.0
,,123.5,10.0,,,57.5,50.0,123.0,48.0,,,121.0,83.0
,,124.0,11.0,,,58.0,51.0,124.0,49.0,,,121.5,83.0
,,125.0,12.0,,,59.0,51.0,125.0,49.0,,,123.0,84.0
,,126.0,13.0,,,60.0,52.0,125.5,50.5,,,123.0,85.0
,,126.0,15.0,,,60.0,53.0,126.0,52.0,,,124.0,87.0
,,126.5,16.5,,,60.5,54.5,126.5,52.5,,,125.5,88.5
