u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
12.0,31.0,,,11.0,66.5,75.0,66.0,,,12.0,102.0,,
11.0,31.0,,,10.0,66.0,75.0,66.0,,,12.0,101.0,,
10.0,30.0,,,9.0,66.0,73.5,65.5,,,9.0,101.0,,
7.0,29.0,,,6.0,66.0,72.0,65.0,,,7.0,101.0,,
4.5,29.0,,,3.5,65.5,70.0,65.0,,,4.0,101.0,,
1.5,28.5,,,1.5,65.5,67.0,65.5,,,2.0,101.0,,
3.0,29.0,,,,,64.0,66.0,,,,,,
3.0,29.0,127.0,30.0,,,63.0,66.0,,,,,,
3.0,29.0,124.0,31.0,,,59.0,67.0,125.0,67.0,,,125.0,103.0
3.0,29.0,121.0,32.0,,,56.5,67.5,122.0,68.0,,,121.0,104.0
3.0,29.0,117.5,34.0,,,54.0,68.0,119.0,69.0,,,118.0,105.0
3.0,29.0,114.0,35.0,,,52.0,69.0,116.0,70.0,,,115.0,106.0
3.0,29.0,112.5,37.0,,,49.5,71.5,113.0,71.5,,,112.5,107.0
3.0,29.0,110.0,39.5,,,48.0,72.0,110.5,73.5,,,110.5,109.0
3.0,29.0,108.0,41.0,,,46.5,74.0,109.5,75.0,,,108.5,110.5
3.0,29.0,107.0,42.0,,,45.5,75.5,108.5,76.0,,,107.5,111.5
3.0,29.0,106.0,43.0,,,44.5,77.0,107.0,77.5,,,106.5,113.5
3.0,29.0,112.5,38.0,,,44.0,77.0,106.5,78.0,,,106.5,114.5
3.0,29.0,105.0,45.5,,,,,107.0,80.0,,,106.5,115.5
3.0,29.0,105.0,46.0,,,44.0,79.0,106.5,80.0,,,106.5,116.5
,,106.0,47.0,,,45.0,80.0,107.5,81.0,,,107.0,118.0
,,106.5,47.5,,,,,108.5,81.5,,,108.0,118.0
,,108.0,48.0,,,,,109.0,82.0,,,109.0,118.0
,,109.0,47.0,,,48.0,80.0,110.5,81.5,,,110.5,118.5
,,110.5,47.5,,,49.0,80.0,112.5,81.5,,,112.0,118.0
,,112.0,47.0,,,50.5,79.5,114.0,81.0,,,114.0,117.5
,,113.5,45.5,,,52.0,78.5,115.0,80.0,,,115.5,116.5
,,115.0,44.0,,,53.0,77.5,117.0,79.0,,,117.0,115.5
,,117.0,43.0,,,54.5,76.0,118.5,77.5,,,118.5,114.0
,,118.5,41.5,,,56.0,74.0,120.5,75.5,,,120.5,112.5
,,121.0,39.0,,,57.0,73.0,122.0,74.0,,,122.0,111.0
,,122.0,37.0,,,58.0,71.0,124.0,72.0,,,124.0,108.0
,,124.0,34.0,,,58.5,69.5,125.0,70.0,,,125.0,106.0
,,125.0,32.0,,,60.0,67.5,126.0,67.5,,,126.0,104.0
,,125.5,29.5,,,60.5,65.5,126.5,65.5,,,126.0,102.0
,,126.5,27.0,,,60.5,64.0,,,,,126.0,100.0
,,126.5,26.0,,,61.0,62.0,,,,,127.0,98.0
,,126.5,23.0,,,61.0,61.0,127.0,60.0,,,126.0,96.0
,,126.5,22.5,,,61.0,60.0,126.5,59.5,,,126.0,95.0
,,127.0,22.0,,,61.5,59.5,127.0,58.0,,,126.0,95.0
,,127.0,22.0,,,61.0,59.0,127.0,58.0,,,126.0,94.0
,,126.5,22.0,,,60.0,59.0,126.5,58.5,,,126.0,94.0
,,126.0,22.0,,,60.0,60.0,126.0,59.0,,,125.0,95.0
,,126.0,23.0,,,60.0,60.0,126.0,59.5,,,125.5,96.0
