u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5
42.0,43.0,84.0,52.0,67.0,44.0,64.0,85.0,109.0,86.0,21.0,76.0
42.5,42.5,84.5,52.5,69.0,44.0,65.0,85.0,110.0,86.0,22.0,76.0
43.0,43.0,86.0,52.0,68.5,44.0,66.0,85.0,110.0,86.0,22.0,76.0
44.0,43.0,87.0,52.0,70.0,44.0,67.0,84.0,111.0,86.0,24.0,76.0
44.5,42.5,86.5,52.5,70.0,44.0,67.0,85.0,112.0,86.0,24.5,75.5
45.0,43.0,87.0,52.0,70.0,44.0,68.0,84.5,112.0,86.0,25.0,75.5
46.0,43.0,88.0,52.0,71.0,44.0,68.5,84.5,113.0,86.0,26.0,76.0
46.0,43.0,88.0,52.0,71.5,43.5,68.5,84.5,114.0,86.0,26.0,76.0
46.5,42.5,88.0,52.0,72.5,43.0,68.0,85.0,114.0,86.0,26.0,76.0
46.5,42.5,89.0,51.0,73.0,43.0,70.0,84.0,115.0,87.0,26.5,76.0
46.5,42.5,89.0,51.0,73.0,43.0,71.0,84.0,115.0,86.5,27.5,75.5
47.5,42.5,90.0,52.0,74.0,44.0,71.0,84.0,115.0,86.0,27.0,76.0
48.0,43.0,90.5,52.5,74.0,44.0,70.5,84.0,116.0,86.0,27.5,75.5
48.5,42.5,90.5,52.5,74.0,44.0,70.5,84.5,116.5,86.5,28.0,76.0
48.0,43.0,91.0,52.0,74.5,44.5,71.0,84.5,116.5,86.5,28.5,76.0
49.0,43.0,91.0,52.0,74.5,44.5,71.0,85.0,116.5,86.5,28.5,76.0
49.0,43.0,91.0,52.0,75.0,43.5,71.0,85.0,117.5,86.5,29.0,76.0
49.0,43.0,91.0,52.0,75.0,43.5,71.5,85.0,117.5,86.5,29.0,76.0
49.0,43.0,91.0,52.0,75.0,43.5,71.5,85.0,117.5,86.5,29.0,76.0
49.0,43.0,91.0,52.0,75.0,43.5,71.0,85.0,117.5,86.5,29.0,76.0
48.5,43.0,91.0,52.0,75.0,43.5,71.5,85.0,117.5,86.5,29.0,76.0
48.5,43.0,91.0,52.0,75.0,43.5,71.0,85.0,117.5,86.5,28.0,76.0
48.0,43.0,91.0,52.0,75.0,44.0,71.0,85.0,117.0,87.0,28.0,76.0
48.0,43.0,90.5,52.5,75.0,44.0,71.0,85.0,117.0,87.0,27.5,76.0
48.0,43.0,90.0,52.0,74.0,44.0,71.0,85.0,116.0,87.0,27.5,76.0
47.5,42.5,90.0,52.0,73.0,44.0,70.0,85.0,115.5,86.5,27.0,76.0
47.0,43.0,89.0,52.0,73.5,43.5,70.0,85.0,115.5,86.5,27.0,76.0
46.0,43.0,89.0,52.0,73.0,44.0,69.0,85.0,115.0,87.0,26.0,76.0
46.0,43.0,88.0,52.0,72.0,44.0,69.0,85.0,113.5,86.5,25.5,76.0
45.0,43.0,88.0,52.5,71.5,44.0,68.0,85.0,113.5,86.5,25.0,76.0
44.0,43.0,87.0,52.0,71.0,44.0,67.5,85.5,113.0,87.0,24.0,76.5
44.0,43.0,86.0,52.0,70.5,44.0,67.0,85.0,112.0,87.0,23.5,76.5
43.0,43.0,85.5,52.5,70.0,43.0,65.5,85.5,111.0,87.0,22.0,76.0
41.5,43.0,85.0,52.0,69.0,44.0,65.0,85.5,110.5,87.0,21.0,76.0
41.0,43.0,83.5,52.5,67.5,44.0,64.0,85.5,109.0,86.0,21.0,76.5
40.5,43.0,83.0,52.0,67.0,44.0,63.5,85.5,107.5,86.5,20.0,76.5
40.0,43.0,82.0,52.0,66.0,44.0,63.0,86.0,107.0,86.5,19.5,76.5
39.0,43.0,82.0,52.0,66.0,43.0,62.0,86.0,106.0,86.5,18.0,76.0
38.0,43.0,81.0,52.0,65.0,44.0,62.0,85.0,106.0,86.0,17.0,77.0
36.5,43.0,80.0,52.0,64.5,43.5,60.0,85.0,105.0,86.0,16.0,76.0
35.0,43.0,79.0,53.0,63.0,43.5,59.0,85.0,103.5,86.0,15.0,77.0
35.0,43.0,78.0,52.0,62.5,43.5,58.0,85.0,103.0,86.0,13.5,76.5
33.0,43.0,77.0,52.5,61.0,43.0,57.5,85.0,101.5,86.0,12.0,77.0
33.0,43.0,75.5,52.5,60.0,43.0,56.0,85.0,100.0,86.0,11.5,76.5
31.5,42.5,75.0,52.5,59.0,43.0,56.0,85.0,99.0,86.0,10.0,77.0
31.5,42.5,73.5,52.5,58.0,43.0,55.0,85.0,98.0,86.0,9.5,76.5
30.5,43.0,73.5,52.5,57.5,43.0,54.0,85.0,97.0,86.0,9.0,76.0
30.0,43.0,73.0,52.5,57.0,43.0,53.5,85.0,97.0,86.0,8.0,76.0
29.0,43.0,72.0,52.0,57.0,43.0,53.0,85.0,96.0,86.0,7.0,77.0
28.0,43.0,72.0,52.0,56.0,43.0,52.0,85.0,95.0,86.0,6.0,77.0
27.5,43.0,71.0,52.5,55.0,43.0,51.5,85.0,95.0,86.0,5.0,76.5
27.0,43.0,70.0,52.5,54.0,43.0,51.0,85.0,94.0,85.5,4.5,76.0
26.0,42.0,69.5,52.5,54.0,43.0,50.0,85.0,93.0,85.0,4.0,76.0
26.0,42.0,69.0,53.0,53.0,43.0,50.0,84.0,93.0,85.0,4.0,76.0
25.0,43.0,69.0,52.0,53.0,43.0,49.0,85.0,92.0,85.0,3.0,76.0
25.0,42.5,68.0,52.0,52.0,43.0,49.0,84.5,92.0,85.0,2.0,76.5
24.0,42.0,67.5,52.5,51.5,42.5,49.0,85.0,91.0,85.0,1.5,76.0
23.0,42.0,67.0,52.0,51.0,43.0,48.5,84.5,91.0,85.0,1.5,76.0
23.0,42.0,67.0,52.0,51.5,42.5,48.0,84.0,91.0,85.0,1.0,76.0
23.0,42.0,67.0,52.0,51.0,42.0,47.5,84.0,91.0,85.0,1.0,76.0
23.0,42.0,67.0,52.0,51.0,42.5,47.5,84.0,91.0,85.0,1.0,76.0
23.0,42.0,67.0,52.0,51.0,42.0,47.5,84.0,90.5,84.5,1.0,76.0
23.0,42.0,67.0,52.0,51.0,42.0,47.0,84.0,90.0,84.5,1.0,76.0
23.0,42.0,67.0,52.0,51.0,42.0,47.0,84.0,90.0,84.5,1.0,76.0
23.0,42.0,67.0,52.0,50.5,42.0,47.5,84.0,90.0,85.0,1.0,76.0
23.0,42.0,67.0,52.0,51.0,42.0,47.5,84.0,90.0,84.5,1.0,76.0
24.0,42.0,67.0,52.0,51.0,42.0,48.0,84.0,91.0,85.0,2.0,75.0
24.0,42.0,67.0,52.0,51.0,42.0,48.5,83.5,91.0,84.0,2.0,75.0
24.0,42.0,68.0,52.0,51.5,42.0,49.0,84.0,91.0,84.0,2.0,75.0
25.5,42.0,68.0,52.0,52.0,42.0,49.0,84.0,91.5,84.0,3.0,75.0
26.0,42.0,69.0,52.0,52.0,43.0,50.0,84.0,92.0,84.0,3.0,75.0
26.0,42.0,69.0,51.5,53.0,42.0,50.0,84.0,92.0,84.0,4.0,75.0
26.0,42.0,69.5,51.5,53.0,42.0,50.0,83.0,93.0,84.0,4.5,75.0
28.0,42.0,70.0,52.0,54.0,42.5,51.0,83.5,94.0,84.0,6.0,75.0
28.0,42.0,70.5,51.5,54.5,42.5,51.5,83.5,94.0,84.0,6.0,75.0
29.0,42.0,71.5,51.5,55.0,42.0,52.0,83.0,94.0,84.0,7.0,75.0
29.0,41.0,71.5,51.5,55.5,41.5,52.0,83.0,95.0,84.0,7.5,74.5
29.5,41.5,72.0,51.0,56.0,42.0,53.5,83.5,96.0,84.0,8.0,74.0
30.0,41.5,73.5,51.5,57.0,42.0,53.5,83.5,96.0,84.0,9.0,75.0
31.0,42.0,74.0,51.0,57.0,42.0,54.0,83.5,97.0,84.0,9.5,74.5
32.0,42.0,74.0,51.0,58.0,42.0,55.0,83.5,98.0,84.0,10.0,75.0
32.0,42.0,75.0,51.0,58.0,42.0,56.0,83.0,98.0,84.0,11.0,74.5
33.0,41.0,75.5,51.5,59.0,42.0,56.0,83.0,99.0,84.0,11.5,74.5
33.5,41.5,76.5,51.5,59.5,42.0,56.0,83.0,99.5,83.5,13.0,74.0
34.5,41.5,77.0,51.0,60.5,42.0,57.5,83.5,100.5,83.5,13.0,74.0
35.5,41.5,78.0,51.5,61.0,42.0,59.0,83.0,101.0,84.0,14.5,74.0
36.0,41.5,78.5,51.0,62.0,42.0,59.0,83.0,102.5,83.5,15.0,74.0
37.0,41.5,79.0,51.0,62.5,42.0,60.0,83.0,103.0,84.0,16.5,74.0
38.0,42.0,80.0,51.0,63.0,42.0,60.5,83.5,104.0,84.0,17.0,74.0
38.0,42.0,80.5,51.0,65.0,42.0,62.0,83.0,105.0,84.0,18.0,74.0
39.0,42.0,82.0,51.0,64.0,42.0,62.5,83.0,106.0,84.0,19.0,74.0
40.0,41.0,82.5,50.5,66.0,42.0,63.0,83.0,106.0,84.0,20.0,74.0
41.0,41.0,82.5,50.5,66.0,42.0,63.0,83.0,107.0,84.0,20.0,74.0
41.0,41.0,83.0,50.5,67.0,41.5,64.0,83.0,107.0,84.0,21.0,74.0
41.5,41.5,84.0,50.0,67.0,42.0,64.0,83.0,108.0,84.0,21.0,74.0
42.0,42.0,85.0,51.0,69.0,42.0,65.0,83.0,109.0,84.0,22.0,74.0
43.0,41.5,85.5,50.0,69.0,42.0,66.0,83.0,110.0,84.0,23.0,73.5
44.0,41.0,86.0,50.5,69.0,42.0,67.0,83.0,111.0,84.0,24.0,74.0
44.0,41.0,86.5,50.5,70.0,42.5,67.0,83.0,112.0,84.0,24.0,74.0
45.0,41.0,87.0,50.5,71.0,42.0,68.0,83.0,112.0,84.0,25.0,74.0
45.5,41.0,88.0,50.0,71.0,42.0,68.5,82.5,113.0,84.0,26.0,74.0
46.0,41.0,88.0,50.5,71.0,42.0,68.5,82.5,113.0,84.0,26.0,74.0
46.0,41.0,89.0,50.0,71.5,42.0,69.0,83.0,114.0,84.0,26.0,74.0
47.0,41.0,89.0,50.0,73.0,42.0,70.0,83.0,114.0,84.0,27.0,74.0
47.0,41.0,89.5,50.0,73.0,42.0,70.0,83.0,115.0,84.0,27.0,74.0
47.0,41.0,90.0,50.0,73.0,42.0,70.0,83.0,116.0,84.0,27.0,74.0
47.0,41.0,90.0,50.0,73.0,42.0,70.5,82.5,116.0,84.0,27.0,74.0
48.0,41.0,90.5,50.5,73.5,42.0,70.5,82.5,116.0,84.0,27.5,74.0
48.0,41.0,90.5,50.5,74.0,43.0,70.5,82.5,116.0,84.0,28.0,74.0
48.0,41.0,91.0,50.0,74.0,42.0,71.0,83.0,117.0,84.0,28.0,74.0
48.0,41.0,91.0,50.0,74.0,42.0,71.0,83.0,117.0,84.0,28.0,74.0
48.0,41.0,91.0,50.0,74.5,42.0,71.0,83.0,117.0,84.0,28.0,74.0
48.0,41.0,91.0,50.0,75.0,42.0,71.0,83.0,117.0,84.0,28.0,74.0
48.0,41.0,91.0,50.0,75.0,42.0,71.0,82.0,117.0,84.0,28.0,74.0
48.0,41.0,91.0,50.0,75.0,42.0,71.0,83.0,117.0,84.0,28.5,74.0
48.0,41.0,91.0,50.0,75.0,42.0,71.0,83.0,117.0,84.0,28.0,74.0
48.0,41.0,90.5,50.5,75.0,42.0,71.0,83.0,117.0,84.0,28.0,74.0
48.0,41.0,90.0,50.0,74.0,42.5,71.0,83.0,116.0,84.0,27.5,74.0
47.0,41.0,90.0,50.0,73.0,42.0,70.5,82.5,116.0,84.0,27.0,74.0
47.0,41.0,89.5,50.0,73.0,42.0,70.0,83.0,115.5,84.5,27.0,74.0
47.0,41.0,89.0,50.0,73.0,42.0,69.5,82.5,115.5,84.5,27.0,74.0
46.0,41.0,89.0,50.0,73.0,42.0,69.0,83.0,114.0,84.0,26.0,74.0
45.5,40.5,88.0,50.5,72.0,42.0,69.0,83.0,113.5,84.5,26.0,74.0
45.0,41.0,87.5,50.5,71.0,42.0,68.0,83.0,113.5,84.5,25.0,74.0
44.0,41.0,87.0,50.0,71.0,42.0,67.0,83.0,113.0,84.0,24.0,74.0
44.0,41.0,86.0,50.0,71.0,41.5,67.0,83.0,111.5,84.5,23.0,74.0
43.0,41.0,86.0,50.0,70.0,41.0,66.0,83.0,111.0,84.0,22.0,74.0
42.0,41.0,85.0,50.0,70.0,41.0,65.0,83.0,110.0,84.0,21.0,74.0
41.0,41.0,84.0,50.0,69.0,42.0,64.5,83.0,109.0,84.0,21.0,74.0
40.5,40.5,83.0,50.0,67.0,41.5,64.0,83.0,107.5,84.5,20.0,74.0
39.5,40.5,82.0,50.0,67.0,41.5,63.0,83.0,107.0,84.0,19.5,74.5
39.5,40.5,82.0,50.0,66.0,41.0,62.0,83.0,106.0,84.5,18.0,74.0
38.0,40.5,81.0,50.0,65.0,41.0,62.0,83.0,106.0,84.0,17.0,74.0
37.0,40.5,80.0,50.0,65.0,41.0,61.0,83.0,105.0,84.0,16.0,74.0
36.0,41.0,78.5,50.5,64.0,41.0,59.5,83.0,104.0,84.0,15.0,74.0
35.0,41.0,78.0,50.0,62.5,41.0,58.5,83.0,102.0,84.0,14.0,74.0
33.5,40.5,77.0,50.0,62.0,41.0,57.0,83.0,101.5,84.0,13.0,74.0
33.0,41.0,76.0,51.0,60.5,41.0,57.0,83.0,100.0,84.0,11.5,74.5
32.0,41.0,75.0,50.0,60.0,41.0,56.0,83.0,99.0,84.0,11.0,74.5
31.5,40.5,74.0,51.0,59.0,41.0,55.0,83.0,98.0,84.0,9.5,74.5
31.0,40.0,73.5,50.5,58.0,41.0,54.5,83.0,97.5,84.0,9.5,74.5
30.0,40.0,73.5,50.5,57.0,41.0,54.0,82.5,97.0,83.5,8.0,74.0
29.5,40.5,72.0,50.0,57.0,41.0,53.0,83.0,96.5,84.0,7.5,74.5
28.5,40.5,72.0,50.0,56.0,40.0,52.0,83.0,95.0,84.0,7.0,74.0
27.0,40.0,71.5,50.5,55.0,41.0,52.0,83.0,95.0,83.0,6.0,74.0
27.0,40.0,70.0,50.0,55.0,41.0,51.0,83.0,94.0,83.0,5.0,74.0
26.0,40.0,69.5,50.0,54.0,40.0,50.0,83.0,93.5,83.0,4.0,74.0
26.0,40.0,69.0,50.0,54.0,40.0,50.0,82.5,93.0,83.0,3.0,74.0
25.0,40.0,69.0,50.0,53.0,40.5,50.0,82.0,92.0,83.0,3.0,74.0
25.0,40.0,68.5,50.5,52.5,40.5,49.0,82.0,92.0,83.0,2.0,74.0
24.0,41.0,68.0,50.0,52.0,41.0,49.0,82.0,92.0,83.0,2.0,74.0
24.0,40.0,67.5,50.5,51.0,41.0,49.0,83.0,91.5,82.5,1.5,74.0
24.0,41.0,67.0,50.0,51.0,41.0,48.0,82.0,91.0,83.0,1.5,74.0
24.0,41.0,67.0,50.0,51.0,41.0,48.0,82.0,91.0,83.0,1.0,74.0
24.0,41.0,67.0,50.0,51.0,41.0,48.0,82.0,91.0,83.0,1.0,74.0
24.0,41.0,67.0,50.0,51.0,41.0,48.0,82.0,90.5,83.0,1.0,74.0
24.0,41.0,67.0,50.0,51.0,41.0,48.0,82.0,90.0,83.0,1.0,74.0
24.0,41.0,67.0,50.0,51.0,41.0,48.0,82.0,90.0,83.0,1.0,74.0
24.0,41.0,67.0,50.0,51.0,41.0,48.0,82.0,91.0,83.0,1.0,74.0
24.0,40.0,67.0,50.0,51.0,41.0,48.0,82.0,91.0,83.0,2.0,74.0
24.0,40.0,67.0,50.0,51.0,40.0,48.0,82.0,91.0,83.0,2.0,73.0
24.0,40.0,67.5,50.0,51.0,40.0,48.0,82.0,91.0,82.0,2.0,73.0
25.0,40.0,68.0,50.0,51.5,40.0,48.5,82.0,91.0,82.0,2.0,74.0
25.0,40.0,68.0,50.0,52.0,41.0,49.0,82.0,91.0,82.0,3.0,73.0
25.5,40.0,69.0,50.0,53.0,40.0,49.0,82.0,92.0,82.0,3.0,73.0
26.0,40.0,69.0,50.0,53.0,40.0,49.0,82.0,92.0,83.0,4.0,73.0
27.0,40.0,70.0,49.0,53.0,40.0,50.0,82.0,93.0,82.0,4.0,73.0
27.5,40.0,70.0,49.5,53.0,40.0,51.5,81.5,94.0,82.0,5.0,73.0
28.0,39.5,70.0,50.0,54.0,40.0,52.0,81.5,94.0,82.0,6.0,73.0
28.5,39.5,71.0,50.0,55.0,40.0,52.5,82.0,94.0,82.0,7.0,73.0
30.0,40.0,72.0,49.0,55.0,40.0,53.0,82.0,95.0,82.0,7.0,73.0
30.0,40.0,72.0,50.0,56.0,41.0,53.0,82.0,96.0,82.0,8.0,73.0
30.0,40.0,73.0,50.0,56.5,40.5,53.0,82.0,96.0,82.0,8.0,73.0
31.5,40.0,73.5,49.5,57.0,40.0,54.0,82.0,97.0,82.0,10.0,73.0
31.5,40.0,74.0,50.0,58.0,41.0,55.0,82.0,97.5,82.5,10.0,73.0
32.0,39.0,74.5,49.5,58.0,41.0,55.5,81.5,98.5,82.5,11.0,73.0
33.0,39.0,75.0,49.0,59.0,40.0,56.0,81.5,99.0,82.0,12.0,73.0
34.0,40.0,75.5,49.5,60.0,40.0,56.5,81.5,99.5,82.0,12.5,72.5
34.0,40.0,76.5,49.5,60.0,40.0,57.5,81.5,100.5,82.0,13.0,72.5
35.0,40.0,77.5,49.5,61.0,40.0,58.0,81.0,101.0,82.0,14.0,72.0
36.0,40.0,78.0,49.0,62.0,40.0,59.0,81.5,102.5,82.0,15.0,72.0
37.0,40.0,79.0,49.0,63.0,40.0,60.0,81.0,103.0,82.0,16.0,72.0
38.0,40.0,79.5,49.5,63.0,40.0,60.5,81.5,104.0,82.0,16.5,72.0
38.0,39.5,80.5,49.5,64.5,40.0,61.5,81.5,105.0,82.0,18.0,72.0
39.0,40.0,81.5,49.5,65.0,40.0,62.0,81.5,106.0,82.0,19.0,72.0
40.0,39.0,82.0,49.0,65.5,40.0,63.0,81.0,106.0,82.0,19.5,72.0
40.0,39.0,82.5,48.5,66.0,40.0,63.0,81.0,107.0,82.0,20.0,72.5
41.0,39.0,83.0,49.0,66.0,40.0,63.5,81.5,107.0,82.0,20.5,72.5
41.5,39.5,83.0,49.0,66.0,40.0,64.0,81.5,107.5,82.0,21.0,72.0
42.0,39.0,84.0,49.0,66.0,40.0,65.0,81.0,109.0,82.0,21.0,72.0
43.0,39.0,85.0,49.0,69.0,40.0,65.5,81.5,110.0,82.0,23.0,72.0
44.0,39.0,86.0,49.0,69.5,40.0,66.0,81.0,111.0,82.0,23.5,72.0
44.0,39.0,86.0,49.0,70.0,40.0,67.0,82.0,111.0,82.0,24.0,72.0
45.0,39.0,86.5,48.5,71.0,40.0,67.5,81.5,112.0,82.0,25.0,72.0
45.0,39.0,87.0,48.0,71.0,40.0,68.0,81.0,112.0,82.0,25.0,71.5
46.0,39.0,88.0,48.0,71.0,40.0,68.0,81.0,113.0,82.0,26.0,72.0
46.0,39.0,88.0,49.0,71.0,40.0,69.0,81.0,113.5,82.0,26.0,72.0
46.0,39.0,89.0,48.5,73.0,40.0,69.0,81.0,114.0,82.0,27.0,72.0
47.0,39.0,89.5,48.5,73.0,40.0,69.0,81.0,114.0,82.0,27.0,72.0
47.0,39.0,89.5,48.5,73.0,40.0,70.0,81.0,115.0,82.0,27.0,72.0
47.0,39.0,90.0,48.0,73.0,40.0,70.0,81.0,115.5,82.5,27.0,72.0
48.0,39.0,90.0,48.0,73.0,40.0,70.0,81.0,116.0,82.0,28.0,72.0
48.0,39.0,90.5,48.5,73.0,40.0,70.5,80.5,116.0,82.0,28.0,72.0
48.0,39.0,90.5,48.5,74.0,41.0,71.0,81.0,116.0,82.0,28.0,72.0
48.0,39.0,90.5,48.5,74.5,40.5,71.0,81.0,116.0,82.0,28.0,72.0
48.0,39.0,90.5,48.5,75.0,40.0,71.0,81.0,116.5,82.0,28.0,72.0
48.0,39.0,90.5,48.5,75.0,40.0,71.0,81.0,116.5,82.0,28.0,72.0
48.0,39.0,90.5,48.5,75.0,40.0,71.0,81.0,116.5,82.0,28.0,72.0
48.0,39.0,90.5,48.5,75.0,40.0,71.0,81.0,117.0,82.0,28.0,72.0
48.0,39.0,90.5,48.5,75.0,40.0,71.0,81.0,116.0,82.0,28.0,72.0
48.0,39.0,90.5,48.5,75.0,40.0,71.0,81.0,116.0,82.0,28.0,72.0
47.0,39.0,90.0,48.0,75.0,39.0,71.0,81.0,116.0,82.0,28.0,72.0
47.0,39.0,90.0,48.0,74.0,40.0,70.0,81.0,115.5,82.5,28.0,72.0
47.0,39.0,90.0,48.0,74.0,40.0,70.0,81.0,115.5,82.5,27.0,72.0
47.0,39.0,89.5,48.5,73.5,40.0,70.0,81.0,115.0,82.0,27.0,72.0
46.0,39.0,89.0,48.0,73.0,40.0,69.0,81.0,114.0,82.0,26.0,72.0
45.0,39.0,88.5,48.0,73.0,39.0,69.0,81.0,114.0,82.0,26.0,72.0
45.0,39.0,87.5,48.5,72.0,40.0,68.0,81.0,113.5,82.5,25.0,72.0
44.0,39.0,87.0,48.0,71.0,39.5,68.0,81.0,113.0,82.0,24.5,72.0
43.0,39.0,86.0,48.0,71.0,40.0,68.0,81.0,112.0,82.0,24.0,72.0
43.0,39.0,85.5,48.0,70.0,40.0,66.0,81.0,111.5,82.0,23.0,72.0
41.0,39.0,85.0,48.0,69.0,39.0,66.0,81.0,110.0,82.0,21.0,72.0
41.0,39.0,83.5,48.5,69.0,39.0,64.5,81.0,109.0,82.0,21.0,72.0
40.5,39.0,83.0,48.0,67.0,39.0,64.0,81.0,108.0,82.0,20.0,72.0
39.0,39.0,82.5,48.5,66.0,40.0,63.0,81.0,107.0,82.0,20.0,72.0
39.0,39.0,82.0,48.0,66.0,39.0,62.0,81.0,106.0,82.0,19.0,72.0
38.0,38.0,81.5,48.5,65.0,39.0,62.0,81.0,106.0,82.0,17.0,72.0
37.0,38.0,80.0,48.0,64.5,39.5,61.0,81.0,105.0,82.0,16.0,72.0
36.0,38.5,79.0,48.0,63.5,39.0,60.0,81.0,104.0,82.0,15.5,72.0
35.0,38.5,78.0,48.0,63.0,39.0,59.0,81.0,103.0,82.0,14.0,72.0
34.0,38.5,77.0,48.0,62.0,39.0,58.0,81.0,102.0,82.0,13.0,72.0
33.5,38.5,76.0,49.0,61.0,39.0,57.0,81.0,101.0,82.0,11.5,72.0
32.0,39.0,75.0,48.0,59.5,39.0,56.0,81.0,99.5,81.5,11.0,72.0
32.0,39.0,75.0,48.0,59.0,39.0,56.0,81.0,99.0,82.0,10.0,72.0
31.0,38.0,73.5,48.5,58.0,39.0,55.0,81.0,98.0,81.5,9.5,72.5
30.0,39.0,73.5,48.5,57.0,39.0,54.0,81.0,97.5,81.5,9.0,72.0
30.0,39.0,73.0,48.0,57.0,39.0,54.0,80.0,96.0,81.5,8.0,72.0
28.0,38.0,72.0,48.0,56.0,39.0,53.0,81.0,96.0,81.0,8.0,72.0
28.0,38.0,72.0,48.0,55.0,39.0,52.0,81.0,95.0,81.0,6.0,72.0
28.0,38.0,71.0,48.0,55.0,39.0,51.5,80.0,94.0,81.0,5.0,72.0
26.0,38.0,70.0,48.5,55.0,38.5,51.0,81.0,94.0,81.0,5.0,72.0
26.0,38.0,70.0,48.0,54.0,39.0,50.0,81.0,93.0,81.0,4.0,72.0
26.0,38.0,69.5,48.0,53.0,39.0,50.0,81.0,93.0,81.0,3.5,72.0
26.0,38.0,69.0,48.0,53.0,39.0,49.5,80.5,92.0,81.0,3.0,72.0
25.0,38.0,68.0,48.0,52.5,39.0,49.5,80.5,92.0,81.0,2.5,72.0
24.0,38.0,68.0,48.5,52.0,38.5,49.0,80.0,92.0,81.0,2.5,72.0
24.0,38.0,67.0,48.0,52.0,39.0,49.0,80.5,91.0,81.0,2.0,72.0
24.0,38.5,67.0,48.0,51.0,38.5,48.5,80.5,91.0,81.0,1.5,72.0
24.0,38.5,67.0,48.0,51.0,38.5,48.0,80.5,91.0,81.0,2.0,72.0
24.0,38.5,67.0,48.0,51.0,38.5,48.0,80.0,91.0,81.0,1.0,72.0
23.0,38.0,67.0,48.0,51.0,38.5,48.0,80.0,91.0,81.0,1.0,72.0
23.0,38.0,67.0,48.0,51.0,38.5,48.0,80.0,91.0,81.0,1.0,72.0
23.5,38.0,67.0,48.0,51.0,38.5,48.0,80.0,91.0,81.0,1.0,72.0
24.0,38.0,67.0,48.0,51.0,38.0,48.0,80.5,91.0,81.0,2.0,72.0
24.0,38.0,67.0,48.0,51.0,38.0,48.0,80.5,91.0,81.0,2.0,72.0
24.0,38.0,68.0,48.0,52.0,38.0,48.0,80.0,91.0,81.0,2.0,71.0
25.0,38.0,68.0,48.0,52.0,38.0,49.0,80.0,91.5,80.0,3.0,71.0
25.0,38.0,68.5,48.0,52.5,38.0,49.0,80.0,92.0,80.0,3.0,71.5
