9.1398,3.31,23.57
9.1398,3.31,23.57
9.135358,3.306667,23.70322
9.121719,3.303333,23.83581
9.099283,3.3,23.96717
9.068151,3.296667,24.09672
9.028465,3.293333,24.22389
8.980403,3.29,24.34811
8.924181,3.286667,24.46883
8.860053,3.283333,24.58553
8.788305,3.28,24.69767
8.70926,3.276667,24.80476
8.62327,3.273333,24.90633
8.53072,3.27,25.00194
8.432022,3.266667,25.09115
8.32762,3.263333,25.17357
8.217975,3.26,25.24885
8.10358,3.256667,25.31664
7.984941,3.253333,25.37665
7.862589,3.25,25.42861
7.737069,3.246667,25.4723
7.608938,3.243333,25.50753
7.478767,3.24,25.53413
7.347135,3.236667,25.55201
7.214626,3.233333,25.56107
7.08183,3.23,25.56129
6.949337,3.226667,25.55265
6.817736,3.223333,25.53522
6.68761,3.22,25.50906
6.559537,3.216667,25.4743
6.434085,3.213333,25.43109
6.311812,3.21,25.37962
6.193258,3.206667,25.32014
6.078949,3.203333,25.2529
5.969392,3.2,25.17821
5.865071,3.196667,25.0964
5.766449,3.193333,25.00783
5.673962,3.19,24.91291
5.588018,3.186666,24.81206
5.508996,3.183333,24.70572
5.437247,3.18,24.59437
5.373085,3.176666,24.47851
5.316793,3.173333,24.35865
5.26862,3.17,24.23533
5.228775,3.166667,24.1091
5.197433,3.163333,23.98051
5.174732,3.16,23.85014
5.160768,3.156667,23.71857
5.1556,3.153333,23.58639
5.159249,3.15,23.45418
5.171695,3.146667,23.32252
5.192881,3.143333,23.19201
5.222709,3.14,23.06323
5.261044,3.136667,22.93674
5.307712,3.133333,22.8131
5.362504,3.13,22.69286
5.425173,3.126667,22.57657
5.495439,3.123333,22.46472
5.572987,3.12,22.35783
5.657468,3.116667,22.25635
5.748508,3.113333,22.16074
5.845697,3.11,22.07143
5.948605,3.106667,21.9888
6.056769,3.103333,21.91323
6.169708,3.1,21.84503
6.28692,3.096667,21.78453
6.407881,3.093333,21.73197
6.532054,3.09,21.6876
6.658886,3.086667,21.65161
6.787813,3.083333,21.62415
6.91826,3.08,21.60534
7.049648,3.076667,21.59526
7.181393,3.073333,21.59397
7.31291,3.07,21.60144
7.443614,3.066667,21.61766
7.572926,3.063333,21.64255
7.700272,3.06,21.67599
7.825085,3.056667,21.71784
7.946813,3.053333,21.7679
8.064916,3.05,21.82594
8.17887,3.046667,21.89171
8.288171,3.043333,21.96492
8.392335,3.04,22.04523
8.490901,3.036667,22.13229
8.583433,3.033333,22.2257
8.669521,3.03,22.32506
8.748786,3.026667,22.42991
8.820878,3.023333,22.53979
8.885479,3.02,22.65421
8.942305,3.016667,22.77265
8.991105,3.013333,22.89461
9.031666,3.01,23.01951
9.063809,3.006667,23.14683
9.087398,3.003333,23.27597
9.102326,3,23.40639
9.108534,2.996667,23.53748
9.105994,2.993333,23.66867
9.094723,2.99,23.79939
9.074771,2.986667,23.92903
9.046233,2.983333,24.05704
9.009236,2.98,24.18284
8.963948,2.976667,24.30588
8.910574,2.973333,24.42561
8.849353,2.97,24.54149
8.78056,2.966667,24.65302
8.704501,2.963333,24.75971
8.62152,2.96,24.86107
8.531985,2.956666,24.95666
8.436297,2.953333,25.04606
8.334884,2.95,25.12887
8.228197,2.946667,25.20473
8.116713,2.943333,25.2733
8.000927,2.94,25.33429
7.881357,2.936666,25.38741
7.758534,2.933333,25.43245
7.633005,2.93,25.46919
7.505329,2.926666,25.49749
7.376074,2.923333,25.51721
7.245813,2.92,25.52828
7.115127,2.916667,25.53065
6.984595,2.913333,25.5243
6.8548,2.91,25.50928
6.726313,2.906667,25.48564
6.599709,2.903333,25.45351
6.475548,2.9,25.41302
6.354381,2.896667,25.36436
6.236745,2.893333,25.30774
6.123161,2.89,25.24342
6.014133,2.886667,25.17169
5.910143,2.883333,25.09287
5.811652,2.88,25.00731
5.719095,2.876667,24.9154
5.632881,2.873333,24.81754
5.553391,2.87,24.71418
5.480976,2.866667,24.60576
5.415956,2.863333,24.49279
5.358616,2.86,24.37575
5.309208,2.856667,24.25517
5.26795,2.853333,24.13159
5.235022,2.85,24.00556
5.210567,2.846667,23.87763
5.194692,2.843333,23.74838
5.187463,2.84,23.61839
5.18891,2.836667,23.48822
5.199023,2.833333,23.35846
5.217755,2.83,23.22969
5.245019,2.826667,23.10247
5.280692,2.823333,22.97737
5.324611,2.82,22.85495
5.37658,2.816667,22.73574
5.436364,2.813333,22.62029
5.503696,2.81,22.50908
5.578274,2.806667,22.40263
5.659763,2.803333,22.3014
5.747799,2.8,22.20585
5.84199,2.796667,22.11638
5.941915,2.793333,22.0334
6.047127,2.79,21.95728
6.157157,2.786667,21.88835
6.271516,2.783333,21.82691
6.389694,2.78,21.77323
6.511165,2.776667,21.72755
6.635386,2.773333,21.69008
6.761807,2.77,21.66096
6.889865,2.766667,21.64034
7.018992,2.763333,21.6283
7.14861,2.76,21.62488
7.278146,2.756667,21.63011
7.407023,2.753333,21.64395
7.534671,2.75,21.66634
7.660521,2.746666,21.69719
7.784016,2.743333,21.73634
7.904608,2.74,21.78362
8.021762,2.736667,21.83882
8.134958,2.733333,21.90169
8.243697,2.73,21.97195
8.347495,2.726666,22.04929
8.445894,2.723333,22.13335
8.538459,2.72,22.22377
8.624781,2.716666,22.32014
8.704475,2.713333,22.42203
8.777194,2.71,22.52898
8.842614,2.706666,22.64051
8.90045,2.703333,22.75614
8.950444,2.7,22.87535
8.99238,2.696666,22.99759
9.026073,2.693333,23.12234
9.051376,2.69,23.24904
9.068181,2.686666,23.37711
9.076414,2.683333,23.506
9.076042,2.68,23.63513
9.067071,2.676666,23.76393
9.049542,2.673333,23.89182
9.023538,2.67,24.01824
8.989175,2.666667,24.14262
8.946609,2.663333,24.26441
8.896034,2.66,24.38308
8.837675,2.656667,24.4981
8.771795,2.653333,24.60895
8.698689,2.65,24.71515
8.618686,2.646667,24.81623
8.532141,2.643333,24.91174
8.439441,2.64,25.00125
8.341002,2.636667,25.08437
8.237261,2.633333,25.16074
8.128682,2.63,25.23002
8.015749,2.626667,25.2919
7.898964,2.623333,25.34611
7.778847,2.62,25.39241
7.655935,2.616667,25.4306
7.530774,2.613333,25.46051
7.40392,2.61,25.48201
7.275937,2.606667,25.49501
7.147395,2.603333,25.49946
7.018865,2.6,25.49533
6.890916,2.596667,25.48265
6.764119,2.593333,25.46148
6.639035,2.59,25.43192
6.51622,2.586667,25.3941
6.396217,2.583333,25.34818
6.279561,2.58,25.29439
6.166767,2.576667,25.23295
6.058333,2.573333,25.16414
5.954744,2.57,25.08828
5.856455,2.566667,25.0057
5.763902,2.563333,24.91677
5.677494,2.56,24.82189
5.597612,2.556667,24.72149
5.52461,2.553333,24.616
5.458808,2.55,24.5059
5.400497,2.546667,24.39168
5.349933,2.543333,24.27385
5.307339,2.54,24.15294
5.2729,2.536667,24.02948
5.246767,2.533333,23.90402
5.229053,2.53,23.77712
5.219832,2.526667,23.64934
5.219146,2.523333,23.52126
5.226992,2.52,23.39343
5.243333,2.516666,23.26644
5.268094,2.513333,23.14083
5.30116,2.51,23.01719
5.342385,2.506667,22.89603
5.391581,2.503333,22.77791
5.448524,2.5,22.66335
5.512963,2.496666,22.55286
5.584606,2.493333,22.44693
5.663135,2.49,22.34602
5.748194,2.486667,22.25059
5.839409,2.483333,22.16104
5.936367,2.48,22.07779
6.03864,2.476666,22.00119
6.145768,2.473333,21.93159
6.257277,2.47,21.8693
6.372666,2.466667,21.81458
6.491427,2.463333,21.76767
6.613024,2.46,21.72879
6.736923,2.456666,21.6981
6.862569,2.453333,21.67574
6.9894,2.45,21.66179
7.11686,2.446666,21.65633
7.244375,2.443333,21.65938
7.371385,2.44,21.6709
7.497319,2.436666,21.69086
7.621626,2.433333,21.71917
7.743747,2.43,21.75568
7.863146,2.426666,21.80024
7.979289,2.423333,21.85264
8.091665,2.42,21.91266
8.199773,2.416667,21.98001
8.303138,2.413333,22.05441
8.401297,2.41,22.13551
8.493822,2.406667,22.22296
8.5803,2.403333,22.31636
8.660349,2.4,22.41529
8.733618,2.396667,22.51932
8.799781,2.393333,22.62798
8.858548,2.39,22.74079
8.90966,2.386667,22.85724
8.952895,2.383333,22.97682
8.988061,2.38,23.09899
9.015006,2.376667,23.22321
