u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5
42.0,41.0,84.0,50.0,69.0,42.0,65.0,83.0,109.5,84.0,21.0,74.0
42.0,41.0,85.0,50.5,69.5,41.5,65.0,83.0,109.5,84.0,21.0,74.0
42.0,41.0,85.0,50.5,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,85.0,50.5,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,85.0,50.5,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,85.0,50.5,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,85.0,50.0,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,85.0,50.0,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,85.0,50.0,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,84.0,50.0,69.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,41.0,84.0,50.0,68.0,42.0,65.0,83.0,110.0,84.0,21.0,74.0
42.0,40.5,84.0,50.0,69.0,41.5,65.0,83.0,109.5,84.0,21.0,74.0
42.0,41.0,84.0,50.0,68.0,41.5,64.5,82.5,109.0,84.0,21.0,74.0
41.0,41.0,84.0,50.0,67.5,41.5,64.5,82.5,108.0,84.0,21.0,74.0
41.0,41.0,83.0,50.0,67.0,42.0,64.0,83.0,108.0,84.0,21.0,74.0
40.5,41.0,83.0,50.0,67.0,42.0,64.0,83.0,107.0,84.0,20.0,74.0
40.0,41.0,83.0,50.0,66.5,42.0,63.5,83.0,107.0,84.0,20.0,74.0
40.0,41.0,82.5,50.5,66.0,42.0,63.0,83.0,107.0,84.0,20.0,74.0
40.0,41.0,82.5,50.5,66.0,41.5,63.0,83.0,107.0,84.0,20.0,74.0
40.0,41.0,82.0,50.5,66.0,41.5,63.0,83.0,107.0,84.0,20.0,74.0
39.5,40.5,82.0,50.0,66.0,41.0,62.5,82.5,106.0,84.0,19.0,74.0
39.0,41.0,81.5,50.0,66.0,41.0,62.0,83.0,106.0,84.0,18.0,74.0
38.0,41.0,81.0,50.0,65.5,41.0,62.0,83.0,106.0,84.0,18.0,74.0
38.0,40.5,81.0,50.0,65.0,41.0,62.0,83.0,106.0,84.0,17.5,74.0
37.0,41.0,81.0,50.0,65.0,41.0,61.5,83.0,105.0,84.0,17.0,74.0
37.0,40.5,80.0,50.0,65.0,41.0,61.0,83.0,105.0,84.0,16.0,74.0
37.0,41.0,79.0,50.0,63.0,41.0,60.0,83.0,104.0,84.0,16.0,74.0
36.0,41.0,79.0,50.0,63.0,41.0,60.0,83.0,104.0,84.0,15.0,74.0
36.0,41.0,78.5,50.0,63.0,42.0,59.0,83.0,103.5,83.5,15.0,74.0
35.0,41.0,78.0,50.0,62.0,41.0,58.5,83.0,103.0,83.5,14.0,74.0
35.0,41.0,78.0,50.0,62.0,41.0,58.5,83.0,102.0,83.5,13.0,74.0
34.0,41.0,77.0,50.0,62.0,41.0,58.0,83.0,101.5,83.5,13.0,74.0
34.0,41.0,77.0,50.0,61.0,41.0,57.0,83.0,101.0,83.0,13.0,74.0
33.0,40.0,76.0,50.0,61.0,41.0,57.0,83.0,100.5,83.5,12.0,74.0
33.0,40.0,76.0,50.0,60.0,41.0,57.0,83.0,100.0,83.0,11.5,74.0
33.0,41.0,75.0,50.0,60.0,41.0,56.5,82.5,99.0,83.0,11.0,74.0
32.5,40.5,75.0,50.0,60.0,41.0,56.0,83.0,99.0,83.0,11.0,74.0
32.0,41.0,75.0,50.0,59.0,41.0,56.0,83.0,99.0,83.0,11.0,74.0
32.0,41.0,75.0,50.0,59.0,41.0,55.0,82.0,99.0,83.0,10.0,74.0
32.0,41.0,74.5,50.5,58.5,41.0,55.0,82.5,98.0,83.0,10.0,74.0
32.0,41.0,74.0,50.0,58.5,41.0,55.0,82.5,98.0,83.0,10.0,74.0
31.0,40.0,74.0,50.5,58.0,41.0,55.0,82.5,98.0,83.0,10.0,74.0
31.0,40.0,74.0,50.0,58.0,41.0,55.0,82.5,98.0,83.0,10.0,74.0
31.0,40.0,73.5,50.5,58.0,41.0,55.0,82.0,97.5,83.0,10.0,74.0
31.0,40.0,73.5,50.5,58.0,41.0,54.5,82.5,97.0,83.0,9.0,74.0
31.0,40.0,73.5,50.5,57.0,41.0,54.5,82.5,97.0,83.0,9.0,74.0
30.0,40.0,73.5,50.5,57.0,41.0,54.0,82.0,97.0,83.0,9.0,74.0
30.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,74.0
30.0,40.0,73.0,50.0,57.0,41.0,54.0,82.0,97.0,83.0,9.0,74.0
