10.13833,6.07,15.09998
10.13334,6.07,15.19985
10.12501,6.07,15.2995
10.11337,6.07,15.39882
10.09843,6.07,15.49769
10.0802,6.07,15.59601
10.0587,6.07,15.69367
10.03396,6.07,15.79055
10.00601,6.07,15.88656
9.974871,6.07,15.98158
9.940582,6.07,16.07552
9.903183,6.07,16.16825
9.862713,6.07,16.2597
9.819219,6.07,16.34974
9.772747,6.07,16.43828
9.723351,6.07,16.52522
9.671085,6.07,16.61047
9.616007,6.07,16.69393
9.558177,6.07,16.77551
9.497662,6.07,16.85511
9.434526,6.07,16.93265
9.368842,6.07,17.00805
9.300681,6.07,17.08121
9.23012,6.07,17.15207
9.157236,6.07,17.22053
9.082112,6.07,17.28653
9.004829,6.07,17.34998
8.925476,6.07,17.41083
8.844138,6.07,17.46899
8.760906,6.07,17.52441
8.675875,6.07,17.57703
8.589136,6.07,17.62679
8.500788,6.07,17.67362
8.410928,6.07,17.71749
8.319655,6.07,17.75834
8.227073,6.07,17.79612
8.133283,6.07,17.83079
8.038388,6.07,17.86232
7.942496,6.07,17.89067
7.845713,6.07,17.91581
7.748145,6.07,17.93771
7.649901,6.07,17.95635
7.551091,6.07,17.9717
7.451825,6.07,17.98375
7.352211,6.07,17.99249
7.252362,6.07,17.99789
7.152389,6.07,17.99998
7.052401,6.07,17.99872
6.952511,6.07,17.99413
6.852829,6.07,17.98622
6.753466,6.07,17.97499
6.654532,6.07,17.96046
6.556139,6.07,17.94264
6.458394,6.07,17.92154
6.361405,6.07,17.8972
6.265282,6.07,17.86965
6.170131,6.07,17.8389
6.076057,6.07,17.805
5.983165,6.07,17.76798
5.891559,6.07,17.72789
5.801339,6.07,17.68477
5.712607,6.07,17.63866
5.625461,6.07,17.58963
5.539998,6.07,17.53771
5.456312,6.07,17.48298
5.374496,6.07,17.42549
5.294642,6.07,17.3653
5.216838,6.07,17.30249
5.141171,6.07,17.23712
5.067725,6.07,17.16926
4.996581,6.07,17.09899
4.927818,6.07,17.02639
4.861514,6.07,16.95154
4.79774,6.07,16.87452
4.736568,6.07,16.79542
4.678068,6.07,16.71432
4.622302,6.07,16.63132
4.569334,6.07,16.5465
4.519221,6.07,16.45997
4.47202,6.07,16.37182
4.427783,6.07,16.28214
4.38656,6.07,16.19104
4.348395,6.07,16.09861
4.313333,6.07,16.00496
4.28141,6.07,15.9102
4.252664,6.07,15.81443
4.227125,6.07,15.71775
4.204823,6.07,15.62027
4.185781,6.07,15.52211
4.170022,6.07,15.42336
4.157563,6.07,15.32414
4.148417,6.07,15.22457
4.142594,6.07,15.12474
4.140102,6.07,15.02478
4.140943,6.07,14.92479
4.145115,6.07,14.82488
4.152616,6.07,14.72516
4.163435,6.07,14.62576
4.177561,6.07,14.52676
4.194978,6.07,14.4283
4.215667,6.07,14.33046
4.239605,6.07,14.23338
4.266766,6.07,14.13714
4.297119,6.07,14.04186
4.33063,6.07,13.94765
4.367262,6.07,13.85461
4.406976,6.07,13.76283
4.449725,6.07,13.67244
4.495463,6.07,13.58352
4.544139,6.07,13.49617
4.5957,6.07,13.41049
4.650087,6.07,13.32658
4.707241,6.07,13.24453
4.767097,6.07,13.16443
4.82959,6.07,13.08636
4.894649,6.07,13.01043
4.962203,6.07,12.9367
5.032177,6.07,12.86527
5.104493,6.07,12.79621
5.179069,6.07,12.72959
5.255826,6.07,12.6655
5.334674,6.07,12.604
5.415529,6.07,12.54517
5.4983,6.07,12.48906
5.582894,6.07,12.43574
5.669218,6.07,12.38527
5.757176,6.07,12.33771
5.846671,6.07,12.2931
5.937603,6.07,12.2515
6.029871,6.07,12.21296
6.123371,6.07,12.17751
6.218001,6.07,12.14519
6.313656,6.07,12.11605
6.410229,6.07,12.09011
6.507612,6.07,12.06741
6.6057,6.07,12.04796
6.70438,6.07,12.0318
6.803544,6.07,12.01893
6.903081,6.07,12.00937
7.002882,6.07,12.00313
7.102835,6.07,12.00023
7.202829,6.07,12.00066
7.302753,6.07,12.00442
7.402497,6.07,12.01151
7.501949,6.07,12.02191
7.600999,6.07,12.03563
7.699537,6.07,12.05264
7.797453,6.07,12.07293
7.894639,6.07,12.09646
7.990988,6.07,12.12323
8.08639,6.07,12.15319
8.18074,6.07,12.18631
8.273934,6.07,12.22256
8.365869,6.07,12.26189
8.456441,6.07,12.30427
8.54555,6.07,12.34964
8.633099,6.07,12.39795
8.718988,6.07,12.44916
8.803123,6.07,12.5032
8.88541,6.07,12.56001
8.965759,6.07,12.61954
9.044079,6.07,12.68171
9.120283,6.07,12.74645
9.194288,6.07,12.8137
9.26601,6.07,12.88338
9.33537,6.07,12.95541
9.40229,6.07,13.02971
9.466698,6.07,13.1062
9.528521,6.07,13.1848
9.587689,6.07,13.26541
9.644138,6.07,13.34794
9.697805,6.07,13.43232
9.748631,6.07,13.51843
9.796558,6.07,13.60619
9.841535,6.07,13.6955
9.883509,6.07,13.78626
9.922436,6.07,13.87837
9.958271,6.07,13.97173
9.990974,6.07,14.06622
10.02051,6.07,14.16175
10.04685,6.07,14.25822
10.06995,6.07,14.35551
10.08981,6.07,14.45351
10.10638,6.07,14.55213
10.11966,6.07,14.65124
10.12963,6.07,14.75073
10.13627,6.07,14.85051
10.13959,6.07,14.95045
10.13958,6.07,15.05044
10.13623,6.07,15.15038
10.12955,6.07,15.25015
10.11955,6.07,15.34965
10.10625,6.07,15.44876
10.08964,6.07,15.54736
10.06976,6.07,15.64536
10.04663,6.07,15.74264
10.02026,6.07,15.8391
9.990697,6.07,15.93463
9.957965,6.07,16.02911
9.922103,6.07,16.12245
9.883149,6.07,16.21455
9.841147,6.07,16.3053
9.796145,6.07,16.39459
9.748192,6.07,16.48234
9.697341,6.07,16.56844
9.643649,6.07,16.6528
9.587174,6.07,16.73532
9.527982,6.07,16.81591
