u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
68.33333333333333,118.33333333333333,17.09090909090909,124.81818181818181,114.55555555555556,78.44444444444444,121.2,38.0,35.125,37.125,34.4,78.8,76.5,78.5
68.33333333333333,118.33333333333333,15.363636363636363,126.0,120.66666666666667,80.16666666666667,120.4,38.2,34.4,37.2,33.0,78.66666666666667,74.6,77.8
68.33333333333333,118.33333333333333,14.6,126.3,119.0,80.25,118.85714285714286,38.42857142857143,33.0,38.0,32.666666666666664,78.83333333333333,74.66666666666667,78.16666666666667
68.33333333333333,118.33333333333333,13.0,126.5,118.33333333333333,80.55555555555556,118.0,39.333333333333336,32.375,38.25,31.8,79.6,74.33333333333333,79.66666666666667
68.33333333333333,118.33333333333333,12.428571428571429,126.71428571428571,117.44444444444444,80.77777777777777,116.0,40.0,31.5,38.25,30.5,80.0,73.0,80.0
68.33333333333333,118.33333333333333,10.666666666666666,127.66666666666667,116.33333333333333,80.83333333333333,115.0,39.6,29.5,39.0,29.0,80.5,71.0,80.0
68.33333333333333,118.33333333333333,9.0,128.0,113.8,81.6,113.33333333333333,39.666666666666664,28.5,39.5,27.333333333333332,81.33333333333333,70.0,80.0
68.33333333333333,118.33333333333333,7.0,128.0,112.66666666666667,82.33333333333333,111.5,40.0,27.333333333333332,39.666666666666664,26.5,81.5,68.66666666666667,80.66666666666667
68.33333333333333,118.33333333333333,,,111.66666666666667,82.33333333333333,112.75,39.75,26.0,40.0,25.0,81.75,67.5,81.0
68.33333333333333,118.33333333333333,,,110.33333333333333,82.66666666666667,110.83333333333333,40.333333333333336,24.5,40.5,23.5,82.5,55.6,79.0
68.33333333333333,118.33333333333333,,,109.0,83.25,110.0,40.6,23.666666666666668,41.333333333333336,22.5,82.5,52.25,78.5
68.33333333333333,118.33333333333333,,,107.5,83.5,106.5,41.5,22.5,41.5,21.5,83.5,54.0,79.8
68.42857142857143,118.57142857142857,,,106.6,83.8,105.5,42.5,21.5,42.5,20.166666666666668,83.83333333333333,50.5,79.25
