u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5
18.767676767676768,25.171717171717173,113.46728971962617,24.345794392523363,16.613333333333333,72.72,112.8641975308642,72.8395061728395,2.259259259259259,123.64814814814815,68.5,119.5
18.763440860215052,25.27956989247312,113.15151515151516,25.161616161616163,16.4,73.275,113.78048780487805,73.36585365853658,2.5,124.5,68.5,120.5
18.58888888888889,25.58888888888889,112.87755102040816,25.816326530612244,16.51219512195122,73.70731707317073,113.2439024390244,73.9390243902439,2.3181818181818183,124.77272727272727,68.57142857142857,120.0
18.967032967032967,26.571428571428573,112.96875,26.65625,16.271604938271604,74.65432098765432,113.48837209302326,74.62790697674419,2.282051282051282,125.1025641025641,68.57142857142857,120.0
19.02061855670103,27.34020618556701,112.47252747252747,27.45054945054945,16.5,75.34146341463415,113.66265060240964,75.04819277108433,2.21875,125.6875,68.57142857142857,120.0
19.125,27.71590909090909,112.53763440860214,27.537634408602152,16.363636363636363,75.67532467532467,113.24,76.02666666666667,1.962962962962963,125.85185185185185,68.57142857142857,120.0
19.611764705882354,28.4,112.65882352941176,28.388235294117646,16.445945945945947,76.14864864864865,113.46052631578948,76.23684210526316,1.7777777777777777,126.61111111111111,68.5,119.5
19.808988764044944,29.370786516853933,112.41573033707866,29.44943820224719,16.5,76.70833333333333,113.75308641975309,76.77777777777777,1.5,126.85714285714286,68.5,119.5
19.593023255813954,29.837209302325583,112.31818181818181,29.795454545454547,16.531645569620252,77.36708860759494,113.63636363636364,77.66233766233766,1.3,127.2,68.5,119.5
19.83695652173913,30.434782608695652,112.27380952380952,30.44047619047619,16.52,77.78666666666666,113.61111111111111,77.97222222222223,1.1666666666666667,127.66666666666667,68.5,119.5
20.022222222222222,30.91111111111111,112.34939759036145,31.349397590361445,16.61764705882353,78.48529411764706,113.67105263157895,78.52631578947368,0.5,128.0,68.5,119.5
20.10989010989011,31.560439560439562,112.22093023255815,31.569767441860463,16.397260273972602,79.06849315068493,113.8974358974359,79.2051282051282,NaN,NaN,68.5,119.5
20.10112359550562,31.93258426966292,112.11538461538461,32.08974358974359,16.472972972972972,79.8108108108108,113.62666666666667,79.68,NaN,NaN,68.5,119.5
20.10843373493976,32.903614457831324,111.9620253164557,32.88607594936709,16.571428571428573,80.4,113.54285714285714,79.92857142857143,NaN,NaN,68.5,119.5
20.3625,33.35,112.06172839506173,33.41975308641975,16.6984126984127,80.92063492063492,113.78666666666666,80.56,NaN,NaN,68.5,119.5
20.4125,33.825,111.95121951219512,33.84146341463415,16.782608695652176,81.81159420289855,113.56944444444444,81.47222222222223,NaN,NaN,68.5,119.5
20.419753086419753,34.407407407407405,111.75641025641026,34.69230769230769,16.567164179104477,82.31343283582089,113.25373134328358,81.8955223880597,NaN,NaN,68.5,119.5
20.4390243902439,34.71951219512195,111.71604938271605,34.876543209876544,16.692307692307693,82.46153846153847,113.3,82.1,NaN,NaN,68.5,119.5
20.623529411764707,35.16470588235294,111.67073170731707,35.048780487804876,16.62686567164179,82.65671641791045,113.70270270270271,82.82432432432432,NaN,NaN,68.5,119.5
20.705128205128204,35.833333333333336,111.28169014084507,36.140845070422536,16.808823529411764,83.58823529411765,113.69736842105263,83.19736842105263,NaN,NaN,68.5,119.5
20.818181818181817,36.62337662337662,111.43478260869566,36.47826086956522,16.59090909090909,84.13636363636364,113.13636363636364,83.66666666666667,NaN,NaN,68.5,119.5
20.73972602739726,36.89041095890411,111.3625,37.2875,16.887096774193548,84.59677419354838,113.43661971830986,84.21126760563381,NaN,NaN,68.5,119.5
20.7012987012987,37.44155844155844,111.32876712328768,37.863013698630134,16.53846153846154,85.12307692307692,113.59722222222223,84.61111111111111,NaN,NaN,68.5,119.5
20.8,37.733333333333334,111.28378378378379,38.28378378378378,16.65671641791045,85.74626865671642,113.56944444444444,85.31944444444444,NaN,NaN,68.5,119.5
20.91549295774648,38.478873239436616,111.20270270270271,38.87837837837838,16.59090909090909,86.06060606060606,114.08695652173913,85.95652173913044,NaN,NaN,68.42857142857143,119.14285714285714
20.945205479452056,38.83561643835616,111.10526315789474,39.19736842105263,16.630769230769232,86.41538461538461,114.26388888888889,86.29166666666667,NaN,NaN,68.42857142857143,120.0
21.04,39.38666666666666,110.92105263157895,39.73684210526316,16.58823529411765,86.75,114.25,86.55555555555556,NaN,NaN,68.42857142857143,120.0
21.08695652173913,39.79710144927536,110.93150684931507,39.93150684931507,16.55223880597015,87.22388059701493,115.10526315789474,87.5,NaN,NaN,68.33333333333333,119.5
21.08955223880597,40.23880597014925,111.08695652173913,40.3768115942029,16.727272727272727,87.84848484848484,114.91549295774648,87.78873239436619,NaN,NaN,68.5,118.66666666666667
21.125,40.734375,110.92753623188406,40.88405797101449,16.65625,88.140625,114.94202898550725,88.15942028985508,NaN,NaN,68.5,118.66666666666667
21.147058823529413,40.955882352941174,111.02739726027397,41.16438356164384,16.5,88.5,114.91549295774648,88.47887323943662,NaN,NaN,68.5,118.66666666666667
21.104477611940297,41.0,110.83823529411765,41.6764705882353,16.723076923076924,88.6923076923077,114.90140845070422,88.66197183098592,NaN,NaN,68.5,118.66666666666667
21.211267605633804,41.49295774647887,110.9,41.957142857142856,16.606060606060606,88.95454545454545,115.01449275362319,88.82608695652173,NaN,NaN,68.5,118.66666666666667
21.285714285714285,41.92063492063492,110.72857142857143,42.3,16.53030303030303,89.42424242424242,114.88571428571429,89.57142857142857,NaN,NaN,68.66666666666667,118.88888888888889
