0,1,2
7.6937768852299095,4.261016699735239,24.11023216251307
7.836507622699565,4.4114606839815,23.491091655296568
7.968962751145767,4.611863627858849,23.726235879573288
8.12379255927647,4.771243983234346,23.714338106127073
8.270402687608593,4.9421198384049045,23.975942864219164
8.300588731763995,4.915210356085912,23.49780979472867
8.598271125900238,5.342478243943927,25.454461375961657
8.710192069280943,5.051512601940394,23.575268545437687
8.82485963790333,5.02530397433518,23.997174080322278
8.904637585364014,4.934138358406273,23.80142250625047
8.972608809331238,4.926179629943623,24.267795583964823
9.149608442063517,4.444095748230803,24.71508721043988
9.162856141926637,4.460628390634717,25.806363596173085
9.17511202082202,3.988052745858397,24.738525110317486
9.142415297056678,3.8047879996607112,24.086470644907596
9.1724969000171,3.5493926734502104,24.01964860813658
9.163210133875868,3.27986555277118,23.74260470809964
9.125974952243228,2.9069788175013245,23.39867564543883
9.263219761764837,2.744741638326577,24.11817891508239
9.136092329592486,2.4677461469587287,23.349488761644775
9.144945102186018,2.3492274459845786,24.077013767169806
9.085485113018324,2.11712237696617,24.214391682089353
9.085680259871323,1.967994623742439,24.750532023229212
9.072110757696016,1.8384200778545392,25.10879945395098
9.015271523973247,1.622526307231288,24.658892764251835
8.893083295441931,1.4927377582412453,24.051901001998882
8.885792271131097,1.461819935834117,24.314691051856187
8.76058305097293,1.4182577450910303,23.344120365634634
8.671446180843873,1.3845437689510651,23.682379257044357
8.565239918039225,1.4091968866996845,23.969677538655674
8.499047621278267,1.445535497197326,25.044282420658785
8.318030144478211,1.6346759698415696,23.014359984864228
8.261986877111083,1.7203904523319657,23.90267606067311
8.122290423349273,1.900870855545655,23.376344601472717
8.000251004896581,2.0829987184860554,24.5587653277703
7.874493544607033,2.283398150679479,23.280854011355505
7.762534184148096,2.513195115923414,24.42088857686554
7.509260160571753,2.7848698316133964,23.90128634346805
7.3081253560145605,3.0786452385962977,23.834776550211565
7.2241135250818465,3.288511494534835,23.602795378637406
7.15307424600985,3.476395093664113,23.545381149922786
6.988823771563222,3.752296886237859,23.81692296417405
6.827147313782194,4.020020386720942,24.07772694756384
6.73675611606902,4.194777382551144,23.545704603008527
6.646997385804704,4.555709017528354,24.127544727464553
6.560006151314918,4.577870991108024,23.023921175832225
6.451686271459203,4.6790196604127585,22.5060605132568
6.299049868893432,4.811716600233159,22.41853592655372
6.065893327102479,5.094939565387076,23.057356180144772
5.914666293055971,5.18683964843794,22.952699173879868
5.9109784836381305,5.058368689583168,22.10615514931823
5.779444186771127,5.1676624741413635,22.641148817586185
5.648292662363136,5.184041407212168,22.552977109450776
5.604398287613647,5.066347011709911,22.074504789116016
5.640202986145053,4.9187667176829795,21.623632616142963
5.358001332103623,5.006089012595851,22.76283913667409
5.409503264854458,4.738137436485145,22.12287093937982
5.282245518635378,4.696700260350835,22.838576700755116
5.325990674130247,4.360637297451888,22.144923012147704
5.23520181693987,4.239691191835863,22.728355538524983
5.13449106407477,4.055583668582883,23.370838203229884
5.187738721862763,3.6210447712746,22.750726880933236
5.261051330074931,3.266162341566834,22.224927409818214
5.320913445562738,2.9674788235220366,21.916949000614977
5.282039885888494,2.8344309102359486,22.11791304390984
5.161213491215295,2.6211486945096563,22.722062333192515
5.348673542213582,2.318936072760072,22.344921378172003
5.608159054572062,2.061407411560986,21.60759903696467
5.5370621193822975,1.8861169826548956,22.038320029052272
5.444835121659837,1.6840244633243724,22.750334579690062
5.506677642945995,1.5803047241656563,23.02918776121823
5.600914697263659,1.4469930104343105,22.384272352422688
5.688411775509654,1.3831832963924113,22.325034259304847
5.730720972569315,1.293315570158731,22.707147380397934
5.778141082143165,1.3008270602080467,22.7630520818582
5.9380287654296415,1.2848130340444985,22.481587368777518
5.980656749636497,1.3014452306113546,23.214916488439602
6.067943036312745,1.4001258759558706,23.381273997166197
6.250640922536309,1.5103455446684686,22.931488125147066
6.2612623004914445,1.5585238452510077,23.88840346129215
6.528838992210538,1.7268726252503805,22.84239905286391
6.546782958726113,1.9794377398449474,24.031574236394377
6.739322771052859,2.2279320129842666,23.340533355482137
6.831731925909472,2.415011236181272,23.52937593134419
6.9930045228672455,2.6418484485780054,22.81292697578811
7.09376051319339,2.9326205661162454,22.906980508121283
7.311437281054772,3.1344229342718686,22.80157314610296
7.360053831925017,3.3989817186894973,23.32815009317506
7.4057664971715855,3.7699834154023963,24.082962424258945
7.55425292329414,3.919582774678992,23.355032890113673
7.625919622173435,4.182961822478676,23.63159920869867
7.788128411588967,4.394925057423173,23.748415746942136
7.931768532066106,4.630308301256456,24.07983450912402
8.087442758026116,4.890182794559539,24.719384338688833
8.223874909453341,5.006327177855959,24.50138895708701
8.336202569236349,5.021295622541094,24.077106576902803
8.453150903294889,5.065190773856484,24.030553897239052
8.567306964359917,5.2427202952622975,24.774625307227495
8.633425972095164,5.148393496174202,24.027691289379824
8.720367163026253,5.278671375703453,24.95779264557622
8.806365301508155,5.312689672049275,25.552909418027053
8.900646218574288,4.912596362804617,23.665085888186002
8.958369461165605,4.962794591123351,24.50233098947311
9.024511546928048,4.754267797141792,24.290509800489463
9.10332114715747,4.714545683572063,24.750125432147126
9.178265228421042,4.538433628402737,25.159064986482424
9.19019018868876,4.416141820365016,25.563640066506917
9.148089750000725,4.111293438715642,24.65657524279948
9.166080502174834,3.8479072445455893,24.468532606178233
9.123477036566943,3.5629820099587692,23.773678466018385
9.16592141198494,3.3566106632848816,23.93998579373962
9.14918922093762,3.0409559687387,23.69054909997252
9.206528149219189,2.717697126416842,23.978654013857206
9.168107418021624,2.509492650320281,23.615481388409215
9.156573146503206,2.3170131262423492,23.41391183896336
9.079599673514082,2.135763161155509,24.219459999197575
9.09132031846187,1.9914092892361954,24.71706332953264
9.06924689387859,1.810923561876729,24.503847931180466
9.02173731496735,1.6505088103188095,24.57906508902327
8.946678814742318,1.5300812253761098,24.20963312285558
8.82725682581254,1.4790288101111022,24.109300658636577
8.810447700322307,1.3556494077233603,24.792095978722706
