u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
33.5,57.5,56.0,58.0,78.5,57.5,56.0,80.0,55.5,35.5
34.0,57.0,56.5,57.5,78.5,57.5,56.0,79.0,56.0,35.0
34.5,56.5,57.0,56.0,78.0,57.0,56.0,78.0,56.0,34.5
35.0,56.0,57.0,56.0,78.0,56.0,56.5,77.5,57.0,33.0
35.0,55.5,57.0,56.0,78.0,56.0,56.5,77.5,57.0,33.0
36.0,55.0,57.5,55.5,80.0,55.0,58.0,77.0,57.5,33.0
36.0,55.0,58.0,55.0,80.0,55.0,58.0,77.0,58.0,33.0
36.5,54.5,59.0,56.0,80.5,55.0,59.0,77.0,59.0,33.0
37.0,55.0,59.5,56.0,81.0,56.0,59.0,77.0,59.0,33.0
37.5,56.0,60.0,55.5,81.0,56.0,60.0,78.0,59.0,33.0
38.0,56.5,61.0,57.0,83.0,57.0,60.0,78.0,60.5,33.5
39.0,57.5,61.0,57.0,83.0,57.0,61.0,79.0,61.0,35.0
40.0,58.0,62.0,59.0,84.5,58.5,62.5,80.5,62.0,36.0
41.0,60.0,63.0,60.0,85.0,60.0,63.0,82.0,63.0,38.0
41.0,61.0,63.0,61.0,85.0,61.0,63.0,83.0,63.0,39.0
42.0,63.0,64.0,62.5,86.0,63.0,63.5,85.0,64.0,40.0
42.0,64.0,64.0,64.0,87.0,64.0,64.0,86.0,64.0,42.0
42.0,66.0,65.0,65.5,88.0,66.0,65.5,87.5,65.0,43.0
44.0,67.0,66.0,67.5,89.0,67.0,66.0,90.0,66.0,45.0
45.0,69.0,67.0,68.5,89.0,69.0,67.0,91.0,67.0,46.5
46.0,70.0,68.0,70.0,90.0,70.0,68.0,92.0,68.0,48.0
46.5,71.5,68.5,71.5,90.5,71.5,69.0,94.0,68.5,49.5
46.0,73.0,69.0,73.0,92.0,73.0,69.0,95.5,68.5,50.5
48.0,74.0,70.0,74.0,92.5,74.0,70.0,96.0,70.0,52.0
48.5,75.5,70.5,75.0,93.0,75.5,70.5,97.5,70.5,53.5
49.0,76.0,71.0,76.0,94.0,76.0,71.0,99.0,71.0,54.0
50.0,77.0,72.0,76.0,94.5,77.0,72.5,99.5,72.0,54.0
50.5,77.5,72.5,77.5,95.0,77.5,72.5,99.5,72.0,55.0
50.5,77.5,73.0,77.0,96.0,78.0,73.0,100.0,73.0,55.5
51.5,77.5,74.0,77.5,96.5,78.5,74.0,100.0,74.0,55.5
52.5,77.5,74.5,77.5,97.0,78.0,74.5,100.5,74.0,55.5
52.5,77.5,74.5,77.5,98.0,77.5,75.0,101.0,74.5,55.5
53.0,77.0,75.0,77.0,98.0,77.0,76.0,100.0,75.0,55.0
54.0,76.0,76.0,76.0,98.5,77.0,76.0,99.0,76.0,54.0
54.0,76.0,76.0,75.5,99.0,76.0,76.5,98.5,76.0,53.5
54.5,74.5,77.0,74.0,100.0,75.0,77.0,97.0,77.0,52.0
54.5,73.5,76.5,73.0,99.5,73.5,77.0,96.0,77.0,51.0
54.5,72.0,77.0,72.0,100.0,72.0,77.0,94.0,77.0,50.0
54.5,70.5,77.0,71.0,100.0,72.0,77.0,93.0,77.5,49.0
55.0,69.0,77.0,69.0,100.0,69.0,77.5,91.5,77.0,47.0
55.0,67.0,77.0,68.0,101.0,68.0,77.0,90.0,77.0,45.0
55.0,66.0,77.0,66.0,101.0,66.0,77.0,88.0,77.0,44.0
55.0,65.0,77.5,64.5,101.0,64.0,77.0,87.0,77.5,42.5
55.0,63.0,77.0,63.0,101.0,63.0,77.0,85.0,77.5,40.5
55.0,62.0,77.0,62.0,101.0,61.0,77.0,84.0,77.5,38.5
55.0,60.5,77.0,60.0,100.0,60.0,77.0,82.0,77.0,38.0
55.0,59.0,77.0,59.0,99.5,58.5,77.0,81.0,77.0,37.0
54.0,58.0,76.0,58.0,100.0,58.0,76.0,80.0,76.0,36.0
53.0,57.0,75.0,57.0,99.0,57.0,75.0,79.0,76.0,35.0
53.0,57.0,75.0,57.0,98.0,56.0,75.5,78.5,76.0,34.0
53.0,55.5,75.0,56.0,98.0,55.0,74.5,77.0,75.0,33.0
52.5,55.0,74.0,55.0,97.0,55.0,74.5,76.5,75.0,32.5
52.0,55.0,74.0,55.0,97.0,54.0,73.5,76.5,74.0,32.0
51.5,54.5,73.5,54.5,96.0,55.0,73.5,76.5,73.5,32.5
51.0,55.0,73.5,54.5,95.5,54.5,73.0,77.0,73.0,33.0
50.0,55.0,73.0,55.0,95.5,54.5,72.5,76.5,73.0,32.5
49.5,56.0,72.0,56.0,95.0,56.0,72.0,78.0,72.0,34.0
49.5,56.5,71.5,56.5,93.5,56.5,71.0,78.0,71.0,34.5
48.0,57.5,70.0,58.0,93.0,58.0,70.0,79.0,70.0,35.0
47.5,58.5,70.0,59.0,92.0,59.0,69.5,80.5,69.0,37.0
46.5,60.5,69.0,60.0,92.0,60.0,68.5,82.5,68.0,38.0
46.0,61.0,68.0,61.0,90.5,61.0,68.0,83.0,68.0,40.0
45.0,63.0,67.5,62.5,90.0,62.0,67.0,85.0,67.0,40.5
44.5,64.0,67.0,63.5,89.0,64.0,67.0,86.0,67.0,42.0
43.5,65.5,66.0,65.5,89.0,66.0,65.5,87.5,65.5,43.5
42.0,67.0,64.0,67.0,88.0,67.0,64.0,89.0,65.0,45.0
42.0,68.0,64.5,68.0,86.5,68.0,64.0,90.0,64.0,47.0
41.5,69.5,63.0,69.0,85.5,69.5,63.0,92.0,62.5,48.0
41.0,71.0,63.0,70.5,84.5,70.5,63.0,93.0,62.0,49.0
40.5,72.0,62.5,71.5,84.5,72.0,62.5,94.0,62.0,50.0
40.0,73.0,62.0,73.0,84.0,73.0,62.0,95.0,62.0,51.5
39.0,74.0,61.0,74.0,83.0,74.0,60.5,96.5,61.0,52.0
38.0,75.0,60.5,74.5,82.0,75.0,60.5,97.5,60.0,53.0
37.5,75.5,60.0,75.0,81.5,75.5,59.5,97.5,59.0,54.0
37.0,76.0,59.5,75.5,81.0,76.0,59.0,98.0,51.0,112.0
36.0,76.0,58.5,75.5,80.5,75.5,58.5,98.5,58.0,54.0
36.0,76.5,58.0,76.0,80.0,76.0,58.0,98.5,58.0,54.0
35.5,76.0,58.0,75.5,80.0,76.0,57.5,98.5,57.0,54.0
35.0,76.0,57.5,75.5,79.0,76.0,57.0,98.0,57.0,54.0
34.5,75.5,57.0,75.0,79.0,75.0,56.5,97.5,54.0,83.0
34.5,74.5,56.5,74.5,78.5,74.5,56.0,97.0,56.0,53.0
34.0,74.0,56.5,73.5,78.5,73.5,56.0,96.0,53.5,82.0
33.5,73.0,56.0,73.0,78.0,73.0,56.0,95.0,51.0,112.0
33.5,71.5,56.0,71.5,77.5,71.5,55.0,94.0,36.0,112.0
33.0,71.0,56.0,71.0,77.0,71.0,55.0,93.0,36.5,112.0
33.0,69.0,55.5,69.5,77.5,69.5,55.0,91.5,54.0,48.0
33.0,67.0,55.0,67.0,76.5,67.5,55.0,89.0,54.0,46.0
32.5,66.0,55.0,66.0,76.0,66.0,54.5,88.0,54.0,46.0
33.0,65.0,55.0,65.5,76.5,65.5,54.0,87.0,54.0,44.0
33.0,64.0,55.0,64.0,77.0,64.0,55.0,86.0,54.0,43.0
33.0,63.0,55.0,63.0,77.0,63.0,54.5,84.5,54.0,42.0
33.0,61.0,55.0,62.0,77.0,61.5,55.0,83.5,54.0,40.0
33.0,60.0,55.0,60.0,77.0,60.5,55.0,81.5,54.0,39.0
33.0,59.0,55.5,59.5,77.0,59.0,55.0,81.5,55.0,37.0
34.0,58.0,56.0,58.0,78.0,58.0,56.0,80.0,55.5,36.0
34.0,57.0,56.0,57.0,78.5,57.0,56.0,79.0,56.0,35.0
34.5,56.5,56.5,56.5,78.0,57.0,56.0,78.0,56.0,35.0
35.0,56.0,57.0,56.0,78.0,56.0,56.0,78.0,56.0,34.0
35.0,55.5,57.0,55.0,79.5,55.5,57.0,77.0,57.0,33.5
35.5,55.0,58.0,55.0,80.0,55.0,57.0,77.0,57.5,33.0
36.0,55.0,58.0,55.0,80.0,55.0,58.5,77.0,57.5,33.0
36.5,54.5,59.0,55.5,80.0,55.0,58.5,76.5,58.5,33.5
37.5,55.5,60.0,56.0,81.0,56.0,59.5,77.5,59.0,34.0
38.0,56.0,60.0,56.0,81.5,55.5,60.0,78.0,59.0,34.0
38.5,56.5,60.5,56.5,82.0,57.0,60.5,78.5,60.0,35.5
39.0,57.0,61.5,57.5,83.5,57.5,61.0,79.0,61.0,35.5
40.0,58.0,62.0,58.5,84.0,58.0,62.0,80.0,62.0,36.0
40.5,59.5,63.0,60.0,85.0,60.0,63.0,82.0,63.0,38.0
41.0,61.0,63.0,61.0,85.0,61.0,62.5,82.5,62.0,39.0
42.0,62.0,64.0,62.0,86.0,62.0,64.0,84.0,63.0,41.0
42.0,64.0,64.0,63.5,87.0,64.0,64.0,86.0,63.0,44.0
43.0,65.0,65.0,66.0,88.0,66.0,65.5,87.5,64.0,44.0
43.5,67.0,66.0,67.0,89.0,67.0,66.5,89.0,66.0,46.0
45.0,68.0,66.5,68.0,89.0,68.0,67.0,90.5,66.0,47.0
46.0,70.0,67.5,69.5,90.0,70.0,67.5,91.5,59.0,80.0
46.0,71.0,68.0,71.0,90.5,71.5,68.5,93.5,59.5,81.0
46.0,73.0,68.0,72.0,91.5,72.5,68.5,95.0,68.0,51.0
47.5,73.5,69.5,73.5,92.0,74.0,70.0,96.0,69.5,52.0
48.5,75.0,70.5,75.0,93.0,75.5,70.5,97.5,70.0,53.5
49.0,76.0,71.0,76.0,94.0,76.0,71.0,98.0,70.0,54.0
50.0,77.0,72.0,76.0,94.5,77.0,72.0,99.0,71.5,54.5
50.5,77.5,72.5,77.5,95.0,77.5,73.0,100.0,72.5,55.0
51.0,77.0,73.0,77.0,96.0,78.0,73.0,101.0,73.0,55.5
52.0,77.5,74.0,77.5,97.0,78.0,74.0,101.0,74.0,55.5
52.5,77.5,74.0,78.0,97.0,78.0,74.5,100.5,74.0,55.5
52.5,77.5,74.5,77.5,98.0,78.0,74.5,100.5,74.5,55.5
53.0,77.5,75.0,77.0,98.0,78.0,76.0,100.0,74.5,55.5
53.5,76.5,76.0,76.5,98.5,77.0,76.0,99.5,75.0,55.0
54.0,75.5,76.0,75.5,99.0,76.0,76.5,98.5,75.5,54.0
55.0,75.0,76.5,74.5,100.0,75.0,76.5,97.5,76.0,53.0
55.0,73.0,77.0,73.0,100.0,74.0,77.0,96.0,76.5,51.5
54.5,72.5,77.0,72.0,100.0,72.5,77.0,95.0,77.0,50.0
55.0,71.0,77.0,71.0,100.0,71.5,77.5,93.5,77.0,49.0
55.5,69.5,77.0,70.0,100.0,70.0,77.5,92.0,77.0,47.0
55.0,68.0,77.0,68.0,101.0,68.0,77.5,90.5,77.0,46.0
55.0,66.0,77.0,66.0,101.0,67.0,77.5,88.5,77.0,45.0
55.0,65.0,77.0,65.0,101.0,64.5,77.0,87.0,77.0,43.0
55.0,64.0,77.0,64.0,100.5,63.0,77.0,86.0,77.0,41.0
55.0,62.0,77.0,62.0,101.0,62.0,77.0,84.0,77.0,39.0
55.0,61.0,77.5,60.5,100.0,60.0,77.0,83.0,77.0,39.0
55.0,59.0,77.0,59.0,99.5,58.5,77.0,81.0,77.0,37.0
54.0,58.0,76.0,58.0,100.0,58.0,76.0,80.0,76.0,36.0
54.0,57.0,76.0,57.0,99.0,57.0,76.0,79.0,76.0,35.0
53.0,57.0,75.0,57.0,99.0,57.0,75.0,79.0,75.0,34.0
53.0,56.0,75.0,56.0,98.0,56.0,75.0,78.0,75.0,33.0
52.5,55.0,74.5,54.5,97.0,55.0,74.5,76.5,74.5,33.0
52.0,55.0,74.0,55.0,97.0,54.5,74.0,76.0,74.0,33.0
51.5,54.5,73.5,54.5,96.5,54.5,73.5,76.5,73.0,33.0
51.0,55.0,73.0,55.0,95.5,54.5,73.0,77.0,73.0,33.0
50.0,55.0,73.0,55.0,95.5,54.5,73.0,77.0,73.0,33.0
49.5,55.5,72.0,56.0,95.0,56.0,71.0,78.0,72.0,33.0
49.5,56.5,71.5,56.5,94.0,56.0,71.5,78.5,71.0,34.0
49.0,58.0,70.5,58.0,93.0,57.0,70.0,79.0,70.5,35.0
47.5,58.5,70.0,59.0,92.5,58.5,70.0,80.0,69.0,37.0
47.0,60.0,69.0,60.0,92.0,59.0,69.0,82.0,68.0,38.0
46.5,60.5,68.5,60.5,91.0,61.0,68.0,83.0,68.0,40.0
45.5,62.0,68.0,62.0,90.0,62.0,67.0,84.0,67.0,40.5
45.0,63.5,66.5,63.5,89.0,64.0,67.0,86.0,58.5,77.5
43.5,65.5,66.0,65.0,89.0,65.0,66.0,87.0,65.0,44.0
43.0,67.0,64.5,66.5,88.0,66.0,65.0,89.0,64.0,45.0
42.0,68.0,64.5,67.5,87.0,68.0,64.5,90.0,64.0,47.0
41.5,69.0,64.0,69.0,85.5,69.5,64.0,92.0,63.0,48.0
41.0,71.0,63.0,70.0,85.0,71.0,63.0,93.0,62.0,49.0
40.5,71.5,62.5,71.5,84.5,71.5,62.5,94.0,57.0,81.0
40.5,73.0,62.5,72.5,84.0,73.0,62.0,95.0,62.0,51.0
39.0,74.0,62.0,74.0,83.5,74.0,61.0,96.0,60.0,52.0
38.5,74.5,60.5,74.5,82.5,74.5,60.0,97.0,36.0,112.0
37.5,75.5,60.0,75.0,82.0,75.0,59.5,97.5,36.0,112.0
37.0,76.0,59.5,75.5,81.5,75.5,59.0,98.0,55.5,83.0
36.5,76.0,58.5,75.5,80.5,75.5,58.5,98.5,21.0,112.0
36.0,76.0,58.5,75.5,80.0,76.0,58.0,98.0,21.0,112.0
36.0,76.0,58.0,76.0,80.0,76.0,57.5,98.5,54.0,83.0
35.0,76.0,57.5,75.5,79.5,75.5,57.5,98.0,57.0,54.0
34.5,75.5,57.0,75.0,79.0,75.0,56.5,97.5,51.0,112.0
34.5,74.5,56.5,74.5,78.5,74.5,56.5,97.5,36.0,112.0
34.0,74.0,56.5,73.5,78.5,73.5,56.0,96.0,36.0,112.0
34.0,73.0,56.0,73.0,78.0,73.0,56.0,95.5,36.0,112.0
33.5,72.0,56.0,71.5,78.0,72.0,55.5,94.0,36.0,112.0
33.5,71.0,55.5,71.0,77.0,71.0,55.0,93.0,20.0,112.0
33.0,69.5,55.5,69.5,77.5,69.5,55.0,92.0,36.0,112.0
33.0,68.0,55.0,68.0,77.0,68.0,55.0,89.5,54.0,46.0
32.5,66.5,54.5,66.5,77.0,67.0,55.0,88.0,54.0,45.0
33.0,66.0,55.0,65.5,76.5,65.5,55.0,87.0,55.0,44.0
33.0,64.0,55.0,64.5,77.0,64.0,55.0,86.0,54.5,43.0
33.0,63.0,55.0,63.5,77.0,63.0,55.0,85.0,55.0,42.0
33.0,62.0,55.0,62.0,77.0,61.5,55.0,83.5,54.5,40.0
33.0,60.0,55.0,61.0,77.0,61.0,55.0,82.0,54.5,38.5
33.0,60.0,55.0,59.0,77.0,59.0,55.0,81.5,54.0,38.0
34.0,58.0,56.0,59.0,78.0,58.0,56.0,81.0,55.5,36.5
34.0,57.0,56.5,57.5,78.5,57.5,56.0,79.0,56.0,35.5
34.5,56.5,56.0,57.0,78.0,57.0,56.0,78.0,56.0,35.0
35.0,56.0,57.0,56.0,78.0,56.0,56.0,78.0,56.0,34.5
35.0,56.0,57.5,55.5,79.5,55.5,57.0,78.0,57.0,33.0
36.0,55.0,57.5,55.5,79.0,55.0,57.5,77.5,57.0,33.0
36.0,55.0,58.0,55.0,80.0,55.0,58.0,77.0,57.0,33.0
36.0,55.0,58.0,55.0,80.0,55.0,58.5,76.5,58.0,33.0
37.0,55.5,59.0,56.0,81.0,56.0,59.0,77.0,59.0,33.0
38.0,56.0,60.0,56.0,81.0,56.0,60.0,78.0,59.0,34.0
38.0,56.0,60.5,56.5,82.0,56.5,61.0,78.0,60.0,35.0
39.0,57.0,61.0,57.0,83.0,57.0,61.0,79.0,61.0,35.0
40.0,58.0,62.0,58.0,84.0,58.0,62.0,80.0,61.5,36.0
40.5,59.5,63.0,60.0,84.5,59.5,62.5,80.5,62.0,37.0
40.5,60.5,62.5,60.5,85.0,61.0,62.5,82.5,62.0,39.0
42.0,62.0,63.5,62.0,86.0,62.0,63.0,84.0,63.0,40.0
42.5,63.5,64.0,63.5,86.0,64.0,64.0,86.0,64.0,42.0
43.0,65.0,65.0,65.0,87.0,65.0,65.0,87.0,64.5,43.5
42.5,66.5,65.5,66.0,89.0,66.0,65.5,88.0,66.0,44.0
45.0,68.0,67.0,68.0,89.0,68.0,66.5,90.0,66.0,46.5
45.0,69.0,67.0,69.0,90.0,69.5,67.0,92.0,66.5,48.0
46.0,71.0,68.0,71.0,90.0,71.0,68.5,93.5,68.0,49.5
46.5,72.0,69.0,72.0,91.0,72.0,68.0,95.0,68.0,50.5
47.0,73.5,69.0,73.0,92.0,73.5,69.0,95.5,69.0,52.0
48.0,75.0,70.5,74.5,92.5,75.0,70.0,97.0,70.0,53.0
48.5,75.5,70.5,75.5,94.0,76.0,71.0,98.0,70.0,54.0
49.5,76.5,71.5,76.0,94.5,77.0,72.0,99.0,71.0,55.0
50.0,77.0,72.5,77.0,95.0,77.0,72.5,99.5,72.0,55.5
50.5,77.5,72.5,77.5,96.0,78.0,73.0,100.0,61.5,84.0
51.0,77.5,73.5,77.5,96.0,78.0,74.0,101.0,72.0,56.0
52.0,77.5,74.0,77.5,96.5,78.5,74.5,100.5,73.0,56.0
52.5,77.5,74.5,77.5,97.5,78.0,75.0,101.0,74.0,56.0
53.0,77.5,75.0,77.5,98.0,78.0,75.5,100.0,74.5,56.0
53.5,77.0,75.5,77.0,98.0,77.0,76.0,100.0,75.0,55.0
54.0,75.5,76.0,75.5,99.0,76.0,76.5,99.0,75.0,54.0
55.0,75.0,76.5,74.5,100.0,75.0,76.5,97.5,76.0,53.0
54.0,74.0,77.0,73.5,100.0,74.0,77.0,96.0,76.5,52.0
54.5,72.5,77.0,72.0,100.0,73.0,77.0,95.0,76.0,52.0
55.5,71.5,77.0,71.0,100.0,72.0,77.5,93.5,76.0,50.0
55.0,70.0,77.0,70.0,100.0,70.0,77.0,92.0,76.5,49.0
55.0,68.0,77.0,68.0,101.0,68.0,77.5,91.0,77.0,47.0
55.0,67.0,77.0,66.5,101.0,67.0,77.0,89.0,77.0,45.0
55.5,65.5,77.5,65.5,101.0,65.0,77.0,87.0,77.0,43.0
55.0,64.0,77.0,64.0,101.0,64.0,77.5,86.5,76.0,42.0
55.0,62.5,77.5,62.5,101.0,62.0,77.5,84.5,77.0,41.0
55.0,61.0,77.0,61.0,100.0,60.5,77.0,83.0,77.0,39.0
55.0,60.0,77.0,60.0,100.0,59.0,77.0,82.0,76.5,37.5
54.0,59.0,76.0,59.0,100.0,58.0,77.0,81.0,76.0,37.0
54.0,57.0,76.0,58.0,99.0,57.0,76.0,80.0,76.0,36.0
53.0,57.0,75.0,57.0,99.0,57.0,75.0,79.0,75.0,34.0
53.0,56.5,75.0,56.5,98.0,56.0,75.0,78.5,75.0,33.0
53.0,55.0,75.0,55.0,98.0,55.0,74.5,76.5,74.5,33.0
52.0,55.0,74.0,55.0,97.0,54.5,74.0,77.0,74.0,33.0
51.5,54.5,73.5,54.5,96.5,54.5,73.5,76.5,74.0,32.0
51.5,54.5,73.5,54.5,95.5,54.5,73.5,76.5,73.0,33.0
51.0,55.0,73.0,55.0,95.5,54.5,73.0,77.0,73.0,33.0
50.0,55.0,71.5,55.5,95.0,55.0,72.0,77.5,72.0,33.0
49.0,56.0,71.0,56.0,94.0,56.0,71.0,78.0,71.0,34.0
49.0,57.0,70.5,57.0,93.5,56.5,70.5,79.0,71.0,35.0
47.5,58.0,70.0,58.0,92.5,58.5,70.0,80.0,69.0,36.0
47.0,60.0,69.5,59.5,92.0,59.0,69.0,81.0,69.0,37.0
46.5,60.5,68.5,60.5,91.0,60.5,68.5,82.5,68.5,38.5
46.0,62.0,68.0,62.0,90.0,62.0,68.0,83.0,68.0,39.0
45.0,63.5,67.0,63.0,89.0,63.5,67.0,85.0,67.0,41.0
44.0,65.0,66.0,65.0,88.5,64.5,66.0,87.0,66.0,43.0
43.0,66.0,65.0,66.0,88.5,66.0,65.0,88.0,65.0,44.0
42.5,67.5,64.5,67.5,87.0,67.5,64.5,89.5,64.0,46.0
42.0,69.0,64.0,69.0,86.0,69.0,64.0,91.0,64.0,47.0
41.0,70.0,63.0,70.0,85.0,70.0,63.0,92.0,63.0,48.0
40.5,71.5,62.0,71.0,84.5,71.5,62.5,93.5,62.5,49.5
40.5,72.5,63.0,72.0,84.5,72.5,62.0,95.0,62.0,51.0
39.0,74.0,62.0,73.5,84.0,74.0,61.0,96.0,61.0,52.0
38.5,74.5,60.5,74.5,82.5,74.5,60.5,96.5,55.5,82.5
38.0,75.0,60.0,75.0,82.0,75.0,60.0,97.5,36.0,112.0
37.5,75.5,59.5,75.5,81.5,75.5,59.0,98.0,51.0,112.0
37.0,76.0,59.0,76.0,80.5,75.5,59.0,98.0,36.0,112.0
36.0,76.0,58.5,75.5,80.0,76.0,58.0,98.0,35.5,112.0
36.0,76.0,58.0,76.0,80.0,75.5,58.0,98.0,51.0,112.0
35.5,76.0,57.5,75.5,79.5,75.5,57.0,98.0,51.0,112.0
34.5,75.5,57.0,75.0,79.0,75.0,56.5,97.5,21.0,112.0
34.5,75.5,57.0,75.0,78.5,75.0,56.5,97.5,36.0,112.0
34.0,74.0,56.0,74.0,78.5,74.0,56.0,96.0,51.0,112.0
33.5,73.5,56.0,73.0,78.0,73.0,56.0,95.0,56.0,52.0
33.5,72.5,56.0,71.5,78.0,72.0,55.5,94.5,38.0,81.5
33.0,71.0,55.5,71.0,77.5,71.0,55.5,93.5,55.0,50.0
33.0,70.0,55.5,69.5,77.0,70.0,55.0,92.0,21.0,112.0
33.0,68.0,55.0,68.0,77.0,68.0,55.0,90.5,54.0,47.0
32.5,67.5,55.0,67.0,76.5,67.5,54.5,89.0,54.0,46.0
32.5,66.0,55.0,66.0,76.0,66.0,55.0,87.5,54.0,45.0
33.0,65.0,55.0,65.0,76.5,64.5,55.0,86.5,54.0,43.0
33.0,63.0,55.5,63.5,77.0,63.0,55.0,85.0,54.0,42.0
33.0,62.0,55.0,62.0,77.0,62.0,55.0,84.0,54.0,41.0
33.0,61.0,55.0,61.5,77.0,61.0,55.0,82.0,54.0,39.0
33.0,59.5,55.5,59.5,77.0,59.5,55.0,81.5,54.0,38.0
34.0,58.0,56.0,59.0,77.0,59.0,56.0,80.0,56.0,37.0
33.5,57.5,56.0,58.0,78.0,57.5,56.0,79.5,56.0,35.5
34.0,57.0,56.0,57.0,78.0,57.0,56.0,78.0,56.0,35.0
34.5,56.5,57.0,56.0,78.5,56.5,56.0,78.0,56.0,35.0
34.5,55.5,57.5,55.5,79.5,55.5,57.0,77.5,57.0,33.0
35.0,55.0,57.5,55.5,79.5,55.5,57.5,77.0,57.0,33.0
36.0,55.0,58.0,55.0,80.0,55.0,58.0,77.0,57.0,33.0
36.0,55.0,58.5,55.0,80.0,55.0,58.0,77.0,58.0,33.0
37.0,55.5,59.0,56.0,81.0,56.0,58.5,77.0,58.5,33.5
38.0,56.0,60.0,56.0,81.0,56.0,59.5,77.5,59.0,34.0
38.0,56.0,60.0,56.0,82.0,56.0,60.5,78.0,60.0,34.0
38.0,57.0,61.0,57.0,83.0,57.0,61.0,79.0,61.0,35.0
40.0,58.0,62.0,58.0,84.0,58.0,62.0,80.0,61.0,36.5
40.0,59.0,62.5,58.5,84.5,58.5,62.5,80.5,62.0,38.0
41.0,60.0,63.0,60.0,84.5,60.5,63.0,82.0,62.0,40.0
41.0,61.5,63.5,61.5,85.5,61.5,63.0,84.0,63.0,40.0
42.0,63.0,64.0,63.0,86.0,63.0,64.0,85.0,64.0,41.0
42.0,65.0,65.0,65.0,87.0,65.0,64.5,87.0,64.0,43.5
43.0,66.0,66.0,66.0,88.0,66.0,65.5,88.0,65.0,44.0
44.0,68.0,66.5,67.5,89.0,68.0,66.5,89.5,66.0,46.0
45.0,69.5,67.0,69.0,89.0,69.0,67.0,91.5,67.0,48.0
46.0,70.0,68.0,70.0,90.0,71.0,68.0,93.0,68.0,49.0
46.5,71.5,68.5,71.5,91.0,72.0,68.5,94.0,68.0,50.0
47.0,73.5,69.0,73.0,92.0,73.5,69.0,95.5,68.0,52.0
48.0,74.0,70.0,74.0,92.5,75.0,70.5,97.0,70.0,52.0
48.5,75.5,70.5,75.5,93.0,75.5,71.0,98.0,70.5,53.5
49.0,76.0,71.0,76.0,94.0,77.0,72.0,99.0,71.0,54.0
50.0,77.0,72.5,77.0,94.5,77.5,72.5,99.5,72.0,56.0
50.5,77.5,72.5,77.5,95.5,77.5,72.0,100.0,61.5,84.0
51.0,77.5,73.5,77.5,96.0,78.0,74.0,101.0,72.5,56.0
52.0,77.5,74.0,78.0,96.5,78.5,74.5,100.5,73.0,56.0
52.5,77.5,75.0,78.0,97.0,78.5,74.5,100.5,74.0,56.0
52.5,77.5,75.0,77.0,98.0,78.0,75.0,101.0,74.0,56.0
53.0,77.0,75.0,77.0,98.5,77.5,76.0,100.0,75.0,55.0
54.0,76.0,76.0,76.0,99.0,77.0,76.5,99.0,76.0,54.0
55.0,75.0,76.5,75.0,99.5,75.5,77.0,98.0,76.0,53.5
54.0,74.0,77.0,74.0,100.0,74.0,77.0,96.5,77.0,52.0
