u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
31.0,76.5,53.5,76.0,75.0,76.0,53.0,98.5,54.0,55.0
31.5,77.0,54.0,76.5,75.0,76.0,53.0,98.5,54.0,55.0
32.0,77.0,54.0,76.5,75.0,76.0,53.0,99.0,54.0,55.0
32.0,77.0,54.0,76.5,76.0,77.0,54.0,99.0,54.5,55.0
32.5,77.0,54.5,77.0,,,54.0,99.0,54.5,55.0
33.0,77.0,55.0,76.5,,,54.5,99.0,55.0,55.0
33.0,77.0,55.0,76.5,,,55.0,99.0,55.0,55.0
33.5,77.0,,,77.0,77.0,55.0,99.0,55.0,55.0
34.0,77.0,56.0,76.5,77.0,77.0,55.0,99.0,56.0,55.0
34.5,77.0,56.0,76.0,,,56.0,98.5,56.0,55.0
35.0,77.0,57.0,76.5,78.0,76.5,56.0,99.0,57.0,55.0
35.0,76.5,57.0,76.0,78.5,76.0,57.0,98.5,57.0,55.0
36.0,76.5,57.5,76.0,79.0,76.0,57.0,98.5,58.0,55.0
36.0,76.0,58.0,76.0,79.0,76.0,58.0,98.0,58.0,54.5
36.5,76.0,58.5,75.5,80.0,75.5,58.0,97.5,58.5,54.0
37.0,75.5,59.0,75.5,80.5,75.5,58.5,97.5,59.0,54.0
37.0,75.5,59.0,75.0,81.0,75.5,59.0,97.5,59.0,54.0
38.0,75.0,60.0,75.0,81.0,75.0,59.5,97.0,37.0,82.5
38.0,75.0,60.0,74.0,82.0,74.5,60.0,97.0,37.0,82.5
38.5,74.0,60.5,74.0,82.5,74.0,60.5,96.0,60.0,53.0
39.0,73.5,61.0,73.5,83.0,74.0,61.0,96.0,37.5,82.0
39.0,74.0,61.5,73.0,83.0,73.5,61.0,95.5,61.0,52.0
40.0,73.0,62.5,73.0,84.0,73.0,61.0,95.0,62.5,51.5
41.0,72.0,63.0,72.0,84.5,72.0,63.0,94.0,62.5,50.5
41.0,72.0,62.5,71.5,84.5,71.5,62.5,93.5,62.0,50.0
41.0,71.0,62.5,71.0,85.0,71.0,62.5,93.5,62.0,50.0
41.5,70.5,63.0,70.5,85.0,71.0,63.0,93.0,63.0,50.0
41.5,70.0,64.0,69.0,85.0,70.0,63.0,92.0,62.5,50.0
42.0,69.0,64.0,69.0,86.0,69.0,64.0,91.0,64.0,47.0
42.0,69.0,64.0,69.0,86.5,69.0,64.0,91.0,64.0,47.0
42.0,68.0,64.0,68.0,87.0,68.0,64.5,90.0,64.0,46.0
43.0,68.0,65.0,68.0,87.5,67.5,64.5,89.5,65.0,46.0
42.5,67.0,64.5,67.0,88.0,67.0,65.0,89.0,64.0,45.0
43.0,66.0,65.0,66.0,88.0,66.0,65.0,88.0,65.0,44.0
43.5,65.5,65.5,65.5,88.5,66.0,65.0,88.0,65.0,44.0
43.0,65.0,66.0,65.0,89.0,65.0,66.0,87.0,66.0,43.0
43.0,65.0,66.0,65.0,88.5,64.5,66.0,87.0,66.0,42.0
43.5,64.0,66.5,63.5,89.0,64.0,66.0,86.0,66.0,42.0
43.5,63.5,66.0,63.0,89.0,63.5,66.0,85.5,66.0,41.5
44.0,63.0,66.5,62.5,88.5,62.5,66.5,84.5,66.0,41.0
44.0,62.0,66.5,62.5,88.5,62.5,66.5,84.5,67.0,40.0
43.0,62.0,66.0,62.0,89.0,62.0,66.0,84.0,67.0,39.0
43.5,61.5,66.0,61.0,89.0,61.0,66.5,83.0,66.5,38.5
43.5,60.5,66.0,61.0,88.5,60.5,66.0,83.0,66.0,39.0
43.5,60.5,66.5,60.5,88.5,60.5,66.0,83.0,66.0,39.0
44.0,60.0,66.0,61.0,88.5,60.5,66.0,82.5,66.0,38.0
43.5,60.0,66.0,60.0,89.0,60.0,66.0,82.5,66.0,38.0
43.0,60.0,66.0,60.0,89.0,60.0,66.0,82.5,65.5,38.0
43.0,60.0,66.0,60.0,88.5,60.5,66.0,82.0,65.5,38.0
43.0,60.0,66.0,60.0,88.5,60.5,66.0,82.0,65.5,38.0
43.0,60.0,66.0,60.0,88.0,60.0,66.0,82.0,65.5,38.0
43.0,60.0,66.0,60.0,88.0,60.0,66.0,82.0,65.0,38.0
43.0,60.0,66.0,60.0,88.0,60.0,65.0,82.0,65.0,38.0
43.0,60.5,66.0,60.0,88.0,60.0,65.0,82.0,65.0,38.0
43.0,61.0,65.0,60.5,88.0,60.0,65.0,83.0,65.0,38.0
43.0,61.0,65.0,61.0,88.0,61.0,65.0,83.0,65.0,39.0
43.0,61.0,65.0,61.0,87.5,61.0,65.5,83.5,65.0,39.0
42.5,61.5,65.5,61.5,87.5,61.5,65.5,83.5,64.5,39.5
42.0,62.0,65.0,62.0,88.0,62.0,65.0,84.0,65.0,40.0
42.5,62.5,65.0,62.5,88.0,62.0,64.5,84.5,65.0,40.0
42.5,62.5,65.0,63.0,88.0,63.0,65.0,85.0,64.5,41.0
42.5,63.5,65.0,63.0,87.5,63.5,65.0,86.0,65.0,42.0
42.5,64.0,65.0,64.0,88.0,64.0,64.5,86.0,64.5,42.0
43.0,64.5,65.0,64.5,88.0,64.0,65.0,87.0,65.0,43.0
43.0,65.0,65.5,65.5,88.0,65.0,65.0,87.0,65.0,44.0
42.5,66.0,65.5,65.5,88.0,66.0,65.5,87.5,65.0,44.0
42.0,66.0,66.0,66.0,88.5,66.0,66.0,88.0,65.0,44.0
44.0,67.0,66.0,67.0,89.0,67.0,66.0,89.0,66.0,45.0
43.5,67.5,66.0,67.5,89.0,68.0,66.0,90.0,65.0,46.0
44.5,67.5,66.5,67.5,89.0,68.0,66.5,90.0,66.0,47.0
44.5,68.5,67.0,68.5,89.0,68.5,67.0,90.5,67.0,47.0
45.0,69.0,67.0,69.0,89.0,69.0,67.0,91.0,66.5,47.5
45.5,69.5,67.0,69.0,89.0,69.5,67.0,91.5,66.5,48.0
46.0,70.0,67.5,69.5,89.0,70.0,67.5,91.5,67.0,48.0
46.0,70.5,68.5,70.5,90.0,71.0,68.0,93.0,68.0,49.5
46.0,71.0,68.0,71.0,90.5,71.5,68.0,93.0,68.0,49.5
46.5,71.5,68.5,71.5,90.5,71.5,68.5,93.5,68.0,50.0
46.5,71.5,68.5,71.5,90.5,71.5,68.5,93.5,68.0,50.0
46.5,72.0,69.0,72.0,91.0,72.0,68.5,93.5,68.0,50.0
48.0,72.5,70.0,72.0,92.0,72.0,70.0,94.0,69.5,51.0
48.0,73.0,70.0,72.5,92.0,73.0,70.0,95.0,70.0,51.5
49.0,73.0,70.0,73.0,92.5,73.5,70.5,95.5,70.0,52.0
48.5,73.5,70.5,73.5,92.5,73.5,70.5,95.5,70.0,52.0
49.5,73.5,70.5,73.5,93.0,74.0,70.5,95.5,70.0,52.0
50.0,74.0,71.5,73.5,93.5,73.5,71.0,96.0,71.0,52.0
50.5,73.5,71.5,73.5,94.0,74.0,72.0,95.5,71.5,52.0
50.5,73.5,72.0,74.0,94.0,74.0,72.0,96.0,72.0,52.5
50.5,73.5,72.5,73.5,94.5,74.0,72.0,96.0,72.5,52.5
51.0,74.0,72.5,73.5,95.0,74.0,73.0,96.0,72.5,52.5
51.0,74.0,72.5,73.5,95.0,74.0,73.0,96.0,73.0,52.0
51.5,74.0,73.0,74.0,95.0,74.0,73.0,95.5,73.0,52.5
52.0,74.0,73.0,74.0,95.5,74.5,73.5,96.0,73.0,52.5
52.0,74.0,74.0,74.0,96.0,74.0,73.5,96.0,73.5,52.5
52.5,73.5,74.0,74.0,96.0,74.0,74.5,95.5,74.0,53.0
52.5,73.5,74.5,73.5,96.5,74.0,74.5,95.5,74.0,52.5
52.5,73.5,74.5,73.5,97.0,74.0,74.5,95.5,74.0,52.5
52.5,73.5,74.5,73.5,96.5,73.5,74.5,95.5,74.0,52.0
52.5,73.5,74.5,73.5,96.5,73.5,74.5,95.5,74.0,52.0
52.5,73.5,74.5,73.5,97.0,73.0,74.5,95.5,74.0,52.0
52.5,73.5,74.5,73.5,97.0,73.0,74.5,95.5,74.0,52.0
53.0,73.0,75.0,73.0,97.0,73.0,74.5,95.0,74.0,52.0
52.5,72.0,75.0,72.0,96.5,73.0,75.0,94.0,75.0,51.0
53.0,72.0,74.5,71.5,97.0,72.0,74.5,94.0,74.0,50.0
52.5,71.5,74.5,71.5,97.0,72.0,74.5,93.5,74.0,50.0
52.5,71.5,74.5,71.5,96.5,71.5,74.5,93.5,74.0,50.0
52.5,71.5,74.0,71.0,96.5,71.5,74.0,93.0,74.0,50.0
52.0,71.0,74.0,71.0,96.0,71.0,74.0,93.0,73.0,50.0
51.5,70.5,73.0,70.0,96.0,71.0,73.0,92.0,72.0,50.0
51.0,70.0,73.0,70.0,95.0,70.0,73.0,92.0,72.0,48.5
50.5,69.5,72.5,69.5,95.0,70.0,72.5,91.5,72.0,48.0
50.5,69.5,72.0,69.0,94.5,69.5,72.5,91.5,71.5,48.0
50.0,69.0,72.0,69.5,94.0,69.0,71.5,91.5,71.0,48.0
49.0,68.5,70.5,68.5,93.0,68.0,71.0,91.0,70.0,47.5
48.5,68.0,70.5,68.0,92.5,68.0,70.5,90.0,70.0,46.5
47.5,67.5,70.0,67.5,92.5,67.5,70.0,89.5,69.0,46.0
47.0,67.0,69.0,67.0,91.0,67.0,69.0,89.5,69.0,46.0
46.0,67.0,68.0,67.0,91.0,67.0,68.5,89.5,68.0,46.0
46.0,67.0,68.0,67.0,90.0,67.0,68.0,89.0,67.5,45.0
45.0,66.0,67.0,66.0,89.0,66.0,67.0,88.5,66.0,44.5
44.0,66.0,66.5,66.0,89.0,66.0,66.0,88.0,66.0,44.0
42.5,66.0,65.0,66.0,88.0,66.0,65.5,88.0,65.0,44.0
42.0,66.0,64.0,66.0,87.5,65.5,64.0,88.0,64.0,44.0
42.0,65.5,63.5,65.5,85.5,65.5,63.5,87.5,63.0,44.0
41.0,65.5,63.0,65.5,85.0,65.5,63.0,87.0,63.0,43.5
41.0,65.0,63.0,65.0,84.5,65.5,63.0,87.0,62.5,43.0
40.0,65.0,62.5,65.0,84.0,65.5,62.0,87.0,62.0,43.0
39.0,65.0,61.5,65.0,84.0,65.0,61.0,87.0,61.0,43.5
38.0,65.0,60.5,65.0,82.5,65.0,60.0,87.0,60.0,43.0
37.0,65.0,59.5,64.5,82.0,65.0,59.0,87.0,59.0,43.0
36.0,65.0,59.0,65.0,80.5,65.0,58.5,87.0,58.0,43.0
35.0,64.5,58.0,65.0,80.5,65.0,58.0,87.0,58.0,43.0
34.5,64.5,57.0,65.0,79.0,65.0,57.0,87.0,56.0,43.0
34.5,64.5,56.0,64.0,78.0,65.0,56.0,87.0,56.0,43.0
34.0,65.0,56.5,64.5,78.0,65.0,56.0,87.0,56.0,43.0
33.0,65.0,56.0,65.0,78.0,65.0,56.0,87.0,55.0,43.0
33.0,65.0,56.0,65.0,78.0,65.0,55.0,87.0,54.0,43.5
33.0,65.0,55.0,65.0,77.0,65.0,55.0,87.0,55.0,43.0
32.5,65.0,55.0,65.0,77.0,65.0,54.5,87.0,54.0,43.0
32.0,65.0,55.0,65.0,77.0,65.0,54.5,87.0,54.0,43.5
32.0,65.0,55.0,65.5,76.0,65.0,54.0,87.0,54.0,44.0
32.0,65.0,55.0,66.0,76.5,65.5,54.0,87.0,54.0,44.0
32.0,65.5,55.0,65.0,76.0,65.0,54.0,87.0,54.0,44.0
32.0,66.0,54.5,66.0,76.0,66.0,54.0,87.5,54.0,44.0
32.0,66.0,54.5,66.0,76.0,66.0,54.0,87.5,54.0,45.0
32.0,66.0,54.5,66.0,76.0,66.0,54.0,88.0,54.0,44.5
32.0,66.0,54.5,66.0,76.0,66.0,54.0,88.0,54.0,45.0
32.0,66.0,54.5,66.0,76.0,66.0,54.5,88.0,54.0,45.0
32.5,66.5,54.5,66.0,77.0,67.0,55.0,88.0,54.0,45.0
33.0,67.0,55.0,66.0,77.0,66.5,55.0,88.5,55.0,44.0
33.0,67.0,55.5,67.0,77.0,67.0,55.0,89.0,55.5,45.0
33.5,67.0,56.0,67.0,78.0,67.0,56.0,89.0,56.0,45.0
34.0,67.0,56.0,67.0,78.0,67.0,56.0,89.0,56.0,45.0
34.5,67.5,57.0,67.0,78.0,67.0,56.5,89.5,56.5,45.5
35.0,67.0,57.0,67.0,79.0,67.0,57.5,89.5,57.0,45.0
36.0,67.0,58.5,67.5,80.5,67.5,58.0,89.0,58.0,45.0
36.5,67.5,58.5,67.5,80.5,67.5,58.5,89.5,58.5,45.5
36.5,67.5,59.5,67.5,81.0,67.0,59.0,89.0,59.0,45.0
38.0,67.5,60.5,67.5,82.5,67.5,60.0,89.5,60.0,46.0
38.5,67.5,61.0,68.0,83.0,68.0,60.5,89.5,60.5,46.0
40.0,67.0,62.0,67.0,84.0,67.0,61.5,89.5,62.0,45.0
40.5,67.0,62.5,66.5,84.5,66.5,62.0,89.0,62.0,45.0
41.0,67.0,62.5,66.5,84.5,66.5,62.5,88.5,62.0,45.0
41.0,67.0,63.0,67.0,85.0,66.5,62.5,88.5,63.0,45.0
42.0,66.0,63.5,66.5,86.0,66.5,63.0,88.5,63.0,45.0
42.0,66.0,64.0,66.0,87.0,66.0,64.0,88.0,64.0,45.0
43.0,66.0,65.0,66.0,88.0,66.0,65.0,88.0,65.0,44.0
44.0,66.0,66.0,65.5,89.0,66.0,66.0,87.5,66.0,44.0
45.0,65.5,67.0,65.5,89.0,65.5,66.5,87.5,66.5,44.0
46.0,65.0,68.0,65.5,90.0,65.5,68.0,87.5,68.0,43.5
46.5,64.5,68.0,65.0,90.5,65.0,68.0,87.0,68.0,43.0
46.5,64.5,68.5,64.5,91.0,64.0,68.5,86.5,69.0,42.0
47.0,64.0,69.5,64.0,92.5,64.0,69.5,86.0,69.0,42.0
47.0,64.0,70.0,64.0,93.0,63.0,70.0,86.0,70.0,42.0
49.0,63.0,70.0,63.0,93.0,63.0,71.0,85.5,71.0,41.0
49.0,63.0,71.0,63.0,94.0,63.0,71.0,85.0,71.5,41.0
50.0,62.0,72.0,63.0,94.5,62.5,72.0,85.0,72.5,40.5
50.5,62.5,73.0,62.0,95.5,62.0,72.5,84.5,73.0,40.0
51.0,62.0,73.0,62.0,96.0,61.5,73.5,83.5,73.5,39.0
51.5,61.5,74.0,61.0,96.0,61.0,73.5,83.5,73.5,39.0
52.0,61.0,74.0,61.0,97.0,60.0,74.0,83.0,73.5,38.5
52.0,61.0,74.0,61.0,97.0,60.0,74.0,83.0,74.0,38.0
52.0,60.0,75.0,60.0,97.0,60.0,74.5,82.0,75.0,37.5
53.0,60.0,75.0,60.0,98.0,60.0,75.0,82.0,75.0,37.0
53.0,59.0,75.0,59.0,98.0,59.0,75.0,82.0,75.0,37.0
53.0,59.0,75.0,59.0,97.5,58.5,75.0,81.0,75.0,37.0
53.0,59.0,75.0,59.0,97.5,58.5,75.5,80.5,75.0,37.0
53.0,59.0,75.0,59.0,98.0,58.0,75.5,80.5,75.0,37.0
53.0,58.5,75.0,58.5,98.0,58.0,75.5,80.5,75.0,36.5
53.0,58.0,75.0,58.5,98.0,58.0,75.5,80.5,75.0,36.0
53.0,58.0,75.0,58.0,98.0,58.0,75.0,80.0,75.0,35.0
52.0,58.0,75.0,58.0,98.0,58.0,75.0,80.0,75.0,35.0
52.0,58.0,75.0,58.0,98.0,58.0,75.0,80.0,74.5,35.0
52.0,58.0,74.0,58.0,98.0,58.0,74.5,80.5,74.5,35.0
52.0,58.0,74.0,58.0,97.0,58.0,74.0,80.0,73.0,35.0
51.5,58.5,73.5,58.5,97.0,58.0,73.5,80.5,73.0,35.0
51.0,58.0,73.5,58.5,96.0,58.0,73.0,80.0,73.0,36.0
50.0,58.0,72.0,58.5,95.5,58.5,72.5,80.5,73.0,36.0
49.5,58.5,71.5,58.5,95.0,59.0,72.0,81.0,71.5,36.5
49.0,59.0,72.0,59.0,94.0,59.0,72.0,81.0,71.0,37.0
49.0,60.0,71.0,60.0,93.0,60.0,71.0,82.0,71.0,37.0
48.0,60.0,70.0,60.0,93.0,60.0,70.0,82.0,70.0,37.5
47.5,60.5,70.0,61.0,92.5,60.5,70.0,83.0,69.5,38.5
47.5,61.0,69.5,61.0,92.0,61.0,69.0,83.0,69.0,39.0
46.0,62.0,69.0,62.0,91.5,61.5,69.0,84.0,69.0,39.0
46.0,62.0,68.5,62.5,91.0,62.0,68.5,84.5,68.0,40.5
46.0,63.0,68.0,63.0,90.0,63.0,68.0,85.0,68.0,41.0
45.0,63.0,67.0,63.0,89.5,63.5,67.0,85.0,67.0,41.0
45.0,64.0,67.0,64.0,89.0,64.0,67.0,86.0,66.5,42.5
44.0,65.0,66.0,65.0,89.0,65.0,66.0,87.0,66.0,43.0
43.5,65.5,66.0,66.0,88.0,66.0,65.5,87.5,65.0,44.0
43.0,66.0,65.0,66.0,88.5,66.0,65.0,88.0,65.0,44.0
42.0,67.0,64.0,67.0,88.0,67.0,65.0,89.0,64.0,45.5
42.5,67.5,64.5,67.5,87.0,67.5,64.5,89.5,64.0,46.0
42.0,68.0,64.0,68.0,87.0,68.0,64.0,90.0,64.0,47.0
42.0,69.0,64.0,69.0,86.0,69.0,64.0,91.0,64.0,47.5
42.0,69.0,64.0,69.0,85.5,69.5,63.5,91.5,64.0,47.0
42.0,71.0,63.5,69.5,85.0,70.5,63.0,92.0,63.5,47.5
42.0,71.0,63.0,71.0,85.0,71.0,63.0,93.0,63.0,50.0
41.5,71.5,63.0,71.5,85.0,71.5,63.0,93.5,63.0,50.0
41.5,71.5,63.0,71.0,85.0,72.0,63.0,93.5,62.5,50.0
41.0,72.0,63.0,72.0,85.0,72.0,63.0,94.0,62.5,51.5
41.5,73.5,63.0,73.0,84.0,73.0,63.0,95.0,62.0,52.0
41.5,73.5,63.0,73.5,84.5,73.5,63.0,95.0,62.5,52.0
42.0,74.0,63.0,73.5,85.0,74.5,63.0,96.0,36.5,112.0
41.5,75.0,63.0,74.5,85.0,74.5,63.0,96.5,36.5,112.0
42.0,75.0,63.0,75.0,85.0,75.0,63.0,97.0,21.0,112.0
42.0,75.5,63.0,75.0,85.0,75.5,63.5,97.5,36.5,112.0
42.0,75.5,63.0,76.0,85.0,76.0,63.0,98.0,21.0,112.0
42.0,76.5,64.0,76.0,85.0,76.0,63.5,98.0,21.0,112.0
42.0,77.0,64.0,76.0,85.0,77.0,64.0,98.5,58.5,83.5
42.0,77.0,64.0,76.5,85.0,77.0,64.0,99.0,64.0,56.0
42.5,77.5,64.0,77.0,85.5,77.5,64.5,99.0,64.0,56.0
42.5,77.5,64.0,77.0,86.0,78.0,64.5,99.5,52.0,112.0
42.5,77.5,64.5,77.5,86.5,77.5,64.5,99.5,52.0,112.0
42.5,77.5,64.5,77.5,86.5,77.5,64.5,99.5,51.5,112.0
43.0,78.0,64.5,77.5,86.5,77.5,65.0,100.0,64.5,56.0
43.0,78.0,65.0,77.5,87.0,78.0,65.0,99.5,59.0,84.0
44.0,78.0,65.0,77.5,87.0,77.0,65.0,100.0,59.0,84.0
44.0,78.0,66.0,77.0,88.0,78.0,65.5,99.5,51.0,112.0
44.5,77.5,66.0,77.0,88.5,78.0,66.0,100.0,35.5,112.0
44.5,77.5,66.5,77.5,88.0,78.0,66.5,99.5,51.0,112.0
44.5,77.5,66.5,77.5,88.5,77.5,66.5,99.5,66.0,56.0
45.0,77.0,67.0,77.0,88.5,77.5,66.5,99.5,66.0,56.0
45.0,77.5,67.0,77.0,88.5,77.5,66.5,99.5,66.0,56.0
45.5,77.0,66.5,77.0,88.5,77.5,67.0,99.0,66.0,56.0
45.5,77.0,67.0,76.5,89.0,77.0,67.0,99.0,66.0,56.0
46.0,77.0,67.0,76.5,89.0,77.0,67.0,98.5,52.0,112.0
46.0,76.0,67.5,76.0,89.0,76.5,67.0,98.5,59.5,83.5
46.0,75.5,67.5,76.0,89.0,76.0,67.5,98.0,52.0,112.0
46.0,76.0,67.5,75.5,89.5,75.5,67.5,97.5,59.5,83.0
46.0,75.0,68.0,75.0,89.5,75.5,68.0,97.0,60.0,83.0
46.0,75.0,68.0,75.0,90.0,75.0,68.0,97.0,60.0,83.0
46.0,75.0,68.0,74.5,90.0,75.0,68.0,97.0,68.0,54.0
46.0,74.0,68.0,73.5,90.0,74.0,68.0,96.5,60.5,82.5
46.5,73.5,68.0,73.5,90.0,73.0,68.0,96.0,68.0,52.0
46.5,73.5,68.0,73.0,90.5,73.5,68.5,95.5,68.0,52.0
46.0,72.5,68.0,72.5,90.0,72.5,68.0,95.0,68.0,51.5
46.0,72.0,68.0,71.5,90.0,72.0,68.0,94.0,68.0,51.0
46.5,71.5,68.0,71.0,90.0,71.5,68.0,94.0,67.5,50.0
46.0,71.0,68.0,71.0,90.0,71.0,68.0,93.0,67.5,49.5
46.0,70.5,67.5,70.5,89.0,70.0,67.5,92.5,67.0,49.0
45.5,69.5,67.5,69.5,89.5,69.5,67.5,91.5,67.0,48.0
45.5,69.5,67.0,69.0,89.0,69.0,67.0,91.0,66.0,48.0
45.0,69.0,67.0,69.0,89.0,69.0,67.0,91.0,59.0,80.0
45.0,67.5,67.0,68.0,89.0,68.0,67.0,90.0,66.0,47.0
45.0,67.0,66.5,67.5,89.0,68.0,67.0,90.0,66.0,46.0
44.0,67.5,67.0,67.0,89.0,67.0,66.0,90.0,66.0,46.0
43.0,67.0,66.0,67.0,89.0,67.0,66.0,88.5,66.0,45.0
43.0,66.0,66.0,66.0,88.5,66.0,66.0,88.0,66.0,44.0
42.5,66.0,65.5,65.5,88.0,66.0,65.5,87.5,65.0,44.0
43.0,65.0,65.5,65.5,87.5,65.5,65.5,87.5,65.0,44.0
42.5,65.0,64.5,65.0,87.0,65.0,64.5,87.0,64.5,43.0
42.5,64.5,64.0,64.0,87.0,64.0,64.0,86.0,64.0,42.5
42.0,64.0,64.0,64.0,86.0,64.0,64.0,86.0,64.0,42.0
42.0,64.0,64.0,64.0,86.0,64.0,64.0,86.0,64.0,42.0
41.0,64.0,63.0,63.0,86.0,64.0,63.5,85.5,63.0,41.0
41.0,63.0,63.0,63.0,85.0,63.0,63.0,85.0,63.0,41.0
41.0,63.0,63.0,63.0,85.0,63.0,63.0,85.0,63.0,41.0
40.5,62.5,63.0,63.0,85.0,63.0,63.0,85.0,62.5,40.5
40.5,62.5,62.5,62.5,84.5,62.5,62.5,84.5,62.5,40.5
40.0,62.5,62.5,62.5,84.5,62.5,62.5,84.5,62.0,41.0
40.0,62.0,62.5,62.5,84.5,62.5,62.0,84.0,62.0,40.5
40.0,62.0,62.0,62.5,84.5,62.5,62.0,84.5,62.0,40.5
40.0,62.0,62.0,62.0,84.0,62.5,62.0,84.5,62.0,40.0
40.0,62.0,62.0,62.5,84.0,62.5,62.0,84.5,62.0,40.0
39.5,62.0,62.0,62.5,84.0,62.5,62.0,84.5,62.0,40.0
39.0,62.5,62.0,62.5,84.0,62.5,62.0,85.0,62.0,40.0
40.0,63.0,62.0,63.0,84.0,63.0,62.0,85.0,62.0,40.0
40.0,63.0,62.0,63.0,84.0,63.0,62.0,85.0,62.0,41.0
39.5,63.5,62.5,63.0,84.0,63.0,62.0,85.0,62.0,41.0
40.0,63.0,62.5,63.0,84.5,63.0,62.5,85.0,62.0,41.0
40.0,63.5,62.5,63.0,85.0,63.5,62.0,86.0,62.0,41.0
40.5,64.0,62.5,64.5,84.5,64.5,62.0,86.0,63.0,42.0
41.0,64.0,62.5,64.5,84.5,64.5,62.5,86.5,62.5,42.5
41.0,64.5,62.5,64.5,85.0,64.0,62.5,86.5,62.5,42.5
41.0,65.0,63.0,65.0,85.0,65.0,63.0,87.0,63.0,42.5
41.0,65.0,63.0,65.0,85.0,65.0,63.0,87.0,63.0,43.0
42.0,65.0,63.0,65.0,86.0,65.0,63.5,87.0,64.0,43.0
42.0,65.0,64.0,66.0,87.0,65.5,63.5,87.5,52.0,112.0
42.0,66.0,64.5,65.5,87.5,65.5,64.0,88.0,52.0,112.0
42.5,66.0,65.5,65.5,88.0,66.0,65.0,88.0,64.0,44.5
44.0,66.0,66.0,66.0,89.0,66.0,66.0,88.0,64.0,45.0
