u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
29.0,64.0,53.0,65.0,75.0,65.0,52.0,87.0,52.0,42.0
28.5,64.5,51.0,64.0,73.5,64.0,51.0,86.0,51.0,42.0
27.0,64.0,51.0,64.5,73.0,64.0,50.0,86.0,50.0,42.0
27.0,63.5,50.0,64.0,72.0,64.0,50.0,86.0,49.0,42.0
26.0,63.0,50.0,63.5,72.0,64.0,49.0,86.0,49.0,42.0
26.0,63.0,50.0,63.5,71.5,63.5,49.0,86.0,49.0,42.0
26.0,63.0,50.0,63.0,71.0,64.0,49.0,85.5,49.0,42.0
26.0,63.0,49.5,63.5,71.0,64.0,49.0,85.0,49.0,42.0
27.0,63.0,50.0,63.0,71.0,64.0,49.0,85.5,50.0,42.0
27.0,63.0,50.0,63.0,72.0,64.0,49.5,85.5,49.5,41.5
27.5,63.5,51.0,63.0,72.5,63.5,50.0,85.5,48.0,42.0
29.0,64.0,52.0,63.0,73.0,64.0,51.0,86.0,50.0,42.0
30.0,63.0,52.0,63.0,74.0,63.0,52.0,85.0,52.0,42.0
31.0,63.0,53.0,63.0,75.0,63.0,53.0,85.0,52.0,42.0
32.0,63.0,54.5,63.0,76.0,63.5,54.0,85.0,54.0,42.0
33.0,63.0,55.5,63.5,77.0,63.0,54.5,84.5,54.0,42.0
34.0,63.0,56.0,63.0,78.0,63.0,56.0,84.5,56.0,41.0
35.0,63.0,57.0,63.0,78.5,63.0,56.5,84.5,56.5,41.0
37.0,63.0,59.0,63.0,81.0,63.0,59.0,84.0,58.5,41.5
38.5,62.5,60.5,62.5,82.0,63.0,60.5,84.5,60.0,41.0
40.5,62.5,62.5,62.5,84.0,62.5,62.5,84.5,62.0,41.0
41.0,62.0,63.0,63.0,85.0,63.0,63.0,84.5,63.0,41.0
42.0,62.0,64.0,62.0,86.5,62.0,64.0,84.0,64.0,41.0
45.0,62.0,67.0,62.0,89.0,62.5,66.5,84.0,66.0,41.0
46.0,62.0,67.0,62.0,89.0,62.0,66.5,83.5,67.0,41.0
46.0,62.0,68.0,62.5,90.0,62.0,68.0,84.0,68.0,41.0
49.0,62.0,71.0,62.0,92.5,62.5,70.5,83.5,70.0,41.0
50.0,61.5,71.0,62.0,93.0,62.0,71.0,83.5,71.0,40.0
50.5,62.0,72.0,62.0,94.5,62.0,72.5,83.5,72.0,41.0
52.5,62.5,74.5,62.5,96.5,62.5,74.5,84.0,74.0,41.5
53.5,62.5,75.0,62.0,98.0,62.0,75.5,84.0,75.0,41.5
54.5,62.5,76.5,62.5,99.0,62.0,76.5,84.5,76.0,41.0
55.5,62.5,77.0,62.0,100.5,62.5,77.0,84.0,77.0,41.0
56.5,62.5,78.5,62.5,101.0,62.0,78.5,84.5,78.0,41.0
58.0,62.0,80.0,62.0,102.5,62.5,80.0,85.0,79.0,41.0
58.5,62.5,80.0,62.0,103.0,62.5,80.0,84.0,80.0,42.0
58.5,62.5,80.5,62.5,103.5,62.5,80.5,84.5,80.0,42.0
59.0,62.5,80.5,62.5,105.0,62.0,81.5,84.5,80.5,41.0
60.0,62.0,81.5,62.5,105.0,62.0,82.0,84.0,80.5,41.0
60.0,62.0,81.5,62.5,105.0,62.0,82.0,84.0,80.5,42.0
60.0,62.0,81.5,62.5,105.5,62.5,82.0,84.0,80.5,42.0
60.0,62.0,81.5,62.5,105.5,62.5,82.0,84.0,81.0,42.0
59.5,62.5,81.5,62.5,105.5,62.5,82.0,84.0,81.0,41.0
59.5,62.5,81.5,62.5,105.5,62.5,81.5,84.5,81.0,41.0
58.5,62.5,81.0,63.0,103.5,62.5,81.0,85.0,81.0,41.0
57.5,62.5,80.0,62.5,103.5,62.5,80.5,84.5,80.0,41.0
56.5,62.5,79.5,62.5,102.5,62.5,79.0,85.0,79.0,41.0
55.5,62.5,77.5,62.5,101.5,62.5,78.0,85.0,77.0,41.0
54.0,62.5,76.0,62.5,99.5,62.5,76.0,85.0,76.0,41.0
53.0,63.0,75.0,63.0,98.0,63.0,75.0,85.0,75.0,41.0
51.0,63.0,73.5,62.5,96.5,63.0,73.0,85.0,73.0,41.0
49.0,62.0,71.5,62.5,95.0,62.0,71.0,85.0,71.0,40.5
47.5,62.5,70.0,62.0,93.0,62.0,70.0,85.0,68.5,41.0
45.5,62.0,68.0,62.0,91.0,62.0,68.0,85.0,67.0,40.0
43.0,62.0,66.0,62.0,88.5,62.5,66.0,84.5,65.0,40.5
42.0,62.0,64.5,62.5,87.0,62.0,64.0,84.5,57.5,76.5
40.0,62.0,62.0,62.0,84.5,62.5,62.0,84.5,62.0,40.5
38.0,62.0,61.0,62.0,83.0,62.0,60.0,85.0,59.0,40.0
35.0,62.0,58.5,62.0,81.0,62.0,58.5,84.5,53.0,112.0
34.0,62.0,57.0,62.5,79.0,62.0,56.5,84.5,56.0,40.5
33.0,62.0,55.5,62.5,77.0,62.0,55.0,84.5,54.0,40.0
31.0,62.0,54.0,62.0,76.0,62.0,54.0,84.0,53.0,40.0
30.0,62.0,53.0,62.0,75.0,62.0,52.5,84.5,53.0,40.0
29.0,62.0,52.0,62.0,74.0,62.0,52.0,84.0,51.5,40.0
28.0,62.0,51.0,62.0,74.0,62.0,51.0,84.0,51.0,40.0
27.0,62.0,50.0,62.0,73.0,62.0,49.5,83.5,49.5,40.0
27.0,62.0,50.0,62.0,72.0,62.0,49.0,84.0,49.0,40.0
26.0,62.0,49.5,61.5,72.0,62.0,49.0,84.0,49.0,40.0
26.0,62.0,49.0,61.0,71.0,61.0,49.0,84.0,48.5,40.0
26.0,62.0,49.0,61.0,71.0,61.0,49.0,83.5,48.5,40.0
26.0,61.0,49.0,61.0,71.0,61.0,49.0,83.5,49.0,40.0
27.0,61.0,49.0,61.0,71.0,61.0,49.5,83.5,49.0,40.0
27.0,61.0,49.5,61.5,71.5,61.5,50.0,83.0,49.0,40.0
28.0,61.0,51.0,61.5,73.0,62.0,50.0,83.0,50.0,40.0
29.0,61.5,52.0,61.0,74.0,61.0,51.0,83.0,51.0,40.0
31.0,61.0,52.5,61.0,74.5,61.0,52.5,82.5,52.0,39.5
31.0,61.0,53.5,61.5,75.0,61.0,53.0,83.0,52.5,40.0
32.0,61.0,54.0,61.0,76.0,61.0,54.0,83.0,54.0,40.0
33.0,61.0,55.0,61.0,76.0,61.0,54.5,82.5,54.5,39.5
34.5,60.5,56.0,61.0,78.0,61.0,56.0,82.5,56.0,40.0
36.0,61.0,58.0,61.0,79.5,61.0,57.0,82.0,56.0,40.0
37.0,61.0,59.0,61.0,81.0,61.0,59.0,82.0,20.0,112.0
38.5,60.5,60.5,60.5,83.0,60.5,60.5,82.0,60.0,40.0
41.0,60.0,63.0,60.0,84.0,60.0,63.0,82.0,62.0,39.5
42.0,60.0,63.0,60.5,84.5,60.5,63.0,82.0,62.5,39.5
42.0,60.0,64.0,60.0,86.0,60.0,65.0,82.0,64.0,40.0
44.5,60.5,67.0,60.0,88.5,60.5,67.0,82.0,66.0,40.0
46.0,60.0,67.5,60.0,89.0,61.0,67.5,81.5,67.0,39.0
46.5,60.0,68.0,60.0,91.0,60.0,68.5,82.0,68.0,39.0
48.5,60.5,70.5,60.5,92.5,60.5,70.5,82.5,70.0,40.0
50.0,60.0,71.0,60.5,94.0,60.0,71.5,81.5,70.5,39.5
51.0,60.0,73.0,60.5,95.0,60.0,73.0,81.5,72.0,39.5
52.5,60.5,74.5,60.5,97.0,60.0,74.5,82.5,74.0,40.0
54.0,60.0,75.0,60.0,98.0,60.0,75.5,82.0,74.5,39.0
54.5,60.5,76.5,60.5,99.5,60.0,76.5,82.5,76.0,40.0
56.0,60.0,77.5,60.0,100.0,60.0,78.0,82.0,76.5,39.0
56.5,60.5,78.5,60.5,102.0,60.0,78.5,82.5,78.0,39.5
58.0,60.0,79.0,61.0,102.0,60.0,80.0,82.0,79.0,39.0
58.0,60.0,80.0,60.0,103.5,60.5,80.0,82.0,80.0,39.0
58.5,60.5,80.5,60.5,104.0,60.0,80.5,82.5,80.0,39.0
59.5,60.5,81.5,60.5,105.0,60.0,81.0,82.0,80.5,39.5
59.5,60.5,81.5,60.5,105.0,60.0,82.0,82.0,80.0,40.0
60.0,60.0,81.5,60.5,105.0,60.0,82.0,82.0,81.0,40.0
60.0,60.0,81.5,60.5,105.0,60.0,82.0,82.0,81.5,38.5
60.0,60.0,81.5,60.5,105.5,60.5,81.5,82.0,82.0,39.0
60.0,60.0,81.5,60.5,105.5,60.5,81.0,82.0,82.0,39.0
59.0,60.0,81.5,60.5,105.0,60.0,81.0,82.0,80.0,39.0
58.0,60.0,80.0,60.0,103.5,60.5,81.0,82.0,80.0,39.0
57.5,60.5,79.5,60.5,103.5,60.5,80.0,82.0,79.0,38.0
56.0,60.0,78.5,60.0,102.0,60.0,79.0,82.0,79.0,38.0
55.0,60.0,77.0,60.0,100.5,60.0,77.0,82.0,77.0,38.0
54.0,60.0,76.0,60.0,99.0,60.0,76.0,82.0,76.0,38.0
52.0,60.0,75.0,60.0,98.0,60.0,75.0,82.0,74.5,37.5
51.0,60.0,73.0,60.0,96.0,60.0,73.0,82.0,73.0,37.0
49.0,60.0,71.0,60.0,94.0,60.0,71.0,82.0,71.0,37.0
47.0,60.0,69.0,60.0,92.0,60.0,69.0,82.0,69.0,37.0
45.0,60.0,68.0,60.0,91.0,60.0,67.5,82.0,67.0,37.0
43.0,60.0,66.0,60.0,89.0,60.0,66.0,82.0,65.0,37.0
41.0,60.0,63.5,60.0,86.5,59.5,63.5,82.0,63.0,37.0
39.5,59.5,62.0,60.0,85.0,59.0,62.0,82.0,62.0,37.0
37.5,59.5,60.0,59.5,83.5,59.5,60.0,82.0,60.0,37.5
35.5,59.5,58.0,60.0,81.0,59.5,58.0,82.0,56.5,37.0
34.0,59.0,57.0,60.0,79.0,60.0,56.5,82.0,56.0,37.5
32.5,60.0,55.5,59.5,78.0,60.0,55.0,82.0,55.0,37.0
31.0,60.0,53.5,59.5,75.5,59.5,53.5,82.0,53.0,37.0
30.0,59.0,53.0,60.0,75.0,59.5,53.0,82.0,52.0,37.0
29.0,59.0,52.0,60.0,74.0,59.0,52.0,82.0,51.0,37.0
28.0,59.0,51.5,59.5,73.5,59.5,51.0,81.5,50.0,37.0
27.0,59.0,50.0,59.0,72.5,59.5,49.5,81.5,49.5,37.0
27.0,59.0,50.0,59.0,71.5,59.5,50.0,81.0,49.0,37.0
26.5,58.5,50.0,59.0,71.5,59.5,49.5,81.5,49.0,37.0
26.0,59.0,49.5,59.5,71.5,59.5,49.0,81.0,49.0,37.0
26.0,59.0,49.5,59.5,71.5,59.5,49.0,81.0,49.0,37.0
26.5,58.5,50.0,59.0,71.5,59.5,49.0,81.0,49.0,37.0
27.0,59.0,50.0,59.0,71.5,59.0,50.0,81.0,49.0,37.0
28.0,59.0,50.0,59.0,72.0,59.0,50.0,81.0,50.0,37.0
28.0,59.0,51.0,59.0,73.0,59.0,50.5,80.5,50.5,36.5
29.0,58.0,52.0,59.0,73.5,59.5,51.5,81.0,51.5,37.0
30.0,59.0,52.5,59.0,75.0,59.0,52.0,81.0,52.5,36.5
31.0,59.0,54.0,59.0,75.0,59.0,53.0,81.0,53.0,37.0
32.5,58.5,54.5,59.0,76.5,59.0,54.5,80.5,54.0,37.0
33.0,59.0,56.0,59.0,77.0,59.0,55.5,80.0,55.0,37.0
34.5,58.5,56.0,59.0,78.5,58.5,56.0,80.0,56.0,37.0
36.5,58.0,58.0,59.0,80.0,58.0,58.0,80.0,58.0,37.0
37.5,58.5,59.5,58.5,81.0,58.0,59.0,80.0,59.0,37.0
38.0,58.0,61.0,58.0,82.5,58.0,61.0,80.0,60.0,37.0
41.0,58.0,63.0,58.0,85.0,58.0,63.0,80.0,62.0,37.5
42.0,58.5,63.0,58.0,85.0,58.0,63.0,80.0,63.0,37.0
42.5,58.0,65.0,58.0,86.5,58.0,65.0,79.5,64.0,37.0
44.5,58.0,67.0,58.0,89.0,58.0,66.5,79.5,66.0,37.5
46.0,58.0,68.0,58.0,90.0,58.0,67.5,79.5,68.0,37.0
47.0,58.0,69.0,58.0,91.5,58.0,68.5,79.5,69.0,36.5
48.5,58.5,70.5,58.5,92.5,58.5,70.5,79.5,70.0,37.0
50.0,58.0,71.5,58.0,94.0,58.0,71.5,79.5,72.0,36.0
52.0,58.0,73.0,58.0,95.0,58.0,73.5,79.5,73.0,37.0
52.5,58.5,74.5,58.5,97.0,58.0,74.5,79.5,74.0,38.0
54.0,58.0,75.0,59.0,98.0,58.0,75.5,79.5,74.0,37.0
54.5,58.5,76.0,59.0,100.0,58.0,76.0,80.0,76.0,38.0
55.5,59.0,78.0,59.0,100.5,58.5,77.5,79.5,76.5,37.5
56.5,59.0,78.5,59.0,102.0,58.0,78.5,79.5,78.0,38.0
58.0,59.0,79.5,59.0,102.0,58.0,79.5,79.5,79.0,38.0
58.5,58.5,80.0,58.0,103.0,58.0,80.0,80.0,80.0,38.0
59.0,58.5,80.5,58.5,104.0,58.0,80.5,79.5,80.0,38.0
59.5,59.0,81.0,58.5,105.0,58.0,81.5,79.5,81.0,36.0
60.0,59.0,82.0,59.0,105.0,58.0,81.5,79.5,81.0,37.0
60.0,59.0,82.0,58.0,105.0,58.0,81.5,79.5,81.5,37.0
60.0,59.0,82.0,58.5,105.0,58.0,81.5,79.5,81.5,36.0
59.5,58.5,82.0,58.0,105.0,58.0,81.5,79.5,81.0,36.0
59.0,58.0,81.0,58.0,105.0,58.0,81.5,79.5,81.0,36.0
59.0,58.0,81.0,58.0,105.0,58.0,81.5,79.5,81.0,36.0
58.0,58.0,80.0,58.0,103.5,57.5,80.0,79.0,80.0,36.0
57.0,58.0,79.0,58.0,102.5,58.0,79.5,79.5,79.0,36.0
56.0,58.0,78.5,58.0,101.5,57.5,78.0,79.0,78.0,36.0
55.0,58.0,77.0,58.0,101.0,57.5,77.0,80.0,77.0,35.0
53.0,58.0,75.0,58.0,99.0,57.5,75.5,79.5,75.0,35.0
52.0,57.0,74.0,57.0,97.0,57.0,74.0,79.0,74.0,35.0
50.0,57.0,73.0,57.0,96.0,57.0,73.0,79.0,73.0,35.0
49.0,57.0,71.0,57.0,93.5,56.5,71.0,79.0,71.0,35.0
47.0,57.0,69.0,57.0,92.0,57.0,69.0,79.0,69.0,35.0
45.0,57.0,67.0,57.0,90.0,57.0,67.0,79.0,67.0,35.0
43.0,57.0,65.5,56.5,88.0,57.0,65.0,79.0,65.0,35.0
42.0,57.0,63.5,57.0,86.0,57.0,64.0,79.0,63.0,34.5
39.0,57.0,62.0,57.0,84.0,57.0,62.0,79.0,61.5,34.5
38.0,57.0,60.0,57.0,82.5,57.0,60.0,79.0,60.0,34.0
35.0,57.0,58.0,57.0,81.0,57.0,58.0,79.0,57.0,35.0
33.5,57.0,57.0,57.0,79.0,57.0,56.0,79.0,56.0,36.0
32.0,57.0,56.0,57.0,78.0,57.0,55.0,79.0,55.0,35.0
31.0,57.0,54.0,57.0,76.0,57.0,54.0,79.0,53.0,34.0
29.5,56.5,53.0,57.0,75.0,57.0,52.5,79.0,52.0,34.0
29.0,57.0,52.0,57.0,74.0,57.0,51.5,79.0,51.0,35.0
28.0,57.0,51.0,57.0,73.0,57.0,51.0,79.0,51.0,34.0
27.5,56.5,50.5,57.0,73.0,57.0,50.0,79.0,50.0,34.0
27.0,56.0,50.0,57.0,72.0,57.0,49.5,78.5,49.0,35.0
27.0,57.0,50.0,57.0,72.0,57.0,50.0,79.0,49.0,35.0
27.0,57.0,50.0,57.0,72.0,57.0,49.0,78.0,49.0,35.0
27.0,57.0,50.0,57.0,72.0,57.0,49.0,78.5,49.0,35.0
27.0,57.0,50.0,57.0,72.0,57.0,49.5,78.5,49.0,35.0
27.0,56.5,50.0,57.0,72.0,57.0,49.5,78.5,49.0,35.0
27.5,56.5,50.5,56.5,72.0,57.0,50.5,78.5,50.0,34.5
28.5,56.5,51.0,57.0,73.0,57.0,51.0,79.0,50.0,35.0
29.0,57.0,52.0,57.0,73.5,57.0,52.0,78.0,51.0,35.0
30.5,56.5,52.5,56.5,74.5,56.5,52.5,78.5,52.0,35.0
31.0,56.0,53.5,57.0,75.0,57.0,53.0,78.5,53.0,34.0
32.0,56.0,54.5,56.5,76.5,56.5,54.0,78.0,54.0,35.0
34.0,56.0,56.0,57.0,78.0,57.0,56.0,78.0,55.5,34.0
34.0,56.5,56.5,57.0,78.0,57.0,56.0,78.0,56.0,34.5
36.5,56.5,59.0,57.0,81.0,57.0,58.0,78.0,58.0,35.0
38.0,56.0,60.0,56.0,81.0,56.0,60.0,78.0,59.5,34.0
39.0,56.0,61.0,57.0,82.0,57.0,61.0,78.0,61.0,35.0
40.5,57.0,63.0,57.0,85.0,57.0,62.5,78.5,62.5,35.0
42.0,57.0,63.5,57.0,85.5,56.5,63.0,78.0,63.5,35.0
43.0,56.0,65.0,56.0,87.0,56.0,65.0,78.0,65.0,34.5
45.0,56.0,66.5,56.5,88.5,56.5,67.0,78.0,66.0,35.0
46.5,56.5,68.0,56.0,90.0,56.0,68.0,77.5,68.0,35.0
48.0,56.0,70.0,56.0,91.5,56.5,69.0,78.0,69.0,35.0
49.0,56.0,70.5,56.5,93.0,56.0,70.0,78.0,70.0,35.5
50.5,56.5,72.0,56.0,94.5,56.5,72.0,78.0,71.5,34.5
52.0,56.0,73.0,56.0,96.0,56.0,73.5,77.5,73.0,35.0
53.0,56.0,74.5,56.5,96.5,56.0,74.0,78.0,74.0,35.0
53.0,56.5,75.0,57.0,98.0,56.0,75.0,77.5,75.5,34.0
54.0,57.0,76.5,56.5,99.5,55.5,77.0,78.0,77.0,34.0
56.0,56.0,77.5,57.0,101.0,56.0,77.5,77.5,78.0,35.0
57.0,56.5,79.0,56.5,102.0,55.5,79.0,78.0,78.5,35.0
58.0,58.0,79.0,56.0,103.0,56.0,79.5,77.5,50.5,73.0
58.5,56.5,80.5,56.0,103.5,55.5,81.0,78.0,50.5,73.0
58.5,56.5,81.0,56.0,104.0,55.5,81.0,78.0,80.0,34.0
59.0,56.0,81.0,56.0,105.0,55.5,81.5,77.5,81.0,34.0
60.0,57.0,82.0,55.5,105.5,55.5,82.0,77.5,81.5,34.0
60.0,56.0,82.0,55.5,105.5,55.5,82.0,77.5,82.0,34.0
60.0,55.5,82.0,55.5,105.0,55.0,82.0,77.5,82.0,34.0
59.0,55.5,82.0,55.0,105.5,55.0,82.0,77.5,81.0,34.0
59.0,55.0,81.0,55.0,105.0,55.0,81.5,77.5,21.0,112.0
58.5,55.5,81.0,55.0,104.0,55.0,81.0,78.0,81.0,33.0
58.0,55.0,80.0,55.0,103.0,55.0,80.0,77.5,80.0,32.0
56.5,55.0,79.0,55.0,103.0,55.0,79.0,77.0,79.5,32.0
55.5,55.0,78.0,55.0,101.5,54.0,78.0,77.0,78.0,32.0
54.0,55.0,76.0,55.0,99.5,54.0,76.0,77.0,76.5,32.0
53.0,54.5,75.0,55.0,97.0,55.0,75.0,77.0,75.0,32.0
51.5,54.5,73.5,54.5,97.0,54.5,73.5,76.5,74.0,32.0
49.5,54.5,72.0,55.0,95.5,54.5,72.0,76.0,72.5,31.5
47.5,54.5,71.0,55.0,93.5,54.5,70.0,77.0,70.5,32.0
46.0,54.0,69.5,54.5,91.5,54.5,69.0,77.0,69.0,32.0
44.0,55.0,67.5,54.5,89.5,54.5,67.0,77.0,67.0,31.0
42.5,54.0,65.5,54.5,87.5,54.5,65.5,76.5,65.0,31.0
41.0,54.0,63.5,54.5,86.0,54.0,63.5,76.5,63.0,31.0
39.0,54.0,61.5,54.5,83.5,54.5,61.0,76.0,61.0,31.0
37.0,54.0,60.0,54.0,82.0,54.0,59.5,76.5,59.0,31.0
35.0,54.0,58.0,54.5,81.0,54.0,58.0,76.0,57.0,31.0
33.5,54.0,57.0,54.0,79.0,54.0,56.5,76.5,55.5,31.5
32.0,54.0,55.0,54.0,77.0,54.0,55.0,76.0,54.5,31.0
31.0,54.0,54.0,54.0,76.0,54.0,54.0,76.0,53.0,31.0
29.0,54.0,53.0,54.0,75.0,54.0,52.5,76.5,52.0,31.0
28.5,54.0,51.5,54.5,74.0,54.0,52.0,76.0,51.0,31.0
28.0,54.0,51.0,54.0,73.0,54.0,51.0,76.0,50.0,31.0
27.0,54.0,50.0,55.0,72.5,54.5,50.5,76.5,50.0,31.0
27.0,54.0,50.0,55.0,72.0,55.0,50.0,77.0,49.0,32.0
27.0,54.0,49.5,54.5,72.0,55.0,49.5,76.5,49.0,32.0
27.0,54.0,50.0,54.0,72.0,55.0,49.5,76.5,49.0,32.0
27.0,54.0,49.5,54.5,72.0,54.0,49.5,76.5,49.0,32.0
27.0,54.0,49.5,54.5,71.5,54.5,49.5,76.5,49.0,32.0
27.5,54.5,50.5,54.5,72.0,54.5,50.0,76.0,49.0,32.0
28.0,54.0,50.5,54.5,72.5,54.5,50.5,76.5,50.0,32.0
29.0,54.0,51.0,54.0,73.0,54.0,51.0,76.0,51.0,32.0
29.5,54.0,52.5,54.5,74.0,54.0,52.0,76.0,51.0,32.0
30.5,54.5,53.0,54.0,74.5,54.5,53.0,76.0,52.5,32.5
32.0,54.0,54.5,54.5,76.0,54.0,54.0,76.0,53.0,32.0
33.0,54.0,55.0,54.0,77.0,54.5,55.0,76.0,54.5,32.0
34.0,54.0,56.5,54.5,78.0,54.0,56.5,76.5,55.0,32.0
35.0,54.0,58.0,55.0,79.0,55.0,57.0,76.0,57.0,32.0
36.5,54.5,58.5,54.5,80.5,54.5,58.0,76.0,58.0,33.0
38.0,54.0,60.0,55.0,82.0,54.0,60.0,76.0,59.5,32.0
39.0,54.0,61.0,55.0,83.0,55.0,61.5,76.0,61.0,32.0
41.0,54.0,62.5,54.5,84.5,54.5,62.5,76.5,62.0,33.0
42.0,54.0,64.0,55.0,86.0,54.5,64.0,76.0,64.0,33.0
44.0,55.0,66.0,55.0,87.0,54.0,66.0,76.0,65.0,32.5
45.0,54.0,67.0,55.0,89.0,54.0,67.0,76.0,67.0,32.0
46.5,54.5,68.5,54.5,90.0,54.0,68.0,76.0,68.0,32.5
48.0,54.0,69.5,54.5,92.0,54.0,69.0,76.0,69.5,32.0
49.0,55.0,71.0,54.0,93.0,54.0,70.5,76.5,71.0,32.0
50.5,54.5,72.0,54.0,94.5,54.5,72.0,76.0,73.0,32.0
52.0,54.0,73.5,54.5,96.0,54.0,73.0,76.0,73.0,32.0
53.0,54.0,74.5,54.5,97.0,54.0,74.5,76.5,74.0,33.0
54.0,54.0,75.0,54.0,98.0,53.0,75.0,75.5,75.0,32.0
54.0,54.0,76.5,53.5,99.0,53.0,76.5,75.5,76.0,32.0
56.0,53.5,78.0,53.5,100.5,53.5,78.0,75.0,77.0,32.0
57.0,54.0,78.5,53.5,102.0,53.5,78.5,75.5,78.0,32.0
58.0,54.0,79.5,53.5,102.5,53.5,79.5,75.5,80.0,32.0
58.5,53.5,80.5,53.5,103.0,53.0,80.5,75.5,80.0,32.0
58.5,53.5,81.0,54.0,104.0,53.0,80.5,75.5,81.0,31.0
59.0,53.0,81.0,54.0,104.5,53.0,81.0,75.5,81.5,31.5
59.5,53.5,81.5,53.5,105.0,53.0,81.0,75.0,82.0,31.0
59.5,53.5,82.0,53.5,105.0,53.0,82.0,75.5,82.0,31.0
59.5,53.5,82.0,53.5,105.0,53.0,82.0,75.0,82.0,30.0
59.0,53.0,81.0,53.0,105.0,53.0,81.0,75.0,82.0,30.0
59.0,53.0,81.0,53.0,105.0,52.0,81.0,75.5,82.0,30.0
58.5,53.0,80.5,53.0,104.0,52.0,80.5,75.0,80.0,30.5
57.5,52.5,80.0,53.0,103.0,52.0,80.0,75.0,51.0,112.0
