u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
67.0,83.0,50.0,93.0,66.0,76.0,59.0,76.0,42.5,76.5,48.5,69.0,51.0,69.0
67.0,83.0,50.0,93.0,66.0,76.0,59.0,76.0,42.5,76.5,48.5,69.0,51.0,69.0
67.5,82.5,50.0,93.0,66.0,76.0,59.0,76.0,42.5,76.5,48.5,69.0,51.0,69.0
67.0,82.0,50.0,93.0,66.0,76.0,59.0,76.0,42.5,76.5,48.5,69.0,51.0,69.0
68.0,82.5,50.0,93.0,66.0,76.0,59.5,75.5,42.5,76.0,48.5,69.0,51.0,69.0
68.0,83.0,50.5,92.5,66.5,76.0,60.0,75.5,43.0,76.0,49.0,69.0,51.5,69.0
69.0,82.0,51.0,93.0,67.0,75.5,60.5,75.5,43.0,76.0,49.0,69.0,52.0,69.0
68.5,82.5,52.0,93.0,68.0,75.0,61.0,75.0,44.0,76.0,49.0,69.0,52.0,69.0
69.0,82.0,52.0,92.0,68.0,75.0,61.0,75.0,45.0,76.0,50.0,68.0,52.5,68.5
71.0,82.0,53.0,92.0,68.0,75.0,61.0,75.0,44.5,75.5,51.0,68.0,53.0,68.5
71.0,82.0,53.0,92.0,68.5,75.0,62.0,75.0,45.0,75.0,51.0,68.0,53.0,68.0
71.0,82.0,53.5,92.0,69.0,75.0,63.0,75.0,45.5,75.0,52.0,68.0,54.0,68.0
71.0,82.0,54.0,92.0,70.5,74.5,63.0,75.0,46.5,74.5,52.5,68.0,54.5,68.0
72.0,82.0,54.0,92.0,71.0,75.0,63.0,74.0,46.5,74.5,52.5,68.0,55.0,68.0
73.0,82.0,55.0,91.5,71.0,74.0,64.5,74.0,47.0,74.0,53.5,68.0,56.0,67.5
74.0,81.5,56.0,92.0,72.0,74.0,65.0,74.0,47.5,74.0,54.0,67.5,56.0,67.0
74.0,82.0,57.0,92.0,73.0,74.0,65.5,74.0,48.5,74.0,54.5,67.5,57.0,67.0
74.0,82.0,57.0,92.0,73.0,74.0,66.0,74.0,49.0,74.0,55.0,67.0,57.0,67.5
75.0,82.0,57.0,91.5,73.0,74.0,66.0,74.0,49.0,75.0,55.0,67.0,58.0,67.5
75.5,81.5,59.0,92.0,74.0,73.0,67.0,73.0,,,56.0,67.0,59.0,67.0
76.5,81.5,59.0,91.5,75.0,74.0,68.0,74.5,,,57.0,67.0,59.5,67.0
77.5,81.5,60.0,91.5,75.0,74.0,69.0,74.0,52.0,74.0,58.0,67.0,60.0,67.0
78.0,82.0,61.0,91.5,77.0,74.0,70.0,74.0,53.0,74.0,59.0,67.0,61.0,67.0
79.0,81.5,62.0,91.5,78.0,74.0,71.0,74.0,54.0,74.0,60.0,67.0,62.0,67.0
80.0,81.5,63.0,91.5,78.5,74.0,71.5,74.0,54.5,74.0,60.0,67.0,63.0,67.0
81.0,82.0,63.5,91.5,79.0,74.0,73.0,74.0,56.0,74.0,61.0,67.0,64.0,67.0
82.5,82.0,65.0,92.0,81.0,74.0,73.0,74.0,56.5,74.5,63.0,67.0,65.0,67.0
83.0,82.0,65.0,92.0,81.0,74.0,74.0,74.0,57.0,74.0,63.0,67.0,65.0,67.0
83.0,82.0,65.0,92.0,82.0,75.0,74.5,74.5,57.0,74.0,63.0,67.0,66.0,67.0
84.0,82.0,66.0,92.0,82.0,74.0,74.5,74.5,58.0,74.0,64.0,67.0,66.0,66.5
84.0,82.0,67.0,91.0,83.0,74.0,75.0,74.5,58.5,74.0,64.5,67.0,66.5,67.0
85.5,81.5,67.5,91.5,83.0,74.5,76.5,74.0,60.0,74.0,65.0,67.0,68.0,67.0
85.5,81.5,69.0,92.0,84.0,74.0,78.0,74.0,61.0,74.0,66.0,67.0,69.0,67.0
87.0,82.0,69.5,91.5,85.5,74.0,79.0,74.0,61.0,74.0,67.0,67.5,69.0,67.0
87.0,82.0,70.0,91.5,86.0,74.5,79.0,74.0,62.0,74.0,67.5,67.5,70.0,67.0
88.0,82.0,70.5,91.5,87.0,74.0,79.0,74.0,62.5,74.0,69.0,67.0,70.0,67.0
89.0,82.0,71.5,91.5,87.0,74.0,80.0,74.0,62.5,74.0,69.0,67.0,70.5,67.0
90.0,82.0,72.0,92.0,88.0,74.5,80.5,74.0,64.0,74.0,69.0,67.0,71.5,67.5
90.0,81.5,73.0,92.0,88.0,75.0,81.0,74.0,64.0,74.0,70.0,67.0,72.0,67.0
91.0,82.0,72.5,91.5,89.0,75.0,82.0,74.5,64.5,74.0,70.5,67.5,72.5,67.0
91.0,82.0,74.0,92.0,89.0,75.0,82.0,75.0,65.0,74.0,70.5,67.5,73.0,67.0
92.0,82.0,74.0,92.0,90.0,75.0,82.5,74.5,65.0,74.0,71.5,67.5,73.5,67.0
92.0,82.0,74.5,92.0,90.0,75.0,83.0,75.0,66.0,74.0,71.5,67.5,74.0,67.0
92.0,82.0,75.0,92.0,91.0,75.0,83.0,75.0,66.5,74.5,72.0,67.5,74.0,67.0
93.0,82.0,75.0,92.0,91.0,75.0,83.0,75.0,67.0,74.0,72.5,67.5,75.0,67.0
93.0,82.0,76.0,92.0,91.0,75.0,84.0,75.0,67.0,74.5,73.0,67.0,75.0,67.0
93.5,82.0,76.0,92.0,91.0,75.0,84.0,75.0,67.0,75.0,73.5,67.5,75.5,67.5
94.0,82.0,76.0,92.0,92.0,75.0,85.0,75.0,68.0,75.0,73.5,68.0,76.0,68.0
94.0,82.0,76.0,92.0,92.0,75.0,85.0,75.0,68.0,75.0,73.5,68.0,76.0,68.0
94.0,82.0,77.0,92.0,92.0,75.0,85.0,75.0,68.0,75.0,73.5,68.0,76.0,68.0
94.0,82.0,77.0,92.0,92.0,75.0,85.0,75.0,68.0,75.0,73.5,68.0,76.0,68.0
94.0,82.0,77.0,92.0,92.0,75.0,85.0,75.0,68.0,75.0,73.5,68.0,76.0,68.0
94.0,82.0,77.0,92.0,92.0,75.0,85.0,75.0,68.0,75.0,73.5,68.0,76.0,68.0
94.0,82.0,76.0,92.0,92.0,75.0,85.0,75.0,68.0,75.0,73.0,68.0,76.0,68.0
93.5,82.5,76.0,92.0,91.5,75.5,85.0,75.0,68.0,75.0,73.0,68.0,76.0,68.0
93.5,82.5,76.0,92.0,91.5,75.5,84.0,75.0,68.0,75.0,73.0,68.0,76.0,68.0
93.0,83.0,76.0,92.0,91.0,76.0,84.0,75.0,67.5,75.0,73.0,68.0,76.0,68.0
