u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5,u6,v6
61.0,94.0,43.0,105.0,59.0,86.5,52.5,87.0,36.0,87.0,41.5,79.5,44.5,79.5
61.0,93.5,43.0,104.0,59.0,86.0,53.0,87.0,36.0,87.0,42.0,79.5,44.5,79.5
61.5,93.5,44.0,104.0,60.0,85.5,53.0,86.0,36.0,86.5,42.0,79.0,45.0,79.0
62.5,93.0,44.0,104.0,60.5,85.5,54.0,85.5,37.0,86.0,43.0,79.0,45.0,78.5
63.0,93.0,45.0,103.0,61.0,85.0,54.5,85.5,38.0,85.0,44.0,79.0,46.5,77.5
64.0,92.0,46.5,103.0,62.5,84.5,55.0,85.0,38.5,85.5,44.5,77.5,47.0,78.0
65.0,92.0,47.0,102.5,63.0,84.5,56.5,84.5,39.0,85.0,45.5,77.5,48.5,77.5
66.5,91.5,48.5,102.5,,,58.0,84.0,,,47.0,77.0,49.0,76.5
67.5,91.5,50.0,102.0,66.5,83.5,59.0,84.0,42.0,84.0,48.5,76.5,51.0,77.0
69.0,91.0,51.5,101.5,67.5,83.5,60.5,83.5,44.0,84.0,50.0,76.5,52.0,76.0
70.0,91.0,52.5,101.5,68.5,83.5,61.5,83.5,45.0,83.0,51.0,76.5,53.0,76.0
72.0,91.0,54.5,101.5,70.5,83.5,63.0,83.5,46.5,83.5,52.5,76.0,55.0,76.0
73.0,91.0,56.5,101.5,72.0,83.0,65.0,83.0,48.0,83.0,54.5,75.5,56.5,75.5
75.0,90.5,58.0,101.0,73.5,83.0,66.5,83.0,49.5,83.0,55.0,75.5,58.5,75.5
76.5,90.5,59.0,101.0,75.5,83.0,68.0,82.5,51.0,83.0,57.5,75.5,59.5,75.5
78.0,91.0,61.0,100.5,77.0,83.0,70.0,83.0,53.0,83.0,59.0,75.0,61.0,75.0
80.5,90.5,63.0,101.0,78.5,82.5,71.0,83.0,54.5,82.5,60.5,75.5,63.0,75.0
82.5,90.0,,,,,,,,,63.0,75.0,,
84.0,90.0,,,82.0,83.0,,,57.0,82.0,63.0,75.0,,
85.0,90.0,,,,,,,59.0,82.5,,,,
87.5,90.0,,,86.0,83.0,79.0,83.0,61.5,82.5,67.5,75.5,,
89.0,90.0,71.0,100.5,87.0,83.0,79.0,83.0,62.5,82.5,68.5,75.5,70.5,75.5
90.5,91.0,72.5,101.0,88.5,83.5,81.0,83.0,64.5,82.5,70.5,75.5,72.5,75.5
92.0,91.0,74.5,101.0,90.0,83.5,83.0,83.0,66.0,83.0,72.0,76.0,73.5,75.5
94.0,91.0,76.0,101.0,91.5,83.5,84.5,83.5,67.0,83.0,73.0,76.0,75.0,75.5
95.0,91.0,77.0,101.0,93.0,84.0,85.5,83.5,68.5,83.0,74.0,76.0,76.0,76.0
96.0,91.0,78.5,100.5,94.0,84.0,86.5,83.5,70.0,83.0,75.0,76.0,78.0,76.0
98.0,92.0,80.0,101.0,95.0,84.0,88.0,84.0,71.0,83.0,76.5,76.5,78.5,76.5
99.0,92.0,81.0,102.0,96.5,84.5,89.0,84.5,71.5,83.5,77.0,77.0,80.0,77.0
100.0,92.0,82.0,102.0,97.0,85.0,90.0,84.5,72.5,83.5,78.0,77.0,80.5,76.5
100.5,92.5,83.0,102.0,98.0,85.0,91.0,85.0,74.0,84.0,79.0,77.0,82.0,77.0
101.0,93.0,83.5,102.5,99.0,85.0,91.0,85.0,74.5,84.5,80.0,78.0,82.0,78.0
101.0,93.0,84.0,103.0,99.5,86.0,91.5,85.5,74.5,84.5,80.0,78.0,83.0,78.0
102.0,93.0,84.0,103.0,99.0,86.0,92.0,86.0,75.0,85.0,80.0,78.0,83.0,78.0
102.0,94.0,84.0,103.0,99.0,86.0,92.0,86.0,75.0,85.0,80.0,78.0,83.0,79.0
102.0,94.0,84.0,103.0,99.0,87.0,92.0,86.0,75.0,85.5,80.5,78.5,83.0,79.0
101.5,94.5,83.5,104.0,99.0,87.0,92.0,87.0,75.0,86.0,80.0,79.0,83.0,79.0
101.5,94.5,83.5,104.5,98.5,87.5,91.5,87.0,74.5,86.5,80.0,80.0,82.0,80.0
100.0,95.0,83.0,105.0,98.0,88.0,91.0,87.0,74.0,87.0,79.0,80.0,81.5,80.0
