u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
42.0,56.0,64.0,57.0,86.0,56.0,63.0,78.0,62.5,35.0
42.0,56.5,63.5,56.5,86.0,56.0,63.0,78.0,62.0,34.5
41.5,56.0,63.5,56.5,85.0,56.0,63.0,78.0,63.0,34.0
41.0,56.0,63.0,56.0,85.0,56.0,63.0,78.0,63.0,34.0
41.0,56.0,63.0,56.0,85.0,56.0,63.0,78.0,63.0,34.0
40.0,56.0,62.0,56.0,85.0,56.0,62.0,78.0,62.0,33.0
40.0,56.0,62.0,56.0,84.5,56.5,62.0,78.0,62.0,33.0
40.0,56.0,62.0,56.0,84.0,56.0,62.0,78.0,62.0,33.0
39.5,55.5,62.0,56.0,84.0,56.0,62.0,78.0,61.0,34.0
39.5,55.5,62.0,56.0,84.0,56.0,62.0,78.0,61.0,34.0
39.0,56.0,62.0,56.0,84.0,56.0,61.5,77.5,60.0,34.0
39.0,56.0,61.5,55.5,83.5,55.5,61.5,77.5,61.0,33.0
39.0,56.0,61.5,55.5,83.5,55.5,61.0,78.0,61.0,33.0
39.0,56.0,61.0,56.0,83.5,55.5,61.0,78.0,61.0,33.0
39.0,56.0,61.0,56.0,83.0,56.0,61.0,78.0,61.0,33.0
39.0,55.0,61.0,56.0,83.0,55.5,61.0,78.0,61.0,33.0
39.0,55.0,61.0,56.0,83.0,56.0,61.0,78.0,61.0,33.0
39.0,55.0,61.0,56.0,83.0,56.0,61.0,78.0,60.5,33.5
39.0,55.0,61.0,56.0,83.0,56.0,60.0,77.0,60.5,33.5
39.0,55.0,61.0,56.0,83.0,56.0,60.0,77.0,60.5,33.5
39.0,55.5,61.0,56.0,83.0,56.0,60.0,77.0,60.5,33.5
39.0,55.5,61.0,56.0,83.0,56.0,60.0,77.0,60.5,33.5
39.0,55.0,61.0,56.0,83.0,56.0,61.0,77.0,60.5,33.5
39.0,55.5,61.0,56.0,83.5,55.5,61.0,77.0,60.0,34.0
39.0,55.5,61.5,55.5,83.5,55.5,61.0,77.0,60.0,34.0
