u0,v0,u1,v1,u2,v2,u3,v3,u4,v4
45.0,71.5,66.5,71.5,89.0,71.5,66.5,93.5,66.0,50.0
45.0,71.0,66.5,71.5,89.0,71.0,66.5,93.5,66.0,50.0
44.5,71.5,66.5,71.5,89.0,71.0,66.0,93.0,66.0,50.0
44.5,71.5,66.5,71.5,88.5,71.5,66.0,94.0,66.0,50.0
44.0,72.0,66.0,72.0,89.0,72.0,66.0,94.0,66.0,51.0
43.5,72.5,65.0,72.0,89.0,73.0,65.0,95.0,65.0,52.0
42.5,73.0,64.0,72.0,87.0,73.0,64.0,95.0,64.0,52.0
42.0,72.5,64.0,72.0,86.5,72.5,64.5,94.5,64.0,51.0
42.0,73.0,64.0,73.0,86.5,73.5,64.0,95.0,64.0,52.0
41.5,72.0,64.0,72.0,86.0,73.0,64.0,94.0,63.0,51.0
42.0,73.0,64.0,72.5,86.0,73.0,64.0,94.5,64.0,51.0
42.5,73.5,64.5,73.5,86.5,73.5,64.5,95.5,64.5,51.5
41.5,73.5,63.5,73.5,85.5,73.5,64.0,96.0,63.5,51.5
41.0,74.0,63.0,74.0,85.0,74.0,63.0,96.5,63.0,52.0
40.5,74.5,62.5,74.0,84.5,74.0,62.5,97.0,62.5,52.5
40.5,75.5,63.0,75.0,84.5,75.5,62.5,97.5,62.0,54.0
40.5,75.5,63.0,75.0,84.5,75.5,63.0,98.0,62.5,53.5
41.0,75.0,63.0,75.0,85.0,75.0,63.0,97.0,63.0,53.5
42.5,75.5,64.0,75.0,86.5,75.5,64.5,97.5,64.0,53.0
42.0,75.0,64.0,74.0,86.5,74.5,64.0,97.0,64.0,53.0
42.0,75.0,64.5,74.5,86.5,74.5,64.0,97.0,64.0,53.0
42.0,74.0,64.0,74.0,86.5,74.5,64.0,97.0,64.0,52.0
41.0,75.0,63.5,74.5,85.0,75.0,63.0,97.0,63.0,53.0
41.0,74.0,63.0,74.0,85.0,74.0,63.0,96.0,63.0,52.0
41.5,74.5,63.0,75.0,85.5,74.5,63.0,97.0,63.0,53.0
42.0,75.0,64.5,74.5,87.0,75.0,64.5,97.5,64.0,53.0
42.5,75.5,64.5,75.5,87.0,75.5,64.5,97.5,64.0,54.0
42.0,76.0,64.5,75.5,87.0,75.5,64.0,98.0,64.0,54.0
41.5,75.5,64.0,75.0,86.0,75.5,63.5,97.5,63.0,54.0
42.0,76.0,64.5,75.5,86.0,76.0,64.0,98.0,63.0,54.0
42.0,77.0,64.0,76.0,86.5,76.5,64.5,98.5,64.0,55.0
42.0,77.0,64.0,77.0,86.0,78.0,64.5,99.5,64.0,56.0
42.0,78.0,64.0,78.0,86.0,78.0,64.0,100.5,64.0,56.0
42.0,78.0,64.0,78.0,86.0,78.0,64.0,100.5,64.0,56.0
41.5,77.5,63.5,77.5,85.5,77.5,63.5,100.5,63.0,56.0
42.0,78.0,64.0,78.0,86.0,78.0,63.5,100.5,63.5,56.0
43.0,79.0,64.5,78.5,86.5,79.0,64.5,101.5,64.0,57.0
42.5,77.5,64.5,77.5,86.5,77.5,64.0,101.0,64.0,56.0
42.0,77.0,64.0,77.5,86.0,77.5,64.0,100.0,63.5,55.5
41.0,77.0,63.0,77.0,85.0,77.0,63.5,99.5,63.0,55.5
41.0,76.0,63.0,76.0,85.0,76.0,63.0,99.0,62.0,54.0
40.5,75.5,62.5,75.5,85.0,76.0,62.5,98.5,62.0,54.0
40.0,75.0,62.0,75.0,84.0,75.0,62.0,97.0,62.0,54.0
40.0,76.0,62.5,75.5,85.0,76.0,62.0,98.0,62.0,54.0
40.0,76.0,62.5,76.0,84.0,76.0,62.0,99.0,62.0,55.0
39.0,77.0,62.0,77.0,84.0,77.0,61.5,99.5,61.0,56.0
39.5,76.5,62.0,76.5,84.0,77.0,61.0,99.0,61.0,55.0
40.5,76.0,62.5,75.5,84.5,76.0,62.5,99.0,62.0,54.0
40.0,77.0,63.0,76.0,84.5,76.5,62.0,99.0,62.0,55.0
40.0,76.0,62.5,75.5,85.0,76.0,62.0,98.0,62.0,54.0
40.5,75.5,63.0,75.0,84.5,75.5,63.0,98.0,62.0,54.0
40.0,75.0,62.5,75.5,84.5,75.5,62.0,97.5,62.0,54.0
40.0,75.5,62.0,75.0,84.0,75.5,62.0,97.5,62.0,54.0
39.5,75.5,62.0,75.5,84.0,76.0,61.0,98.0,61.0,54.0
39.0,75.0,61.0,74.5,83.0,75.0,61.0,97.0,56.5,82.5
39.5,74.5,62.0,74.0,83.5,74.5,62.0,97.0,62.0,53.0
39.0,75.0,61.0,74.5,83.0,75.0,61.0,97.0,52.0,112.0
38.5,74.5,60.5,74.5,82.5,74.5,60.0,97.0,56.0,82.5
38.5,75.5,60.5,75.5,82.5,75.5,60.5,97.5,56.0,83.0
39.0,76.0,61.0,76.0,83.0,76.0,60.5,98.5,52.0,112.0
40.0,76.0,62.0,75.5,84.0,76.0,62.0,98.0,61.0,54.0
39.5,76.0,62.0,75.5,84.0,76.0,62.0,99.0,56.5,83.0
38.5,75.5,60.5,75.5,83.0,76.0,60.5,98.0,56.0,83.0
38.5,76.0,60.5,75.5,82.0,76.0,60.0,98.5,52.0,112.0
39.0,76.0,61.0,76.0,83.0,76.0,60.5,98.5,56.0,83.5
39.0,76.0,60.5,75.5,83.0,76.0,61.0,98.0,56.0,83.0
39.0,76.0,61.0,76.0,83.0,76.0,61.0,98.0,56.5,83.0
38.5,75.5,60.5,75.5,82.5,75.5,60.5,97.5,56.0,83.0
38.5,74.5,61.0,74.5,82.5,74.5,61.0,97.0,52.0,112.0
38.5,74.5,61.0,74.0,82.5,74.0,60.5,96.5,56.0,82.5
39.0,75.0,61.0,75.0,83.0,75.0,60.5,97.5,60.0,54.0
38.5,74.5,60.5,74.5,82.5,74.5,60.0,97.0,60.0,53.0
38.0,74.0,60.5,73.5,82.5,73.5,60.0,96.5,60.0,52.0
38.0,73.0,60.0,73.0,82.0,73.0,60.0,95.5,60.0,52.0
38.0,73.0,60.0,73.0,82.0,73.0,59.5,95.5,59.5,51.5
38.0,73.0,60.5,72.5,82.5,72.5,60.0,95.0,60.0,51.0
38.5,72.5,61.0,72.0,83.0,72.0,60.5,94.5,52.0,112.0
40.0,72.0,62.0,72.0,84.0,72.0,62.0,94.0,61.0,51.0
39.5,72.0,62.0,71.5,84.0,71.5,62.0,94.0,60.5,50.0
40.0,71.5,62.0,71.0,84.0,71.0,62.0,94.0,62.0,50.0
39.5,71.5,61.0,71.0,84.0,71.0,61.0,94.0,61.0,50.0
40.0,72.0,62.0,72.0,84.0,71.5,62.0,94.0,61.0,50.0
40.0,71.0,62.0,72.0,84.0,71.5,62.0,93.0,61.5,49.5
40.0,71.0,62.0,70.0,84.0,70.0,62.0,92.5,62.0,49.0
39.0,71.0,61.5,70.5,83.0,71.0,61.0,93.0,60.5,49.0
40.5,70.5,62.0,70.0,84.0,70.0,62.0,92.0,62.0,49.0
39.0,69.5,61.5,69.5,83.0,69.0,61.0,92.0,61.0,48.0
39.0,69.5,61.5,69.5,83.5,69.5,61.5,91.5,61.0,48.0
39.0,69.0,61.5,69.5,83.0,69.0,61.0,91.5,61.0,48.0
39.0,69.0,62.0,69.0,84.0,69.0,61.0,91.0,62.0,47.5
40.5,69.0,62.5,68.5,84.0,69.0,62.5,90.5,62.0,47.0
39.5,69.0,62.0,69.0,84.0,69.0,61.0,92.0,60.0,48.0
39.0,68.0,61.5,67.5,83.5,68.0,61.0,90.0,60.0,47.0
40.0,68.0,62.0,67.5,84.0,68.0,62.0,89.5,61.0,46.5
40.0,68.0,62.0,68.0,84.0,68.5,62.0,90.0,62.0,47.0
40.0,67.5,62.0,67.5,84.0,67.5,62.0,89.5,62.0,46.0
41.0,68.0,63.0,68.0,84.5,68.5,62.0,90.0,62.0,47.0
41.0,68.0,63.0,68.0,84.5,68.5,62.5,90.0,62.0,47.0
41.0,68.5,62.5,68.5,84.5,68.5,62.5,90.5,62.0,47.0
41.5,68.5,63.0,69.0,85.0,69.0,63.0,90.0,63.0,47.0
42.0,68.0,63.0,68.0,85.0,68.0,63.0,91.0,62.0,47.0
41.5,68.5,63.0,68.0,85.0,69.0,63.0,90.5,62.0,48.0
41.5,69.0,63.0,69.0,85.0,69.5,63.0,91.0,62.0,48.0
42.5,69.5,64.5,69.5,86.0,69.0,64.0,91.0,62.0,48.0
42.0,70.0,64.0,70.0,86.5,69.5,64.5,91.5,64.0,50.0
42.0,69.5,64.0,69.5,86.0,69.0,64.0,91.0,58.0,81.0
42.0,69.0,64.0,69.0,86.0,69.0,64.5,91.5,62.0,48.0
41.0,70.0,63.0,69.0,85.0,70.0,63.0,92.0,62.0,48.0
41.0,70.0,63.0,69.0,84.5,70.5,63.0,92.0,62.0,48.0
41.0,69.0,63.0,69.0,85.0,69.0,63.0,91.5,62.5,48.0
41.5,68.5,63.0,69.0,85.0,69.0,63.0,91.0,63.0,47.0
41.0,68.0,63.0,68.0,85.0,68.0,62.5,89.5,62.0,46.5
41.0,67.5,62.5,67.0,85.0,67.0,63.0,89.0,62.0,45.0
41.0,67.0,63.0,67.5,85.0,67.5,63.0,89.0,63.0,46.0
42.0,67.0,63.5,67.0,85.5,67.5,63.0,89.0,63.5,45.5
41.0,67.0,63.0,67.5,85.0,67.5,63.0,89.5,62.0,46.0
42.0,68.0,63.0,68.0,85.5,68.0,63.0,90.0,63.0,47.0
42.0,69.0,64.0,68.5,87.0,69.0,64.0,91.0,64.0,48.0
42.0,68.0,64.0,68.5,86.5,68.0,64.0,90.0,64.0,47.0
42.0,68.0,64.0,68.0,87.0,68.0,64.5,90.5,64.0,47.0
42.0,68.5,64.0,68.0,86.5,68.5,64.0,91.0,64.0,47.0
42.0,69.0,64.0,69.0,87.0,69.5,64.0,91.0,64.0,48.0
42.5,69.5,64.5,69.5,87.0,69.5,64.5,91.5,64.0,48.0
43.0,69.0,64.5,69.5,87.0,69.5,64.0,91.0,64.0,48.0
42.5,69.0,64.0,69.0,89.0,69.0,65.0,91.0,64.0,48.0
44.0,69.0,66.0,69.0,89.0,69.0,66.5,91.0,65.0,48.0
43.0,69.5,65.5,69.5,88.0,69.0,65.0,91.5,64.5,48.0
42.0,68.5,64.5,69.0,87.5,69.0,64.5,91.0,64.0,48.0
43.0,68.0,64.0,68.0,88.0,68.0,64.5,89.5,64.0,46.5
42.0,68.5,64.0,68.5,87.0,69.0,64.5,91.0,64.0,47.0
42.0,68.0,64.0,68.0,87.0,67.5,64.5,89.5,64.0,46.5
42.0,67.0,64.0,67.0,86.0,67.0,64.0,89.0,64.0,46.0
43.0,67.5,65.0,67.5,87.5,67.5,65.0,89.0,64.5,46.0
43.0,67.5,65.0,67.5,87.5,67.5,64.5,89.0,64.5,46.0
43.0,67.0,65.5,67.5,88.0,67.0,65.0,89.0,65.0,46.0
44.0,67.0,66.0,67.0,89.0,67.0,66.0,89.0,66.0,45.0
43.0,67.5,65.5,67.5,88.0,67.5,65.5,89.5,65.0,46.0
42.0,67.0,64.5,67.5,87.0,67.5,64.0,89.0,64.0,45.5
42.0,67.0,64.5,66.5,88.0,67.0,64.0,89.0,64.0,45.0
42.0,66.0,64.0,66.0,86.5,66.0,64.0,88.0,64.0,44.5
42.0,66.0,64.0,66.0,88.0,66.0,64.5,88.0,64.0,44.5
42.5,66.5,64.5,66.5,88.0,66.0,65.0,88.0,64.0,45.0
44.0,66.0,66.0,65.5,89.0,66.0,66.0,87.5,66.0,44.0
45.0,65.0,66.5,65.5,88.5,65.5,66.0,88.0,66.0,44.0
45.0,65.0,66.5,65.5,89.0,66.0,66.5,87.5,66.5,44.0
45.0,65.5,66.5,65.5,89.0,66.0,66.5,87.5,66.0,44.5
45.0,66.0,67.0,66.5,89.0,66.0,66.0,88.0,66.0,45.0
44.5,67.5,67.0,67.0,89.0,67.0,67.0,89.0,66.0,46.0
44.0,67.0,66.0,67.5,88.5,67.5,66.0,90.0,65.5,45.5
44.0,68.0,66.0,67.5,88.5,68.0,66.0,90.0,66.0,46.0
44.5,68.5,67.0,68.5,89.0,68.5,67.0,90.5,66.0,48.0
45.5,69.5,67.0,69.0,89.0,69.0,67.0,91.0,67.0,48.0
46.0,69.0,68.5,69.5,90.0,69.5,68.5,91.5,68.0,48.0
46.5,69.5,68.5,69.5,90.5,69.5,68.5,91.5,68.0,48.0
46.5,70.0,68.5,70.0,90.5,70.0,68.5,92.0,68.0,48.5
46.5,69.5,68.5,69.5,90.5,69.5,68.5,91.5,68.0,48.0
46.5,69.5,68.5,69.5,90.5,69.5,68.5,91.5,68.0,48.0
46.0,70.0,68.5,70.0,90.5,70.0,68.5,92.0,68.0,49.0
46.0,71.0,68.0,71.0,90.0,72.0,68.0,93.0,68.0,50.0
46.0,70.0,67.5,70.0,89.0,70.5,67.5,92.0,67.0,49.0
46.0,70.0,67.0,70.0,89.0,70.5,67.5,92.5,67.0,49.5
45.0,71.0,67.0,71.0,89.0,70.5,67.0,93.0,66.0,50.0
44.5,70.5,67.0,71.0,89.0,70.5,66.5,92.5,66.0,49.5
43.5,70.5,65.0,70.5,88.5,70.5,65.0,93.0,64.0,49.0
44.5,71.5,66.0,71.0,89.0,71.0,66.0,93.0,66.0,50.0
44.5,71.5,66.0,71.0,89.0,71.0,66.0,93.0,66.0,50.0
44.5,70.5,67.0,70.0,89.0,70.5,66.0,93.0,66.0,50.0
44.5,69.5,67.0,70.0,89.0,70.0,66.5,92.0,66.5,49.0
45.0,69.5,66.5,69.5,89.0,70.0,66.5,91.5,66.0,48.0
44.5,70.5,66.5,70.0,89.0,70.5,66.5,92.0,66.0,49.0
44.0,69.0,66.0,69.0,88.5,70.0,66.5,91.5,66.0,48.0
43.5,70.0,66.0,70.0,88.5,70.5,64.5,92.0,64.0,49.0
43.0,70.0,64.0,70.0,88.0,70.0,64.0,92.0,64.0,49.0
43.0,69.5,65.0,69.0,87.5,69.5,65.0,91.0,64.0,48.0
44.0,69.5,66.0,69.0,89.0,70.0,66.0,91.5,65.0,48.0
44.0,70.5,65.0,71.0,89.0,71.0,65.5,93.0,64.0,50.0
44.0,71.0,66.5,71.0,89.0,71.0,66.0,93.0,66.0,50.0
42.5,71.0,65.0,71.0,88.5,71.0,65.5,93.0,65.0,50.0
43.0,71.5,65.0,71.5,87.0,71.5,65.0,94.0,64.0,50.0
43.0,72.0,65.0,72.0,87.5,72.0,65.0,94.0,64.0,50.0
44.0,72.0,65.5,72.0,88.5,72.0,65.5,94.0,64.5,51.0
43.5,72.0,64.5,72.0,88.5,72.0,64.5,94.0,64.5,51.0
43.0,72.5,64.0,72.0,88.0,72.5,64.0,94.0,64.0,52.0
42.0,73.0,64.0,72.5,86.5,73.5,64.0,95.0,64.0,52.0
43.0,72.5,64.0,72.0,87.0,73.0,64.5,94.5,64.0,51.0
44.0,73.0,66.0,73.0,88.0,73.5,65.5,95.5,65.0,51.5
44.5,73.5,66.5,73.5,88.5,73.5,66.5,95.5,66.0,52.0
45.0,73.0,67.0,73.0,88.5,73.5,66.5,95.5,66.0,52.0
44.5,73.5,66.5,73.5,88.5,73.5,66.5,95.5,66.0,52.0
44.5,73.0,66.0,73.0,89.0,72.5,66.0,95.0,66.0,52.0
43.5,73.0,65.0,72.5,89.0,73.0,64.5,94.0,58.0,81.5
44.0,72.5,66.0,72.0,88.0,72.0,65.5,94.0,65.0,51.0
44.5,73.0,66.0,73.0,89.0,73.0,66.0,95.0,66.0,52.0
45.0,73.0,67.0,72.0,89.0,72.5,66.5,94.5,66.0,52.0
46.0,72.0,67.0,72.0,89.0,72.0,67.0,94.0,21.0,112.0
46.0,72.0,67.0,72.0,89.0,72.0,67.0,94.0,21.0,112.0
46.0,72.0,68.0,71.5,90.0,72.0,68.0,94.0,52.0,112.0
46.0,72.0,67.0,71.5,89.0,72.0,67.0,94.0,52.0,112.0
45.5,71.5,67.0,72.0,89.0,72.0,67.0,94.0,66.0,51.0
44.5,71.5,66.5,71.5,89.0,72.0,66.0,93.0,66.0,50.0
43.5,72.0,65.0,71.0,88.0,71.0,65.0,93.0,65.0,50.0
42.0,71.0,64.0,71.0,87.0,71.0,64.5,93.0,64.0,50.0
42.5,71.5,64.5,71.5,87.0,72.0,64.5,93.5,64.0,50.0
42.5,71.5,64.0,71.0,86.0,72.0,64.0,93.0,64.0,50.0
42.0,71.0,64.0,71.0,86.5,71.5,64.5,93.0,64.0,50.0
42.5,71.5,64.5,71.5,86.0,71.5,64.5,93.5,64.0,50.0
43.0,71.5,65.0,71.5,86.5,71.5,65.0,93.5,64.0,50.0
43.0,71.5,65.0,71.5,87.5,71.5,65.0,93.5,64.0,50.0
44.0,71.0,64.5,71.0,89.0,71.0,65.0,93.0,64.0,50.0
44.5,71.5,66.0,71.0,88.5,71.5,66.0,93.0,42.5,81.0
44.5,71.5,66.5,71.5,88.0,72.0,66.0,93.0,21.0,112.0
44.5,71.5,66.0,71.0,88.0,71.5,66.0,93.0,66.0,50.0
44.5,71.5,66.0,71.0,88.5,72.0,66.0,93.5,64.0,50.0
44.5,71.5,66.5,71.5,88.5,71.5,66.0,93.0,66.0,50.0
44.0,72.0,66.0,71.0,88.0,71.0,66.0,93.0,65.0,50.0
44.5,70.5,66.5,70.5,89.0,70.5,66.5,92.5,66.0,50.0
45.0,70.0,67.0,70.0,89.0,70.0,67.0,92.0,66.0,49.0
46.0,70.0,67.0,70.0,89.0,70.5,67.0,92.0,67.0,50.0
46.0,70.0,67.0,70.0,89.0,70.5,67.0,92.0,67.0,50.0
45.0,70.5,67.0,70.0,89.0,70.5,67.0,92.0,66.5,49.5
44.0,71.0,67.0,71.0,89.0,71.0,66.5,92.5,66.0,50.0
44.0,70.0,66.0,70.0,89.0,71.0,65.0,92.0,64.0,50.0
43.0,70.0,64.5,69.5,88.0,70.0,64.5,91.5,64.0,49.0
43.5,69.0,64.5,69.0,88.0,69.0,65.0,91.0,64.5,48.0
43.0,70.0,64.5,69.5,87.0,69.5,64.5,91.5,64.0,48.0
42.0,70.0,64.5,69.5,86.5,69.5,64.5,91.5,64.0,48.0
42.5,69.5,64.5,69.5,86.5,69.5,64.5,91.5,20.5,112.0
42.5,69.5,64.5,69.5,86.0,69.0,64.5,91.5,20.5,112.0
42.0,69.0,64.0,69.0,85.0,69.0,64.0,91.5,21.0,112.0
42.0,69.0,64.0,69.0,86.0,69.0,64.0,91.0,41.5,80.0
42.0,69.0,64.5,69.5,86.0,69.0,64.0,91.0,41.5,80.0
42.0,69.0,64.0,69.0,86.0,69.0,64.0,91.0,62.0,48.0
42.0,69.0,63.0,69.0,85.0,69.5,63.0,91.5,63.0,48.0
42.0,69.5,63.5,69.5,85.0,69.5,63.0,91.5,63.0,48.0
42.0,70.0,64.0,70.0,86.0,70.0,64.0,92.0,64.0,49.0
42.0,70.0,64.0,69.5,85.0,70.0,64.0,92.0,64.0,50.0
42.0,69.0,63.0,69.0,85.0,69.5,63.0,91.5,62.0,48.0
42.0,69.0,63.0,69.0,85.0,69.0,63.0,91.0,62.0,48.0
42.0,68.0,63.0,68.5,84.5,68.5,63.0,90.0,62.5,47.5
41.5,67.5,63.0,67.0,84.5,68.0,63.0,90.0,62.5,47.0
42.0,68.0,63.5,68.0,85.0,68.0,63.0,90.0,62.0,47.0
41.5,67.5,63.0,67.5,85.0,67.5,63.0,89.5,62.0,47.0
41.0,67.0,63.0,67.5,84.5,67.5,63.0,89.0,62.0,46.0
40.5,67.5,62.5,67.5,84.5,67.5,63.0,89.0,62.0,46.0
41.0,67.0,62.5,66.5,84.5,66.5,63.0,89.0,62.0,45.5
41.0,66.5,62.5,66.5,84.5,66.5,62.5,88.5,62.0,45.0
41.0,66.5,62.5,66.5,84.5,66.5,62.5,88.5,62.0,45.5
41.0,66.0,62.0,66.0,83.5,66.0,62.0,88.0,62.0,45.0
41.0,66.0,62.5,66.0,84.0,66.0,62.0,88.0,62.0,45.0
40.5,66.0,62.0,66.0,84.0,66.0,62.0,87.5,62.0,44.5
41.0,66.0,62.5,66.0,84.0,66.5,62.0,88.0,62.0,45.0
40.5,67.0,62.5,67.0,84.0,67.0,62.0,88.5,61.5,46.0
40.5,66.0,62.0,66.0,84.0,66.5,62.0,88.0,62.0,45.0
41.0,66.5,62.5,66.5,84.5,66.5,62.5,88.5,62.0,45.0
40.5,67.0,62.5,67.0,84.0,67.0,62.0,89.0,61.0,46.0
40.5,68.0,62.0,68.0,84.0,67.5,62.0,89.5,62.0,47.0
40.5,68.0,62.0,68.0,84.0,68.0,62.0,90.0,61.0,47.0
38.5,67.5,60.5,67.5,83.0,68.0,60.5,89.5,60.0,47.0
38.5,69.5,60.5,68.5,82.5,69.0,60.0,91.0,52.0,112.0
38.5,69.5,61.0,69.0,82.5,69.5,60.5,91.5,60.0,48.0
40.0,69.5,62.0,69.5,84.0,69.0,62.0,91.5,61.0,48.0
40.0,70.0,62.0,70.0,83.0,70.0,61.0,92.0,61.0,48.5
40.0,69.5,62.0,69.5,84.0,69.5,62.0,92.0,61.5,48.0
39.0,69.5,62.0,69.0,83.5,69.5,61.0,91.0,61.0,47.5
39.0,69.0,60.5,69.5,82.5,69.5,60.5,91.5,60.0,48.0
38.0,69.0,60.5,69.5,82.0,69.0,60.0,91.0,52.0,112.0
38.0,69.0,60.0,69.0,82.0,69.5,59.5,91.5,59.0,48.0
37.0,69.0,59.0,69.0,81.0,69.0,59.0,91.0,52.0,112.0
37.5,69.0,59.5,69.0,81.5,69.0,59.0,91.0,21.0,112.0
37.0,69.0,59.0,68.5,81.0,69.0,59.0,91.0,52.0,112.0
36.5,69.5,58.5,69.5,80.0,69.0,58.0,91.0,52.0,112.0
36.0,69.0,58.0,69.0,80.0,69.0,57.5,91.0,52.0,112.0
35.0,69.0,57.0,69.0,79.0,69.0,57.0,91.0,52.0,112.0
36.0,69.0,58.0,69.0,80.0,69.5,58.0,91.0,52.0,112.0
36.0,70.0,58.5,69.5,80.0,70.0,57.5,91.5,52.0,112.0
35.0,69.0,57.5,69.5,79.5,69.5,57.0,91.0,52.0,112.0
35.5,69.5,58.0,70.0,79.5,69.5,57.5,91.5,21.0,112.0
34.5,70.5,57.0,70.5,79.0,70.0,56.5,92.5,52.0,112.0
34.5,69.5,56.5,69.5,78.5,69.5,56.5,91.5,54.0,80.0
34.0,70.0,56.0,70.0,78.0,70.0,56.0,92.0,52.0,112.0
33.0,71.0,56.0,71.0,77.0,71.0,55.0,93.0,55.0,49.0
33.0,71.0,55.5,71.0,77.5,71.0,55.0,93.0,55.0,49.5
33.0,71.0,56.0,71.0,77.5,71.0,55.5,93.0,55.0,49.0
34.0,71.5,56.5,71.5,78.5,71.5,56.0,93.0,56.0,50.0
