8.139999,3.31,23.57
8.139999,3.31,23.57
8.143885,3.276821,23.50335
8.155491,3.244565,23.43677
8.174672,3.214147,23.37033
8.201187,3.186459,23.30412
8.234704,3.162367,23.23821
8.274797,3.142696,23.17266
8.32096,3.128226,23.10756
8.372602,3.119678,23.04296
8.429063,3.117713,22.97896
8.489612,3.122918,22.91561
8.553459,3.135804,22.85299
8.619764,3.156797,22.79116
8.687643,3.186239,22.7302
8.756179,3.224374,22.67018
8.824428,3.271356,22.61115
8.891434,3.32724,22.55319
8.956235,3.391981,22.49635
9.017873,3.465437,22.44071
9.075408,3.54737,22.38633
9.127921,3.637442,22.33326
9.17453,3.735226,22.28156
9.214396,3.840203,22.2313
9.24673,3.951772,22.18252
9.270807,4.069249,22.13529
9.285968,4.191882,22.08965
9.29163,4.31885,22.04565
9.287292,4.449274,22.00335
9.272539,4.582229,21.96278
9.24705,4.716744,21.92401
9.210597,4.851822,21.88706
9.163052,4.98644,21.85198
9.104385,5.119565,21.81881
9.034672,5.250161,21.78758
8.954083,5.3772,21.75834
8.862894,5.499673,21.73111
8.761474,5.616599,21.70592
8.650289,5.727032,21.6828
8.529893,5.830074,21.66178
8.400929,5.924882,21.64288
8.264118,6.010678,21.62612
8.120254,6.086753,21.61152
7.970194,6.152475,21.5991
7.81486,6.2073,21.58887
7.655216,6.250769,21.58083
7.49227,6.28252,21.57501
7.32706,6.302288,21.5714
7.160647,6.309906,21.57002
6.994102,6.305312,21.57085
6.828494,6.288543,21.57391
6.664891,6.25974,21.57918
6.504333,6.219144,21.58667
6.347838,6.167094,21.59636
6.196384,6.104024,21.60824
6.050902,6.030459,21.6223
5.912267,5.94701,21.63853
5.781289,5.854363,21.6569
5.658708,5.753285,21.6774
5.545185,5.644602,21.7
5.441298,5.529199,21.72468
5.347536,5.40801,21.75141
5.264291,5.282009,21.78015
5.191863,5.152198,21.81089
5.130449,5.019605,21.84358
5.080147,4.88526,21.87819
5.040954,4.750201,21.91468
5.012765,4.615451,21.95301
4.995378,4.482018,21.99313
4.988495,4.350878,22.03501
4.991723,4.22297,22.07859
5.004581,4.099185,22.12383
5.026508,3.980357,22.17067
5.056861,3.867258,22.21907
5.094932,3.760589,22.26897
5.139946,3.660971,22.32032
5.191078,3.568944,22.37306
5.247452,3.48496,22.42712
5.308162,3.409377,22.48245
5.372267,3.342459,22.539
5.438817,3.284373,22.59669
5.506846,3.235187,22.65545
5.5754,3.19487,22.71524
5.643529,3.163294,22.77598
5.710308,3.140235,22.83759
5.774844,3.125377,22.90002
5.836286,3.118314,22.9632
5.893829,3.118554,23.02705
5.946731,3.125529,23.0915
5.994308,3.138597,23.15648
6.035956,3.15705,23.22193
6.071146,3.180122,23.28776
6.09943,3.206997,23.3539
6.120455,3.236822,23.42029
6.133955,3.268707,23.48684
6.139761,3.301743,23.55348
6.137801,3.335008,23.62014
6.128098,3.367579,23.68675
6.110775,3.398537,23.75322
6.086049,3.426983,23.8195
6.054231,3.452044,23.88549
6.015723,3.472885,23.95114
5.971013,3.488714,24.01636
5.920669,3.498792,24.08108
5.865337,3.502446,24.14524
5.80573,3.499068,24.20876
5.742623,3.488129,24.27157
5.676846,3.46918,24.3336
5.609272,3.441859,24.39478
5.540813,3.405895,24.45504
5.472404,3.361114,24.51432
5.405001,3.307436,24.57255
5.339563,3.24488,24.62967
5.277052,3.173564,24.68561
5.218414,3.093704,24.74031
5.164573,3.005612,24.79372
5.116421,2.909695,24.84576
5.07481,2.806446,24.89638
5.040539,2.69645,24.94553
5.014351,2.580369,24.99315
4.996924,2.45894,25.0392
4.988859,2.332968,25.0836
4.990677,2.203313,25.12633
5.002816,2.070898,25.16733
5.02562,1.936676,25.20655
5.05934,1.801643,25.24396
5.104131,1.666815,25.2795
5.160044,1.533225,25.31315
5.227033,1.401906,25.34486
5.304948,1.27389,25.3746
5.393542,1.150193,25.40233
5.492467,1.031804,25.42803
5.601281,0.9196762,25.45166
5.719451,0.8147216,25.4732
5.846355,0.7177981,25.49263
5.981293,0.6297005,25.50992
6.123487,0.5511553,25.52506
6.272097,0.4828126,25.53802
6.426213,0.4252422,25.5488
6.584882,0.3789219,25.55738
6.747106,0.3442385,25.56375
6.911851,0.3214825,25.56791
7.078065,0.3108439,25.56985
7.244678,0.312412,25.56956
7.410618,0.3261736,25.56705
7.574816,0.3520131,25.56233
7.736224,0.3897146,25.55539
7.893818,0.4389634,25.54625
8.04661,0.4993484,25.5349
8.193655,0.5703662,25.52138
8.334064,0.6514278,25.50569
8.467014,0.7418653,25.48785
8.591741,0.8409286,25.46787
8.707564,0.9478077,25.44579
8.813888,1.061631,25.42163
8.910199,1.181476,25.39541
8.99608,1.306377,25.36716
9.071211,1.435338,25.33691
9.135367,1.567339,25.3047
9.188426,1.701347,25.27056
9.230367,1.836324,25.23454
9.261267,1.971245,25.19666
9.281305,2.105096,25.15697
9.290758,2.236894,25.11553
9.289994,2.365686,25.07236
9.279472,2.490576,25.02753
9.259736,2.610707,24.98108
9.231407,2.725294,24.93306
9.195179,2.833616,24.88353
9.15181,2.935035,24.83253
9.102114,3.028988,24.78014
9.046956,3.115001,24.7264
8.987234,3.192694,24.67137
8.923882,3.261778,24.61512
8.857847,3.322063,24.55771
8.790094,3.373456,24.4992
8.721583,3.415962,24.43966
8.653262,3.449686,24.37916
8.586063,3.474829,24.31775
8.52089,3.491685,24.25552
8.458604,3.500637,24.19252
8.400023,3.502156,24.12883
8.345905,3.496793,24.06452
8.296949,3.485171,23.99966
8.253779,3.467983,23.93432
8.216946,3.445981,23.86858
8.186913,3.41997,23.80251
8.164062,3.390795,23.73618
8.148678,3.359336,23.66966
8.140955,3.326499,23.60303
8.140989,3.293205,23.53637
8.148781,3.260377,23.46975
8.164232,3.228935,23.40323
8.18715,3.199783,23.3369
8.217244,3.173804,23.27083
8.254137,3.151841,23.20509
8.297361,3.134699,23.13976
8.346367,3.123131,23.0749
8.400526,3.117826,23.0106
8.459144,3.119409,22.94692
8.521459,3.128429,22.88392
8.586654,3.145357,22.8217
8.653866,3.170576,22.7603
8.722193,3.204377,22.6998
8.790703,3.246963,22.64027
8.858445,3.298435,22.58177
8.924458,3.358797,22.52437
8.987782,3.427959,22.46813
9.047468,3.505727,22.41312
9.102582,3.591815,22.35939
9.152225,3.685836,22.30701
9.195535,3.787319,22.25603
9.231695,3.895703,22.2065
9.259951,4.01034,22.1585
9.279608,4.130517,22.11206
9.290045,4.255443,22.06724
9.29072,4.384265,22.0241
9.281174,4.516086,21.98266
9.26104,4.649951,21.943
9.230042,4.784878,21.90514
9.188003,4.919853,21.86913
9.134846,5.053845,21.83501
9.07059,5.185826,21.80281
8.995364,5.314754,21.77258
8.909387,5.439615,21.74435
8.812984,5.559411,21.71815
8.706573,5.673176,21.694
8.590666,5.779991,21.67194
